scientificName,.family_names,clean_family_names,.uncer_terms,uncer_terms,clean_uncer_terms,.other_issues,clean_other_issues,.infraesp_names,infraesp_term,names_clean,cardinality,quality
Heliotropium angiospermum Murray,TRUE,Heliotropium angiospermum Murray,TRUE,,Heliotropium angiospermum Murray,TRUE,Heliotropium angiospermum Murray,TRUE,,Heliotropium angiospermum,2,1
Blepharocalyx salicifolius O.Berg,TRUE,Blepharocalyx salicifolius O.Berg,TRUE,,Blepharocalyx salicifolius O.Berg,TRUE,Blepharocalyx salicifolius O.Berg,TRUE,,Blepharocalyx salicifolius,2,1
Chamaecrista repens var. multijuga (Benth.) H.S.Irwin & Barneby,TRUE,Chamaecrista repens var. multijuga (Benth.) H.S.Irwin & Barneby,TRUE,,Chamaecrista repens var. multijuga (Benth.) H.S.Irwin & Barneby,TRUE,Chamaecrista repens var. multijuga (Benth.) H.S.Irwin & Barneby,FALSE,varietas,Chamaecrista repens multijuga,3,1
Psittacanthus acinarius Mart.,TRUE,Psittacanthus acinarius Mart.,TRUE,,Psittacanthus acinarius Mart.,TRUE,Psittacanthus acinarius Mart.,TRUE,,Psittacanthus acinarius,2,1
Pradosia brevipes (Pierre) T.D.Penn.,TRUE,Pradosia brevipes (Pierre) T.D.Penn.,TRUE,,Pradosia brevipes (Pierre) T.D.Penn.,TRUE,Pradosia brevipes (Pierre) T.D.Penn.,TRUE,,Pradosia brevipes,2,1
Dioscoreaceae,TRUE,Dioscoreaceae,TRUE,,Dioscoreaceae,TRUE,Dioscoreaceae,TRUE,,Dioscoreaceae,1,1
Hippeastrum puniceum (Lam.) Kuntze,TRUE,Hippeastrum puniceum (Lam.) Kuntze,TRUE,,Hippeastrum puniceum (Lam.) Kuntze,TRUE,Hippeastrum puniceum (Lam.) Kuntze,TRUE,,Hippeastrum puniceum,2,1
Fridericia cinerea (Bureau ex K.Schum.) L.G.Lohmann,TRUE,Fridericia cinerea (Bureau ex K.Schum.) L.G.Lohmann,TRUE,,Fridericia cinerea (Bureau ex K.Schum.) L.G.Lohmann,TRUE,Fridericia cinerea (Bureau ex K.Schum.) L.G.Lohmann,TRUE,,Fridericia cinerea,2,2
Byrsonima sericea DC.,TRUE,Byrsonima sericea DC.,TRUE,,Byrsonima sericea DC.,TRUE,Byrsonima sericea DC.,TRUE,,Byrsonima sericea,2,1
Cratylia spectabilis Tul.,TRUE,Cratylia spectabilis Tul.,TRUE,,Cratylia spectabilis Tul.,TRUE,Cratylia spectabilis Tul.,TRUE,,Cratylia spectabilis,2,1
Dolichandra unguis-cati (L.) L.G.Lohmann,TRUE,Dolichandra unguis-cati (L.) L.G.Lohmann,TRUE,,Dolichandra unguis-cati (L.) L.G.Lohmann,TRUE,Dolichandra unguis-cati (L.) L.G.Lohmann,TRUE,,Dolichandra unguis-cati,2,1
Bignonia binata Thunb.,TRUE,Bignonia binata Thunb.,TRUE,,Bignonia binata Thunb.,TRUE,Bignonia binata Thunb.,TRUE,,Bignonia binata,2,1
Psidium guajava L.,TRUE,Psidium guajava L.,TRUE,,Psidium guajava L.,TRUE,Psidium guajava L.,TRUE,,Psidium guajava,2,1
Daustinia montana (Moric.) Buril & A.R.Simões,TRUE,Daustinia montana (Moric.) Buril & A.R.Simões,TRUE,,Daustinia montana (Moric.) Buril & A.R.Simões,TRUE,Daustinia montana (Moric.) Buril & A.R.Simões,TRUE,,Daustinia montana,2,1
Scoparia dulcis L.,TRUE,Scoparia dulcis L.,TRUE,,Scoparia dulcis L.,TRUE,Scoparia dulcis L.,TRUE,,Scoparia dulcis,2,1
Cardiopetalum calophyllum Schltdl.,TRUE,Cardiopetalum calophyllum Schltdl.,TRUE,,Cardiopetalum calophyllum Schltdl.,TRUE,Cardiopetalum calophyllum Schltdl.,TRUE,,Cardiopetalum calophyllum,2,1
Nymphaea amazonum Mart. & Zucc.,TRUE,Nymphaea amazonum Mart. & Zucc.,TRUE,,Nymphaea amazonum Mart. & Zucc.,TRUE,Nymphaea amazonum Mart. & Zucc.,TRUE,,Nymphaea amazonum,2,1
Selaginella marginata (Humb. & Bonpl. ex Willd.) Spring,TRUE,Selaginella marginata (Humb. & Bonpl. ex Willd.) Spring,TRUE,,Selaginella marginata (Humb. & Bonpl. ex Willd.) Spring,TRUE,Selaginella marginata (Humb. & Bonpl. ex Willd.) Spring,TRUE,,Selaginella marginata,2,2
Duguetia cauliflora R.E.Fr.,TRUE,Duguetia cauliflora R.E.Fr.,TRUE,,Duguetia cauliflora R.E.Fr.,TRUE,Duguetia cauliflora R.E.Fr.,TRUE,,Duguetia cauliflora,2,1
Stylosanthes guianensis Sw.,TRUE,Stylosanthes guianensis Sw.,TRUE,,Stylosanthes guianensis Sw.,TRUE,Stylosanthes guianensis Sw.,TRUE,,Stylosanthes guianensis,2,1
Ocotea Aubl.,TRUE,Ocotea Aubl.,TRUE,,Ocotea Aubl.,TRUE,Ocotea Aubl.,TRUE,,Ocotea,1,1
Solanum affine Sendtn.,TRUE,Solanum affine Sendtn.,TRUE,,Solanum affine Sendtn.,TRUE,Solanum affine Sendtn.,TRUE,,Solanum affine,2,1
Verbesina luetzelburgii Mattf.,TRUE,Verbesina luetzelburgii Mattf.,TRUE,,Verbesina luetzelburgii Mattf.,TRUE,Verbesina luetzelburgii Mattf.,TRUE,,Verbesina luetzelburgii,2,1
Mimosa somnians var. somnians,TRUE,Mimosa somnians var. somnians,TRUE,,Mimosa somnians var. somnians,TRUE,Mimosa somnians var. somnians,FALSE,varietas,Mimosa somnians somnians,3,1
Billbergia porteana Brongn. ex Beer,TRUE,Billbergia porteana Brongn. ex Beer,TRUE,,Billbergia porteana Brongn. ex Beer,TRUE,Billbergia porteana Brongn. ex Beer,TRUE,,Billbergia porteana,2,2
Aphelandra schottiana (Nees) Profice,TRUE,Aphelandra schottiana (Nees) Profice,TRUE,,Aphelandra schottiana (Nees) Profice,TRUE,Aphelandra schottiana (Nees) Profice,TRUE,,Aphelandra schottiana,2,1
Didymoglossum punctatum Desv.,TRUE,Didymoglossum punctatum Desv.,TRUE,,Didymoglossum punctatum Desv.,TRUE,Didymoglossum punctatum Desv.,TRUE,,Didymoglossum punctatum,2,1
Urospatha sagittifolia Schott,TRUE,Urospatha sagittifolia Schott,TRUE,,Urospatha sagittifolia Schott,TRUE,Urospatha sagittifolia Schott,TRUE,,Urospatha sagittifolia,2,1
Jacaranda Juss.,TRUE,Jacaranda Juss.,TRUE,,Jacaranda Juss.,TRUE,Jacaranda Juss.,TRUE,,Jacaranda,1,1
Coussapoa asperifolia Trécul,TRUE,Coussapoa asperifolia Trécul,TRUE,,Coussapoa asperifolia Trécul,TRUE,Coussapoa asperifolia Trécul,TRUE,,Coussapoa asperifolia,2,1
Andira anthelmia (Vell.) J.F.Macbr.,TRUE,Andira anthelmia (Vell.) J.F.Macbr.,TRUE,,Andira anthelmia (Vell.) J.F.Macbr.,TRUE,Andira anthelmia (Vell.) J.F.Macbr.,TRUE,,Andira anthelmia,2,1
Stachytarpheta laevis Moldenke,TRUE,Stachytarpheta laevis Moldenke,TRUE,,Stachytarpheta laevis Moldenke,TRUE,Stachytarpheta laevis Moldenke,TRUE,,Stachytarpheta laevis,2,1
Heteropterys pteropetala A.Juss.,TRUE,Heteropterys pteropetala A.Juss.,TRUE,,Heteropterys pteropetala A.Juss.,TRUE,Heteropterys pteropetala A.Juss.,TRUE,,Heteropterys pteropetala,2,1
Rhynchospora corymbosa Britton,TRUE,Rhynchospora corymbosa Britton,TRUE,,Rhynchospora corymbosa Britton,TRUE,Rhynchospora corymbosa Britton,TRUE,,Rhynchospora corymbosa,2,1
Elaphoglossum montanum Kieling-Rubio & Windisch,TRUE,Elaphoglossum montanum Kieling-Rubio & Windisch,TRUE,,Elaphoglossum montanum Kieling-Rubio & Windisch,TRUE,Elaphoglossum montanum Kieling-Rubio & Windisch,TRUE,,Elaphoglossum montanum,2,1
Eremanthus incanus Less.,TRUE,Eremanthus incanus Less.,TRUE,,Eremanthus incanus Less.,TRUE,Eremanthus incanus Less.,TRUE,,Eremanthus incanus,2,1
Isertia rosea Spruce ex K.Schum.,TRUE,Isertia rosea Spruce ex K.Schum.,TRUE,,Isertia rosea Spruce ex K.Schum.,TRUE,Isertia rosea Spruce ex K.Schum.,TRUE,,Isertia rosea,2,2
Nematanthus albus Chautems,TRUE,Nematanthus albus Chautems,TRUE,,Nematanthus albus Chautems,TRUE,Nematanthus albus Chautems,TRUE,,Nematanthus albus,2,1
Gomesa radicans (Rchb.f.) M.W.Chase & N.H.Williams,TRUE,Gomesa radicans (Rchb.f.) M.W.Chase & N.H.Williams,TRUE,,Gomesa radicans (Rchb.f.) M.W.Chase & N.H.Williams,TRUE,Gomesa radicans (Rchb.f.) M.W.Chase & N.H.Williams,TRUE,,Gomesa radicans,2,1
Aeschynomene brevipes Benth.,TRUE,Aeschynomene brevipes Benth.,TRUE,,Aeschynomene brevipes Benth.,TRUE,Aeschynomene brevipes Benth.,TRUE,,Aeschynomene brevipes,2,1
Paullinia carpopoda Cambess.,TRUE,Paullinia carpopoda Cambess.,TRUE,,Paullinia carpopoda Cambess.,TRUE,Paullinia carpopoda Cambess.,TRUE,,Paullinia carpopoda,2,1
Solanum cladotrichum Mart. ex Dunal,TRUE,Solanum cladotrichum Mart. ex Dunal,TRUE,,Solanum cladotrichum Mart. ex Dunal,TRUE,Solanum cladotrichum Mart. ex Dunal,TRUE,,Solanum cladotrichum,2,2
Heteropterys banksiifolia Griseb.,TRUE,Heteropterys banksiifolia Griseb.,TRUE,,Heteropterys banksiifolia Griseb.,TRUE,Heteropterys banksiifolia Griseb.,TRUE,,Heteropterys banksiifolia,2,1
Burseraceae,TRUE,Burseraceae,TRUE,,Burseraceae,TRUE,Burseraceae,TRUE,,Burseraceae,1,1
Pouteria decorticans T.D.Penn.,TRUE,Pouteria decorticans T.D.Penn.,TRUE,,Pouteria decorticans T.D.Penn.,TRUE,Pouteria decorticans T.D.Penn.,TRUE,,Pouteria decorticans,2,1
Olyra ciliatifolia Raddi,TRUE,Olyra ciliatifolia Raddi,TRUE,,Olyra ciliatifolia Raddi,TRUE,Olyra ciliatifolia Raddi,TRUE,,Olyra ciliatifolia,2,1
Crassula L.,TRUE,Crassula L.,TRUE,,Crassula L.,TRUE,Crassula L.,TRUE,,Crassula,1,1
Neomarica Sprague,TRUE,Neomarica Sprague,TRUE,,Neomarica Sprague,TRUE,Neomarica Sprague,TRUE,,Neomarica,1,1
Piper eucalyptophyllum C.DC.,TRUE,Piper eucalyptophyllum C.DC.,TRUE,,Piper eucalyptophyllum C.DC.,TRUE,Piper eucalyptophyllum C.DC.,TRUE,,Piper eucalyptophyllum,2,1
Banisteriopsis C.B.Rob. ex Small,TRUE,Banisteriopsis C.B.Rob. ex Small,TRUE,,Banisteriopsis C.B.Rob. ex Small,TRUE,Banisteriopsis C.B.Rob. ex Small,TRUE,,Banisteriopsis,1,2
Solanum lycocarpum A.St.-Hil.,TRUE,Solanum lycocarpum A.St.-Hil.,TRUE,,Solanum lycocarpum A.St.-Hil.,TRUE,Solanum lycocarpum A.St.-Hil.,TRUE,,Solanum lycocarpum,2,1
Cynanchum tomentosum Lam.,TRUE,Cynanchum tomentosum Lam.,TRUE,,Cynanchum tomentosum Lam.,TRUE,Cynanchum tomentosum Lam.,TRUE,,Cynanchum tomentosum,2,1
Melochia pyramidata L.,TRUE,Melochia pyramidata L.,TRUE,,Melochia pyramidata L.,TRUE,Melochia pyramidata L.,TRUE,,Melochia pyramidata,2,1
Alysicarpus ovalifolius (Schumach.) J.Léonard,TRUE,Alysicarpus ovalifolius (Schumach.) J.Léonard,TRUE,,Alysicarpus ovalifolius (Schumach.) J.Léonard,TRUE,Alysicarpus ovalifolius (Schumach.) J.Léonard,TRUE,,Alysicarpus ovalifolius,2,1
Aspidosperma album (Vahl) Benoist ex Pichon,TRUE,Aspidosperma album (Vahl) Benoist ex Pichon,TRUE,,Aspidosperma album (Vahl) Benoist ex Pichon,TRUE,Aspidosperma album (Vahl) Benoist ex Pichon,TRUE,,Aspidosperma album,2,2
Ichnanthus calvescens (Nees),TRUE,Ichnanthus calvescens (Nees),TRUE,,Ichnanthus calvescens (Nees),TRUE,Ichnanthus calvescens (Nees),TRUE,,Ichnanthus calvescens,2,1
Sida L.,TRUE,Sida L.,TRUE,,Sida L.,TRUE,Sida L.,TRUE,,Sida,1,1
Davilla nitida (Vahl) Kubitzki,TRUE,Davilla nitida (Vahl) Kubitzki,TRUE,,Davilla nitida (Vahl) Kubitzki,TRUE,Davilla nitida (Vahl) Kubitzki,TRUE,,Davilla nitida,2,1
Psiguria ternata (Roem.) C.Jeffrey,TRUE,Psiguria ternata (Roem.) C.Jeffrey,TRUE,,Psiguria ternata (Roem.) C.Jeffrey,TRUE,Psiguria ternata (Roem.) C.Jeffrey,TRUE,,Psiguria ternata,2,1
Aechmea setigera Mart. ex Schult.f.,TRUE,Aechmea setigera Mart. ex Schult.f.,TRUE,,Aechmea setigera Mart. ex Schult.f.,TRUE,Aechmea setigera Mart. ex Schult.f.,TRUE,,Aechmea setigera,2,2
Diospyros tarim B.Walln.,TRUE,Diospyros tarim B.Walln.,TRUE,,Diospyros tarim B.Walln.,TRUE,Diospyros tarim B.Walln.,TRUE,,Diospyros tarim,2,1
Pera glabrata Poepp. ex Baill.,TRUE,Pera glabrata Poepp. ex Baill.,TRUE,,Pera glabrata Poepp. ex Baill.,TRUE,Pera glabrata Poepp. ex Baill.,TRUE,,Pera glabrata,2,2
Psidium cattleianum Sabine,TRUE,Psidium cattleianum Sabine,TRUE,,Psidium cattleianum Sabine,TRUE,Psidium cattleianum Sabine,TRUE,,Psidium cattleianum,2,1
Xylosma pseudosalzmannii Sleumer,TRUE,Xylosma pseudosalzmannii Sleumer,TRUE,,Xylosma pseudosalzmannii Sleumer,TRUE,Xylosma pseudosalzmannii Sleumer,TRUE,,Xylosma pseudosalzmannii,2,1
Rauia resinosa Nees & Mart.,TRUE,Rauia resinosa Nees & Mart.,TRUE,,Rauia resinosa Nees & Mart.,TRUE,Rauia resinosa Nees & Mart.,TRUE,,Rauia resinosa,2,1
Andira anthelmia (Vell.) J.F.Macbr.,TRUE,Andira anthelmia (Vell.) J.F.Macbr.,TRUE,,Andira anthelmia (Vell.) J.F.Macbr.,TRUE,Andira anthelmia (Vell.) J.F.Macbr.,TRUE,,Andira anthelmia,2,1
Erythroxylum citrifolium A.St.-Hil.,TRUE,Erythroxylum citrifolium A.St.-Hil.,TRUE,,Erythroxylum citrifolium A.St.-Hil.,TRUE,Erythroxylum citrifolium A.St.-Hil.,TRUE,,Erythroxylum citrifolium,2,1
Codonanthe devosiana Lem.,TRUE,Codonanthe devosiana Lem.,TRUE,,Codonanthe devosiana Lem.,TRUE,Codonanthe devosiana Lem.,TRUE,,Codonanthe devosiana,2,1
Drosera camporupestris Rivadavia,TRUE,Drosera camporupestris Rivadavia,TRUE,,Drosera camporupestris Rivadavia,TRUE,Drosera camporupestris Rivadavia,TRUE,,Drosera camporupestris,2,1
Machaerium castaneiflorum Ducke,TRUE,Machaerium castaneiflorum Ducke,TRUE,,Machaerium castaneiflorum Ducke,TRUE,Machaerium castaneiflorum Ducke,TRUE,,Machaerium castaneiflorum,2,1
Myrcia blanchetiana (O.Berg) Mattos,TRUE,Myrcia blanchetiana (O.Berg) Mattos,TRUE,,Myrcia blanchetiana (O.Berg) Mattos,TRUE,Myrcia blanchetiana (O.Berg) Mattos,TRUE,,Myrcia blanchetiana,2,1
Thunbergia alata Bojer ex Sims,TRUE,Thunbergia alata Bojer ex Sims,TRUE,,Thunbergia alata Bojer ex Sims,TRUE,Thunbergia alata Bojer ex Sims,TRUE,,Thunbergia alata,2,2
Banisteriopsis campestris (A.Juss.) Little,TRUE,Banisteriopsis campestris (A.Juss.) Little,TRUE,,Banisteriopsis campestris (A.Juss.) Little,TRUE,Banisteriopsis campestris (A.Juss.) Little,TRUE,,Banisteriopsis campestris,2,1
Solanum robustum H.Wendl.,TRUE,Solanum robustum H.Wendl.,TRUE,,Solanum robustum H.Wendl.,TRUE,Solanum robustum H.Wendl.,TRUE,,Solanum robustum,2,1
Manihot pruinosa Pohl,TRUE,Manihot pruinosa Pohl,TRUE,,Manihot pruinosa Pohl,TRUE,Manihot pruinosa Pohl,TRUE,,Manihot pruinosa,2,1
Myrcia splendens DC.,TRUE,Myrcia splendens DC.,TRUE,,Myrcia splendens DC.,TRUE,Myrcia splendens DC.,TRUE,,Myrcia splendens,2,1
Copaifera langsdorffii var. langsdorffii,TRUE,Copaifera langsdorffii var. langsdorffii,TRUE,,Copaifera langsdorffii var. langsdorffii,TRUE,Copaifera langsdorffii var. langsdorffii,FALSE,varietas,Copaifera langsdorffii langsdorffii,3,1
Licania sclerophylla (Mart. ex Hook.fil.) Fritsch,TRUE,Licania sclerophylla (Mart. ex Hook.fil.) Fritsch,TRUE,,Licania sclerophylla (Mart. ex Hook.fil.) Fritsch,TRUE,Licania sclerophylla (Mart. ex Hook.fil.) Fritsch,TRUE,,Licania sclerophylla,2,2
Elaphoglossum langsdorffii T.Moore,TRUE,Elaphoglossum langsdorffii T.Moore,TRUE,,Elaphoglossum langsdorffii T.Moore,TRUE,Elaphoglossum langsdorffii T.Moore,TRUE,,Elaphoglossum langsdorffii,2,1
Trichogonia cinerea (Gardner) R.M.King & H.Rob.,TRUE,Trichogonia cinerea (Gardner) R.M.King & H.Rob.,TRUE,,Trichogonia cinerea (Gardner) R.M.King & H.Rob.,TRUE,Trichogonia cinerea (Gardner) R.M.King & H.Rob.,TRUE,,Trichogonia cinerea,2,1
Phyllanthus tenellus Roxb.,TRUE,Phyllanthus tenellus Roxb.,TRUE,,Phyllanthus tenellus Roxb.,TRUE,Phyllanthus tenellus Roxb.,TRUE,,Phyllanthus tenellus,2,1
Euphorbia thymifolia L.,TRUE,Euphorbia thymifolia L.,TRUE,,Euphorbia thymifolia L.,TRUE,Euphorbia thymifolia L.,TRUE,,Euphorbia thymifolia,2,1
Caraipa Aubl.,TRUE,Caraipa Aubl.,TRUE,,Caraipa Aubl.,TRUE,Caraipa Aubl.,TRUE,,Caraipa,1,1
Talisia Aubl.,TRUE,Talisia Aubl.,TRUE,,Talisia Aubl.,TRUE,Talisia Aubl.,TRUE,,Talisia,1,1
Piper arboreum Aubl.,TRUE,Piper arboreum Aubl.,TRUE,,Piper arboreum Aubl.,TRUE,Piper arboreum Aubl.,TRUE,,Piper arboreum,2,1
Fridericia poeppigii (DC.) L.G.Lohmann,TRUE,Fridericia poeppigii (DC.) L.G.Lohmann,TRUE,,Fridericia poeppigii (DC.) L.G.Lohmann,TRUE,Fridericia poeppigii (DC.) L.G.Lohmann,TRUE,,Fridericia poeppigii,2,1
Cyperus L.,TRUE,Cyperus L.,TRUE,,Cyperus L.,TRUE,Cyperus L.,TRUE,,Cyperus,1,1
Manettia congesta K.Schum.,TRUE,Manettia congesta K.Schum.,TRUE,,Manettia congesta K.Schum.,TRUE,Manettia congesta K.Schum.,TRUE,,Manettia congesta,2,1
Periandra dulcis Mart.,TRUE,Periandra dulcis Mart.,TRUE,,Periandra dulcis Mart.,TRUE,Periandra dulcis Mart.,TRUE,,Periandra dulcis,2,1
Allamanda puberula A.DC.,TRUE,Allamanda puberula A.DC.,TRUE,,Allamanda puberula A.DC.,TRUE,Allamanda puberula A.DC.,TRUE,,Allamanda puberula,2,1
Talinum paniculatum (Jacq.) Gaertn.,TRUE,Talinum paniculatum (Jacq.) Gaertn.,TRUE,,Talinum paniculatum (Jacq.) Gaertn.,TRUE,Talinum paniculatum (Jacq.) Gaertn.,TRUE,,Talinum paniculatum,2,1
Myrcia tomentosa DC.,TRUE,Myrcia tomentosa DC.,TRUE,,Myrcia tomentosa DC.,TRUE,Myrcia tomentosa DC.,TRUE,,Myrcia tomentosa,2,1
Ctenanthe muelleri Petersen,TRUE,Ctenanthe muelleri Petersen,TRUE,,Ctenanthe muelleri Petersen,TRUE,Ctenanthe muelleri Petersen,TRUE,,Ctenanthe muelleri,2,1
Miconia ciliata DC.,TRUE,Miconia ciliata DC.,TRUE,,Miconia ciliata DC.,TRUE,Miconia ciliata DC.,TRUE,,Miconia ciliata,2,1
Mimosa ulbrichiana Harms,TRUE,Mimosa ulbrichiana Harms,TRUE,,Mimosa ulbrichiana Harms,TRUE,Mimosa ulbrichiana Harms,TRUE,,Mimosa ulbrichiana,2,1
Myrcia laruotteana Cambess.,TRUE,Myrcia laruotteana Cambess.,TRUE,,Myrcia laruotteana Cambess.,TRUE,Myrcia laruotteana Cambess.,TRUE,,Myrcia laruotteana,2,1
Dipteryx rosea Spruce,TRUE,Dipteryx rosea Spruce,TRUE,,Dipteryx rosea Spruce,TRUE,Dipteryx rosea Spruce,TRUE,,Dipteryx rosea,2,1
Schultesia crenuliflora Mart.,TRUE,Schultesia crenuliflora Mart.,TRUE,,Schultesia crenuliflora Mart.,TRUE,Schultesia crenuliflora Mart.,TRUE,,Schultesia crenuliflora,2,1
Microlicia isophylla DC.,TRUE,Microlicia isophylla DC.,TRUE,,Microlicia isophylla DC.,TRUE,Microlicia isophylla DC.,TRUE,,Microlicia isophylla,2,1
Myrcia splendens DC.,TRUE,Myrcia splendens DC.,TRUE,,Myrcia splendens DC.,TRUE,Myrcia splendens DC.,TRUE,,Myrcia splendens,2,1
Lippia origanoides Kunth,TRUE,Lippia origanoides Kunth,TRUE,,Lippia origanoides Kunth,TRUE,Lippia origanoides Kunth,TRUE,,Lippia origanoides,2,1
Lonchocarpus rariflorus Benth.,TRUE,Lonchocarpus rariflorus Benth.,TRUE,,Lonchocarpus rariflorus Benth.,TRUE,Lonchocarpus rariflorus Benth.,TRUE,,Lonchocarpus rariflorus,2,1
Dipteryx odorata Willd.,TRUE,Dipteryx odorata Willd.,TRUE,,Dipteryx odorata Willd.,TRUE,Dipteryx odorata Willd.,TRUE,,Dipteryx odorata,2,1
Myrcia racemosa Kiaersk.,TRUE,Myrcia racemosa Kiaersk.,TRUE,,Myrcia racemosa Kiaersk.,TRUE,Myrcia racemosa Kiaersk.,TRUE,,Myrcia racemosa,2,1
Schwenckia americana L.,TRUE,Schwenckia americana L.,TRUE,,Schwenckia americana L.,TRUE,Schwenckia americana L.,TRUE,,Schwenckia americana,2,1
Piriqueta asperifolia Arbo,TRUE,Piriqueta asperifolia Arbo,TRUE,,Piriqueta asperifolia Arbo,TRUE,Piriqueta asperifolia Arbo,TRUE,,Piriqueta asperifolia,2,1
Marsypianthes chamaedrys Kuntze,TRUE,Marsypianthes chamaedrys Kuntze,TRUE,,Marsypianthes chamaedrys Kuntze,TRUE,Marsypianthes chamaedrys Kuntze,TRUE,,Marsypianthes chamaedrys,2,1
Miconia Ruiz & Pav.,TRUE,Miconia Ruiz & Pav.,TRUE,,Miconia Ruiz & Pav.,TRUE,Miconia Ruiz & Pav.,TRUE,,Miconia,1,1
Polygala pauciramosa J.F.B.Pastore & T.B.Cavalc.,TRUE,Polygala pauciramosa J.F.B.Pastore & T.B.Cavalc.,TRUE,,Polygala pauciramosa J.F.B.Pastore & T.B.Cavalc.,TRUE,Polygala pauciramosa J.F.B.Pastore & T.B.Cavalc.,TRUE,,Polygala pauciramosa,2,1
Eriocaulaceae,TRUE,Eriocaulaceae,TRUE,,Eriocaulaceae,TRUE,Eriocaulaceae,TRUE,,Eriocaulaceae,1,1
Desmoscelis Naudin,TRUE,Desmoscelis Naudin,TRUE,,Desmoscelis Naudin,TRUE,Desmoscelis Naudin,TRUE,,Desmoscelis,1,1
Miconia mattogrossensis Hoehne,TRUE,Miconia mattogrossensis Hoehne,TRUE,,Miconia mattogrossensis Hoehne,TRUE,Miconia mattogrossensis Hoehne,TRUE,,Miconia mattogrossensis,2,1
Psychotria leiocarpa Cham. & Schltdl.,TRUE,Psychotria leiocarpa Cham. & Schltdl.,TRUE,,Psychotria leiocarpa Cham. & Schltdl.,TRUE,Psychotria leiocarpa Cham. & Schltdl.,TRUE,,Psychotria leiocarpa,2,1
Eriocaulaceae,TRUE,Eriocaulaceae,TRUE,,Eriocaulaceae,TRUE,Eriocaulaceae,TRUE,,Eriocaulaceae,1,1
Stevia heptachaeta DC.,TRUE,Stevia heptachaeta DC.,TRUE,,Stevia heptachaeta DC.,TRUE,Stevia heptachaeta DC.,TRUE,,Stevia heptachaeta,2,1
Hebanthe eriantha (Poir.) Pedersen,TRUE,Hebanthe eriantha (Poir.) Pedersen,TRUE,,Hebanthe eriantha (Poir.) Pedersen,TRUE,Hebanthe eriantha (Poir.) Pedersen,TRUE,,Hebanthe eriantha,2,1
Lippia gehrtii Moldenke,TRUE,Lippia gehrtii Moldenke,TRUE,,Lippia gehrtii Moldenke,TRUE,Lippia gehrtii Moldenke,TRUE,,Lippia gehrtii,2,1
Dyckia incana O.B.C.Ribeiro & Leme,TRUE,Dyckia incana O.B.C.Ribeiro & Leme,TRUE,,Dyckia incana O.B.C.Ribeiro & Leme,TRUE,Dyckia incana O.B.C.Ribeiro & Leme,TRUE,,Dyckia incana,2,1
Aeschynomene histrix Poir.,TRUE,Aeschynomene histrix Poir.,TRUE,,Aeschynomene histrix Poir.,TRUE,Aeschynomene histrix Poir.,TRUE,,Aeschynomene histrix,2,1
Eschweilera complanata S.A.Mori,TRUE,Eschweilera complanata S.A.Mori,TRUE,,Eschweilera complanata S.A.Mori,TRUE,Eschweilera complanata S.A.Mori,TRUE,,Eschweilera complanata,2,1
Solanum pseudoquina A.St.-Hil.,TRUE,Solanum pseudoquina A.St.-Hil.,TRUE,,Solanum pseudoquina A.St.-Hil.,TRUE,Solanum pseudoquina A.St.-Hil.,TRUE,,Solanum pseudoquina,2,1
Apalanthe granatensis (Humb. & Bonpl.) Planch.,TRUE,Apalanthe granatensis (Humb. & Bonpl.) Planch.,TRUE,,Apalanthe granatensis (Humb. & Bonpl.) Planch.,TRUE,Apalanthe granatensis (Humb. & Bonpl.) Planch.,TRUE,,Apalanthe granatensis,2,1
Croton blanchetianus Baill.,TRUE,Croton blanchetianus Baill.,TRUE,,Croton blanchetianus Baill.,TRUE,Croton blanchetianus Baill.,TRUE,,Croton blanchetianus,2,1
Senna chrysocarpa (Desv.) H.S.Irwin & Barneby,TRUE,Senna chrysocarpa (Desv.) H.S.Irwin & Barneby,TRUE,,Senna chrysocarpa (Desv.) H.S.Irwin & Barneby,TRUE,Senna chrysocarpa (Desv.) H.S.Irwin & Barneby,TRUE,,Senna chrysocarpa,2,1
Lippia lupulina Cham.,TRUE,Lippia lupulina Cham.,TRUE,,Lippia lupulina Cham.,TRUE,Lippia lupulina Cham.,TRUE,,Lippia lupulina,2,1
Crudia amazonica Spruce ex Benth.,TRUE,Crudia amazonica Spruce ex Benth.,TRUE,,Crudia amazonica Spruce ex Benth.,TRUE,Crudia amazonica Spruce ex Benth.,TRUE,,Crudia amazonica,2,2
Utricularia tricolor A.St.-Hil.,TRUE,Utricularia tricolor A.St.-Hil.,TRUE,,Utricularia tricolor A.St.-Hil.,TRUE,Utricularia tricolor A.St.-Hil.,TRUE,,Utricularia tricolor,2,1
Ouratea Aubl.,TRUE,Ouratea Aubl.,TRUE,,Ouratea Aubl.,TRUE,Ouratea Aubl.,TRUE,,Ouratea,1,1
Ipomoea hederifolia L.,TRUE,Ipomoea hederifolia L.,TRUE,,Ipomoea hederifolia L.,TRUE,Ipomoea hederifolia L.,TRUE,,Ipomoea hederifolia,2,1
Costus L.,TRUE,Costus L.,TRUE,,Costus L.,TRUE,Costus L.,TRUE,,Costus,1,1
Asteraceae,TRUE,Asteraceae,TRUE,,Asteraceae,TRUE,Asteraceae,TRUE,,Asteraceae,1,1
