scientificName,.uncer_terms,.infraesp_names,names_clean,quality
Helicteres brevispira A.St.-Hil.,TRUE,TRUE,Helicteres brevispira,1
Chrysobalanaceae,TRUE,TRUE,Chrysobalanaceae,1
Stromanthe porteana Gris,TRUE,TRUE,Stromanthe porteana,1
Baccharis punctulata DC.,TRUE,TRUE,Baccharis punctulata,1
Achnanthes coarctata,TRUE,TRUE,Achnanthes coarctata,1
Anthurium,TRUE,TRUE,Anthurium,1
MALVACEAE,TRUE,TRUE,Malvaceae,1
Cyrtocymura lanuginosa (Gardner) H.Rob.,TRUE,TRUE,Cyrtocymura lanuginosa,1
HIPPOCRATEACEAE,TRUE,TRUE,Hippocrateaceae,1
Heteropterys perplexa W.R.Anderson,TRUE,TRUE,Heteropterys perplexa,1
Clethra scabra var. laevigata (Meisn.) Sleumer,TRUE,FALSE,Clethra scabra laevigata,1
Croton,TRUE,TRUE,Croton,1
Coussarea hydrangeifolia (Benth.) Müll.Arg.,TRUE,TRUE,Coussarea hydrangeifolia,3
Nematanthus striatus (Handro) Chautems,TRUE,TRUE,Nematanthus striatus,1
Almeidea rubra A.St.-Hil.,TRUE,TRUE,Almeidea rubra,1
Guapira areolata,TRUE,TRUE,Guapira areolata,1
Aechmea gamosepala,TRUE,TRUE,Aechmea gamosepala,1
Bactris acanthocarpa,TRUE,TRUE,Bactris acanthocarpa,1
Andira,TRUE,TRUE,Andira,1
Cardiospermum anomalum Cambess.,TRUE,TRUE,Cardiospermum anomalum,1
Solanum lycocarpum,TRUE,TRUE,Solanum lycocarpum,1
Stictolejeunea squamata (Willd. ex Weber) Schiffn.,TRUE,TRUE,Stictolejeunea squamata,2
Euphorbiaceae,TRUE,TRUE,Euphorbiaceae,1
Pouteria,TRUE,TRUE,Pouteria,1
Gorceixia decurrens Baker,TRUE,TRUE,Gorceixia decurrens,1
Ormosia coarctata Jacq.,TRUE,TRUE,Ormosia coarctata,1
Xyris neglecta L.A.Nilsson,TRUE,TRUE,Xyris neglecta,1
Rauvolfia,TRUE,TRUE,Rauvolfia,1
Solanum campaniforme Roem. & Schult.,TRUE,TRUE,Solanum campaniforme,1
Bertholletia excelsa,TRUE,TRUE,Bertholletia excelsa,1
Copaifera,TRUE,TRUE,Copaifera,1
Buchenavia guianensis (Aubl.) Alwan & Stace,TRUE,TRUE,Buchenavia guianensis,1
Mimosa paludosa Benth.,TRUE,TRUE,Mimosa paludosa,1
Nectandra puberula (Schott) Nees,TRUE,TRUE,Nectandra puberula,1
Randia,TRUE,TRUE,Randia,1
Canavalia rosea (Sw.) DC.,TRUE,TRUE,Canavalia rosea,1
Manihot,TRUE,TRUE,Manihot,1
Aldama,TRUE,TRUE,Aldama,1
Banisteriopsis campestris,TRUE,TRUE,Banisteriopsis campestris,1
Pluchea sagittalis (Lam.) Cabrera,TRUE,TRUE,Pluchea sagittalis,1
Phyllanthus niruri L.,TRUE,TRUE,Phyllanthus niruri,1
Tabernaemontana laeta Mart.,TRUE,TRUE,Tabernaemontana laeta,1
Guarea macrophylla,TRUE,TRUE,Guarea macrophylla,1
Volvox,TRUE,TRUE,Volvox,1
Aphelandra nuda Nees,TRUE,TRUE,Aphelandra nuda,1
Bauhinia pulchella,TRUE,TRUE,Bauhinia pulchella,1
Croton sclerocalyx (Didr.) Müll.Arg.,TRUE,TRUE,Croton sclerocalyx,3
Vernonanthura ferruginea,TRUE,TRUE,Vernonanthura ferruginea,1
Neea floribunda,TRUE,TRUE,Neea floribunda,1
Miconia prasina (Sw.) DC.,TRUE,TRUE,Miconia prasina,1
Sapotaceae,TRUE,TRUE,Sapotaceae,1
Stephanopodium organense (Rizzini) Prance,TRUE,TRUE,Stephanopodium organense,1
LEJEUNEACEAE,TRUE,TRUE,Lejeuneaceae,1
Hedychium coronarium J.Koenig,TRUE,TRUE,Hedychium coronarium,1
Guarea,TRUE,TRUE,Guarea,1
Rinoreocarpus ulei (Melch.) Ducke,TRUE,TRUE,Rinoreocarpus ulei,1
Waltheria americana,TRUE,TRUE,Waltheria americana,1
Cyperaceae,TRUE,TRUE,Cyperaceae,1
MALVACEAE,TRUE,TRUE,Malvaceae,1
Eugenia schottiana O.Berg,TRUE,TRUE,Eugenia schottiana,1
Chamaecrista brachystachya,TRUE,TRUE,Chamaecrista brachystachya,1
Malmeanthus subintegerrimus (Malme) R.M.King & H.Rob.,TRUE,TRUE,Malmeanthus subintegerrimus,1
Tapirira guianensis Aubl.,TRUE,TRUE,Tapirira guianensis,1
MYRTACEAE Myrciaria cf. disticha O.Berg,FALSE,TRUE,Myrciaria disticha,1
Peperomia serpens,TRUE,TRUE,Peperomia serpens,1
Licania tomentosa (Benth.) Fritsch,TRUE,TRUE,Licania tomentosa,1
Garcinia brasiliensis Mart.,TRUE,TRUE,Garcinia brasiliensis,1
Myrtaceae,TRUE,TRUE,Myrtaceae,1
Bauhinia goyazensis Harms,TRUE,TRUE,Bauhinia goyazensis,1
Croton argyrophylloides Müll.Arg.,TRUE,TRUE,Croton argyrophylloides,3
Cissus serroniana (Glaz.) Lombardi,TRUE,TRUE,Cissus serroniana,1
Stromanthe tonckat (Aubl.) Eichler,TRUE,TRUE,Stromanthe tonckat,1
Conchocarpus fontanesianus (A. St.-Hil.) Kallunki & Pirani,TRUE,TRUE,Conchocarpus fontanesianus,1
Sorocea bonplandii (Baill.) W.C.Burger et al.,TRUE,TRUE,Sorocea bonplandii,1
Miconia pyrifolia,TRUE,TRUE,Miconia pyrifolia,1
ASTERACEAE Richterago cf. polymorpha (Less.) Roque,FALSE,TRUE,Richterago polymorpha,1
Ossaea,TRUE,TRUE,Ossaea,1
Baccharis illinita DC.,TRUE,TRUE,Baccharis illinita,1
Herreria glaziovii Lecomte,TRUE,TRUE,Herreria glaziovii,1
Laplacea fruticosa (Schrad.) Kobuski,TRUE,TRUE,Laplacea fruticosa,1
Diplusodon,TRUE,TRUE,Diplusodon,1
Calliandra viscidula,TRUE,TRUE,Calliandra viscidula,1
Andropogon gayanus,TRUE,TRUE,Andropogon gayanus,1
Miconia splendens (Sw.) Griseb.,TRUE,TRUE,Miconia splendens,1
Cucurbitaceae,TRUE,TRUE,Cucurbitaceae,1
LEGUMINOSAE,TRUE,TRUE,Leguminosae,1
Bacillariophyceae,TRUE,TRUE,Bacillariophyceae,1
Senna macranthera (DC. ex Collad.) H.S.Irwin & Barneby,TRUE,TRUE,Senna macranthera,2
Zollernia glabra (Spreng.) Yakovlev,TRUE,TRUE,Zollernia glabra,1
Serjania pinnatifolia Radlk.,TRUE,TRUE,Serjania pinnatifolia,1
Paullinia caloptera Radlk.,TRUE,TRUE,Paullinia caloptera,1
Eschweilera atropetiolata,TRUE,TRUE,Eschweilera atropetiolata,1
Paspalum multicaule Poir.,TRUE,TRUE,Paspalum multicaule,1
Urera,TRUE,TRUE,Urera,1
Inga striata Benth.,TRUE,TRUE,Inga striata,1
Borreria latifolia (Aubl.) K.Schum.,TRUE,TRUE,Borreria latifolia,1
Riccardia fucoidea (Sw.) Schiffn.,TRUE,TRUE,Riccardia fucoidea,1
Serjania,TRUE,TRUE,Serjania,1
Senna rizzinii H.S.Irwin & Barneby,TRUE,TRUE,Senna rizzinii,1
Mascagnia sepium (A.Juss.) Griseb.,TRUE,TRUE,Mascagnia sepium,1
Tibouchina,TRUE,TRUE,Tibouchina,1
Sapotaceae,TRUE,TRUE,Sapotaceae,1
Nectandra,TRUE,TRUE,Nectandra,1
Erythroxylum citrifolium A.St.-Hil.,TRUE,TRUE,Erythroxylum citrifolium,1
Mimosa xanthocentra var. mansii (Mart.) Barneby,TRUE,FALSE,Mimosa xanthocentra mansii,1
Pavonia guerkeana R.E.Fr.,TRUE,TRUE,Pavonia guerkeana,1
Mabea fistulifera,TRUE,TRUE,Mabea fistulifera,1
Xylopia,TRUE,TRUE,Xylopia,1
Marlierea verticillaris O.Berg,TRUE,TRUE,Marlierea verticillaris,1
Palicourea cnoides W. Ham,TRUE,TRUE,Palicourea cnoides,1
Bacillariophyta,TRUE,TRUE,Bacillariophyta,1
Panicum brevifolium L.,TRUE,TRUE,Panicum brevifolium,1
Aechmea multiflora L.B.Sm.,TRUE,TRUE,Aechmea multiflora,1
Solanum odoriferum Vell.,TRUE,TRUE,Solanum odoriferum,1
BIGNONIACEAE,TRUE,TRUE,Bignoniaceae,1
Peperomia rotundifolia (L.) Kunth,TRUE,TRUE,Peperomia rotundifolia,1
Myrcia splendens (Sw.) DC.,TRUE,TRUE,Myrcia splendens,1
Ipomoea imperati,TRUE,TRUE,Ipomoea imperati,1
Dictyostega orobanchoides (Hook.) Miers,TRUE,TRUE,Dictyostega orobanchoides,1
Mascagnia,TRUE,TRUE,Mascagnia,1
Duguetia flagellaris,TRUE,TRUE,Duguetia flagellaris,1
Matayba guianensis Aubl.,TRUE,TRUE,Matayba guianensis,1
Gaylussacia,TRUE,TRUE,Gaylussacia,1
Alchornea schomburgkii Klotzsch,TRUE,TRUE,Alchornea schomburgkii,1
EUPHORBIACEAE,TRUE,TRUE,Euphorbiaceae,1
Stylosanthes,TRUE,TRUE,Stylosanthes,1
Trembleya repanda,TRUE,TRUE,Trembleya repanda,1
Adiantum cajennense,TRUE,TRUE,Adiantum cajennense,1
Bertholletia excelsa,TRUE,TRUE,Bertholletia excelsa,1
Helicteres lhotzkyana (Schott & Endl.) K.Schum.,TRUE,TRUE,Helicteres lhotzkyana,1
Hymenaea,TRUE,TRUE,Hymenaea,1
Tachigali guianensis (Benth.) Zarucchi & Herend.,TRUE,TRUE,Tachigali guianensis,1
Cybianthus,TRUE,TRUE,Cybianthus,1
Hirtella physophora,TRUE,TRUE,Hirtella physophora,1
Panicum hylaeicum,TRUE,TRUE,Panicum hylaeicum,1
Tradescantia mundula Kunth,TRUE,TRUE,Tradescantia mundula,1
Poaceae,TRUE,TRUE,Poaceae,1
Apocynaceae,TRUE,TRUE,Apocynaceae,1
Melastomataceae,TRUE,TRUE,Melastomataceae,1
SOLANACEAE,TRUE,TRUE,Solanaceae,1
Schoenobryum concavifolium,TRUE,TRUE,Schoenobryum concavifolium,1
Thevetia amazonica Ducke,TRUE,TRUE,Thevetia amazonica,1
Rhamnaceae,TRUE,TRUE,Rhamnaceae,1
Baccharis oblongifolia (Ruiz & Pav.) Pers.,TRUE,TRUE,Baccharis oblongifolia,1
Mandevilla scabra (Hoffmanns. ex Roem. & Schult.) K.Schum.,TRUE,TRUE,Mandevilla scabra,2
Hippeastrum,TRUE,TRUE,Hippeastrum,1
Tournefortia,TRUE,TRUE,Tournefortia,1
Stryphnodendron barbadetimam (Vell.) Mart.,TRUE,TRUE,Stryphnodendron barbadetimam,1
LORANTHACEAE,TRUE,TRUE,Loranthaceae,1
Psychotria forsteronioides Müll.Arg.,TRUE,TRUE,Psychotria forsteronioides,3
Miconia prasina (Sw.) DC.,TRUE,TRUE,Miconia prasina,1
Bertholletia excelsa,TRUE,TRUE,Bertholletia excelsa,1
Habenaria secunda Lindl.,TRUE,TRUE,Habenaria secunda,1
Micrasterias,TRUE,TRUE,Micrasterias,1
Scleria interrupta Rich.,TRUE,TRUE,Scleria interrupta,1
Neomarica longifolia (Link & Otto) Sprague,TRUE,TRUE,Neomarica longifolia,1
Doliocarpus sellowianus Eichler,TRUE,TRUE,Doliocarpus sellowianus,1
Gleichenella pectinata (Willd.) Ching,TRUE,TRUE,Gleichenella pectinata,1
Passiflora edmundoi Sacco,TRUE,TRUE,Passiflora edmundoi,1
Heteropterys,TRUE,TRUE,Heteropterys,1
LEGUMINOSAE Macrolobium aff. rubrum R.S.Cowan,FALSE,TRUE,Macrolobium rubrum,1
Hemionitis palmata L.,TRUE,TRUE,Hemionitis palmata,1
Casearia sylvestris,TRUE,TRUE,Casearia sylvestris,1
Guatteria,TRUE,TRUE,Guatteria,1
Clistax,TRUE,TRUE,Clistax,1
Brosimum guianense (Aubl.) Huber,TRUE,TRUE,Brosimum guianense,1
Aeschynomene elegans Schltdl. & Cham.,TRUE,TRUE,Aeschynomene elegans,1
Luehea grandiflora Mart. & Zucc.,TRUE,TRUE,Luehea grandiflora,1
Blechnum gracile Kaulf.,TRUE,TRUE,Blechnum gracile,1
Ruprechtia fagifolia Meisn.,TRUE,TRUE,Ruprechtia fagifolia,1
Cardiospermum,TRUE,TRUE,Cardiospermum,1
Elaphoglossum squamipes (Hook.) T.Moore,TRUE,TRUE,Elaphoglossum squamipes,1
Verbenaceae,TRUE,TRUE,Verbenaceae,1
Miconia serrulata (DC.) Naudin,TRUE,TRUE,Miconia serrulata,1
Rudgea vellerea Müll.Arg.,TRUE,TRUE,Rudgea vellerea,3
Zoopsidela integrifolia (Spruce) R.M. Schust.,TRUE,TRUE,Zoopsidela integrifolia,1
Miconia,TRUE,TRUE,Miconia,1
Polygala juncea A.St.-Hil. & Moq.,TRUE,TRUE,Polygala juncea,1
Cynometra spruceana var. phaselocarpa (Hayne) Dwyer,TRUE,FALSE,Cynometra spruceana phaselocarpa,1
Macairea,TRUE,TRUE,Macairea,1
Piper carautensei,TRUE,TRUE,Piper carautensei,1
Palicourea guianensis Aubl.,TRUE,TRUE,Palicourea guianensis,1
Cratylia hypargyrea Mart. ex Benth.,TRUE,TRUE,Cratylia hypargyrea,2
EUPHORBIACEAE Pausandra cf. megalophylla Müll.Arg.,FALSE,TRUE,Pausandra megalophylla,3
Sorocea hilarii Gaudich.,TRUE,TRUE,Sorocea hilarii,1
Ficus obtusifolia Kunth,TRUE,TRUE,Ficus obtusifolia,1
Ischnosiphon,TRUE,TRUE,Ischnosiphon,1
Celtis brasiliensis (Gardner) Planch.,TRUE,TRUE,Celtis brasiliensis,1
Psittacanthus,TRUE,TRUE,Psittacanthus,1
Psychotria mapourioides DC.,TRUE,TRUE,Psychotria mapourioides,1
Leandra reversa (DC.) Cogn.,TRUE,TRUE,Leandra reversa,1
Rudgea francavillana Müll.Arg.,TRUE,TRUE,Rudgea francavillana,3
Paepalanthus vaginatus,TRUE,TRUE,Paepalanthus vaginatus,1
Piper gurupanum Yunck.,TRUE,TRUE,Piper gurupanum,1
Chiococca alba (L.) Hitchc.,TRUE,TRUE,Chiococca alba,1
Lonchocarpus cultratus (Vell.) A.M.G.Azevedo & H.C.Lima,TRUE,TRUE,Lonchocarpus cultratus,1
Baccharis,TRUE,TRUE,Baccharis,1
Croton cuneatus Klotzsch,TRUE,TRUE,Croton cuneatus,1
Ocotea myriantha,TRUE,TRUE,Ocotea myriantha,1
Pterocaulon angustifolium DC.,TRUE,TRUE,Pterocaulon angustifolium,1
Aureliana,TRUE,TRUE,Aureliana,1
Leandra laevigata,TRUE,TRUE,Leandra laevigata,1
Trichilia poeppigii,TRUE,TRUE,Trichilia poeppigii,1
Simarouba amara,TRUE,TRUE,Simarouba amara,1
Psychotria crocochlamys Sandwith,TRUE,TRUE,Psychotria crocochlamys,1
Bauhinia holophylla,TRUE,TRUE,Bauhinia holophylla,1
CELASTRACEAE,TRUE,TRUE,Celastraceae,1
Miltonia spectabilis Lindl.,TRUE,TRUE,Miltonia spectabilis,1
Leucaena leucocephala (Lam.) de Wit,TRUE,TRUE,Leucaena leucocephala,1
MALPIGHIACEAE,TRUE,TRUE,Malpighiaceae,1
Oxalis,TRUE,TRUE,Oxalis,1
MYRISTICACEAE,TRUE,TRUE,Myristicaceae,1
Hydrochorea corymbosa (Rich.) Barneby & J.W.Grimes,TRUE,TRUE,Hydrochorea corymbosa,1
Jacquemontia bahiense O'Donell,TRUE,TRUE,Jacquemontia bahiense,1
Sida urens L.,TRUE,TRUE,Sida urens,1
Cryptocarya moschata Nees & Mart.,TRUE,TRUE,Cryptocarya moschata,1
Bauhinia variegata,TRUE,TRUE,Bauhinia variegata,1
LEGUMINOSAE Dipteryx cf. polyphylla (Huber) Ducke,FALSE,TRUE,Dipteryx polyphylla,1
Euphorbia hyssopifolia L.,TRUE,TRUE,Euphorbia hyssopifolia,1
Dasyphyllum sprengelianum (Gardner) Cabrera,TRUE,TRUE,Dasyphyllum sprengelianum,1
Palicourea marcgravii A.St.-Hil.,TRUE,TRUE,Palicourea marcgravii,1
Eriosema venulosum Benth.,TRUE,TRUE,Eriosema venulosum,1
Swartzia,TRUE,TRUE,Swartzia,1
Epistephium sclerophyllum Lindl.,TRUE,TRUE,Epistephium sclerophyllum,1
Brosimum,TRUE,TRUE,Brosimum,1
Pavonia,TRUE,TRUE,Pavonia,1
Eunotiales,TRUE,TRUE,Eunotiales,1
Guapira obtusata (Jacq.) Little,TRUE,TRUE,Guapira obtusata,1
Priva bahiensis A.DC.,TRUE,TRUE,Priva bahiensis,1
Sorocea bonplandii (Baill.) W.C.Burger et al.,TRUE,TRUE,Sorocea bonplandii,1
Talisia,TRUE,TRUE,Talisia,1
Ctenitis deflexa (Kaulf.) Copel.,TRUE,TRUE,Ctenitis deflexa,1
Aniba firmula (Nees & Mart.) Mez,TRUE,TRUE,Aniba firmula,1
Trichilia,TRUE,TRUE,Trichilia,1
Goeppertia brasiliensis (Körn.) Borchs. & S. Suárez,TRUE,TRUE,Goeppertia brasiliensis,3
Chresta martii (DC.) H.Rob.,TRUE,TRUE,Chresta martii,1
Bacopa arenaria,TRUE,TRUE,Bacopa arenaria,1
Peperomia galioides Kunth,TRUE,TRUE,Peperomia galioides,1
Utricularia fimbriata,TRUE,TRUE,Utricularia fimbriata,1
Unonopsis,TRUE,TRUE,Unonopsis,1
Tetrapterys mucronata Cav.,TRUE,TRUE,Tetrapterys mucronata,1
Cyperus luzulae (L.) Retz.,TRUE,TRUE,Cyperus luzulae,1
Melastomataceae,TRUE,TRUE,Melastomataceae,1
Meliaceae,TRUE,TRUE,Meliaceae,1
Faramea montevidensis (Cham. & Schltdl.) DC.,TRUE,TRUE,Faramea montevidensis,1
Asparagopsis taxiformis,TRUE,TRUE,Asparagopsis taxiformis,1
Chromolaena,TRUE,TRUE,Chromolaena,1
Ageratum fastigiatum,TRUE,TRUE,Ageratum fastigiatum,1
Isertia,TRUE,TRUE,Isertia,1
Machaerium brasiliense Vogel,TRUE,TRUE,Machaerium brasiliense,1
Polycarpaea corymbosa (L.) Lam.,TRUE,TRUE,Polycarpaea corymbosa,1
Clidemia hirta (L.) D.Don,TRUE,TRUE,Clidemia hirta,1
Macrosamanea pubiramea (Steud.) Barneby & J.W.Grimes,TRUE,TRUE,Macrosamanea pubiramea,1
Melpomene,TRUE,TRUE,Melpomene,1
Ocotea,TRUE,TRUE,Ocotea,1
APOCYNACEAE,TRUE,TRUE,Apocynaceae,1
Guettarda,TRUE,TRUE,Guettarda,1
Dendropanax,TRUE,TRUE,Dendropanax,1
Ziziphus joazeiro Mart.,TRUE,TRUE,Ziziphus joazeiro,1
Esenbeckia grandiflora Mart.,TRUE,TRUE,Esenbeckia grandiflora,1
Talisia esculenta,TRUE,TRUE,Talisia esculenta,1
Algrizea minor Sobral et al.,TRUE,TRUE,Algrizea minor,1
Ferdinandusa,TRUE,TRUE,Ferdinandusa,1
Lycopodium clavatum L.,TRUE,TRUE,Lycopodium clavatum,1
Calliandra,TRUE,TRUE,Calliandra,1
Vismia,TRUE,TRUE,Vismia,1
Wissadula periplocifolia (L.) C.Presl. ex Thwaites,TRUE,TRUE,Wissadula periplocifolia,2
Lamiaceae,TRUE,TRUE,Lamiaceae,1
Inga,TRUE,TRUE,Inga,1
Convolvulaceae,TRUE,TRUE,Convolvulaceae,1
Blutaparon vermiculare,TRUE,TRUE,Blutaparon vermiculare,1
Oxalis psoraleoides ssp. insipida (A.St.-Hil.) Lourteig,FALSE,TRUE,Oxalis psoraleoides insipida,1
Hymenaea stigonocarpa,TRUE,TRUE,Hymenaea stigonocarpa,1
Trimezia juncifolia,TRUE,TRUE,Trimezia juncifolia,1
Ronabea latifolia Aubl.,TRUE,TRUE,Ronabea latifolia,1
VIOLACEAE,TRUE,TRUE,Violaceae,1
Anemopaegma,TRUE,TRUE,Anemopaegma,1
Mabea,TRUE,TRUE,Mabea,1
Bauhinia microstachya (Raddi) J.F.Macbr.,TRUE,TRUE,Bauhinia microstachya,1
Poiretia,TRUE,TRUE,Poiretia,1
Psychotria viridis,TRUE,TRUE,Psychotria viridis,1
Commelina obliqua Vahl,TRUE,TRUE,Commelina obliqua,1
Paullinia rubiginosa,TRUE,TRUE,Paullinia rubiginosa,1
Machaerium opacum Vogel,TRUE,TRUE,Machaerium opacum,1
Ischnosiphon gracilis (Rudge) Körn.,TRUE,TRUE,Ischnosiphon gracilis,3
Cyclopogon,TRUE,TRUE,Cyclopogon,1
Miconia serrulata (DC.) Naudin,TRUE,TRUE,Miconia serrulata,1
Casearia commersoniana Cambess.,TRUE,TRUE,Casearia commersoniana,1
Myrsine umbellata,TRUE,TRUE,Myrsine umbellata,1
Picramnia sellowii,TRUE,TRUE,Picramnia sellowii,1
Lauraceae,TRUE,TRUE,Lauraceae,1
Sapindaceae,TRUE,TRUE,Sapindaceae,1
Clusia grandifolia,TRUE,TRUE,Clusia grandifolia,1
Vriesea vagans,TRUE,TRUE,Vriesea vagans,1
Adenocalymma subsessilifolium DC.,TRUE,TRUE,Adenocalymma subsessilifolium,1
Adiantum serratodentatum,TRUE,TRUE,Adiantum serratodentatum,1
Guapira,TRUE,TRUE,Guapira,1
Stromanthe papillosa Petersen,TRUE,TRUE,Stromanthe papillosa,1
Bertholletia excelsa,TRUE,TRUE,Bertholletia excelsa,1
Chamaecrista ramosa var. curvifolia (Vogel) G.P.Lewis,TRUE,FALSE,Chamaecrista ramosa curvifolia,1
Bryum,TRUE,TRUE,Bryum,1
Allophylus puberulus (Cambess.) Radlk.,TRUE,TRUE,Allophylus puberulus,1
Bambusa,TRUE,TRUE,Bambusa,1
Carapa guianensis,TRUE,TRUE,Carapa guianensis,1
Stylosanthes capitata Vogel,TRUE,TRUE,Stylosanthes capitata,1
Gustavia angusta J.F.Gmel.,TRUE,TRUE,Gustavia angusta,1
Asteraceae,TRUE,TRUE,Asteraceae,1
Zygia inaequalis (Willd.) Pittier,TRUE,TRUE,Zygia inaequalis,1
Malpighiaceae,TRUE,TRUE,Malpighiaceae,1
Ficus luschnathiana (Miq.) Miq.,TRUE,TRUE,Ficus luschnathiana,1
Swartzia simplex var. continentalis Urb.,TRUE,FALSE,Swartzia simplex continentalis,1
Trichogonia pseudocampestris R.M.King & H.Rob.,TRUE,TRUE,Trichogonia pseudocampestris,1
Tridax procumbens L.,TRUE,TRUE,Tridax procumbens,1
Inga macrophylla Humb. & Bonpl. ex Willd.,TRUE,TRUE,Inga macrophylla,2
Ficus caatingae R.M.Castro,TRUE,TRUE,Ficus caatingae,1
Malpighiaceae,TRUE,TRUE,Malpighiaceae,1
Smilax staminea Griseb.,TRUE,TRUE,Smilax staminea,1
Chiococca alba (L.) Hitchc.,TRUE,TRUE,Chiococca alba,1
Chiococca alba (L.) Hitchc.,TRUE,TRUE,Chiococca alba,1
Lecythis,TRUE,TRUE,Lecythis,1
Psidium brownianum Mart. ex DC.,TRUE,TRUE,Psidium brownianum,2
Myrcia splendens (Sw.) DC.,TRUE,TRUE,Myrcia splendens,1
Anadenanthera colubrina (Vell.) Brenan,TRUE,TRUE,Anadenanthera colubrina,1
Paepalanthus complanatus Silveira,TRUE,TRUE,Paepalanthus complanatus,1
Anthurium longifolium (Hoffmanns.) G.Don,TRUE,TRUE,Anthurium longifolium,1
Tillandsia recurvata,TRUE,TRUE,Tillandsia recurvata,1
Maranta pohliana Körn.,TRUE,TRUE,Maranta pohliana,3
Leandra,TRUE,TRUE,Leandra,1
Magonia pubescens A.St.-Hil.,TRUE,TRUE,Magonia pubescens,1
Styrax oblongus (Ruiz & Pav.) A.DC.,TRUE,TRUE,Styrax oblongus,1
Mollinedia boracensis Peixoto,TRUE,TRUE,Mollinedia boracensis,1
Mimosa oligosperma Barneby,TRUE,TRUE,Mimosa oligosperma,1
Axonopus,TRUE,TRUE,Axonopus,1
Miconia pepericarpa DC.,TRUE,TRUE,Miconia pepericarpa,1
Manilkara rufula (Miq.) H.J.Lam,TRUE,TRUE,Manilkara rufula,1
Polygala linoides,TRUE,TRUE,Polygala linoides,1
Sapindaceae,TRUE,TRUE,Sapindaceae,1
Myrcia pulchra (O.Berg) Kiaersk.,TRUE,TRUE,Myrcia pulchra,1
ACANTHACEAE,TRUE,TRUE,Acanthaceae,1
Pagamea,TRUE,TRUE,Pagamea,1
Swartzia recurva,TRUE,TRUE,Swartzia recurva,1
Camptosema ellipticum (Desv.) Burkart,TRUE,TRUE,Camptosema ellipticum,1
Chrysophyllum flexuosum Mart.,TRUE,TRUE,Chrysophyllum flexuosum,1
Terminalia,TRUE,TRUE,Terminalia,1
Siparuna minutiflora Perkins,TRUE,TRUE,Siparuna minutiflora,1
Bactris,TRUE,TRUE,Bactris,1
Aristolochia labiata Willd.,TRUE,TRUE,Aristolochia labiata,1
Bauhinia holophylla,TRUE,TRUE,Bauhinia holophylla,1
Palicourea rigida Kunth,TRUE,TRUE,Palicourea rigida,1
Iriartella setigera,TRUE,TRUE,Iriartella setigera,1
Psychotria hoffmannseggiana (Willd. ex Schult.) Müll.Arg.,TRUE,TRUE,Psychotria hoffmannseggiana,3
VOCHYSIACEAE,TRUE,TRUE,Vochysiaceae,1
Dalechampia,TRUE,TRUE,Dalechampia,1
Mandevilla sellowii (Müll.Arg.) Woodson,TRUE,TRUE,Mandevilla sellowii,3
MALVACEAE,TRUE,TRUE,Malvaceae,1
Andira micrantha,TRUE,TRUE,Andira micrantha,1
Caraipa savannarum Kubitzki,TRUE,TRUE,Caraipa savannarum,1
Eremanthus erythropappus (DC.) MacLeish,TRUE,TRUE,Eremanthus erythropappus,1
Hirtella,TRUE,TRUE,Hirtella,1
Syzygiella rubricaulis (Nees) Grolle,TRUE,TRUE,Syzygiella rubricaulis,1
Axonopus brasiliensis,TRUE,TRUE,Axonopus brasiliensis,1
Nephrolepis rivularis (Vahl) Mett. ex Krug,TRUE,TRUE,Nephrolepis rivularis,2
Byrsonima laxiflora Griseb.,TRUE,TRUE,Byrsonima laxiflora,1
Vittaria lineata,TRUE,TRUE,Vittaria lineata,1
Diospyros coccolobifolia Mart. ex Miq.,TRUE,TRUE,Diospyros coccolobifolia,2
Peperomia tetraphylla (G.Forst.) Hook. & Arn.,TRUE,TRUE,Peperomia tetraphylla,1
MALPIGHIACEAE,TRUE,TRUE,Malpighiaceae,1
Cariniana estrellensis,TRUE,TRUE,Cariniana estrellensis,1
Senna macranthera (DC. ex Collad.) H.S.Irwin & Barneby,TRUE,TRUE,Senna macranthera,2
Calliandra coccinea Renvoize,TRUE,TRUE,Calliandra coccinea,1
MELIACEAE,TRUE,TRUE,Meliaceae,1
Marcetia latifolia Naudin,TRUE,TRUE,Marcetia latifolia,1
Casearia sylvestris,TRUE,TRUE,Casearia sylvestris,1
Aeschynomene sensitiva,TRUE,TRUE,Aeschynomene sensitiva,1
Licania polita,TRUE,TRUE,Licania polita,1
Dicella bracteosa,TRUE,TRUE,Dicella bracteosa,1
Erythroxylum passerinum,TRUE,TRUE,Erythroxylum passerinum,1
Chomelia malaneoides Müll.Arg.,TRUE,TRUE,Chomelia malaneoides,3
Eremanthus glomerulatus,TRUE,TRUE,Eremanthus glomerulatus,1
Catasetum hookeri,TRUE,TRUE,Catasetum hookeri,1
Vriesea incurvata,TRUE,TRUE,Vriesea incurvata,1
Davilla rugosa Poir.,TRUE,TRUE,Davilla rugosa,1
Astronium lecointei,TRUE,TRUE,Astronium lecointei,1
Palicourea nitidella,TRUE,TRUE,Palicourea nitidella,1
Malanea,TRUE,TRUE,Malanea,1
Sterculiaceae,TRUE,TRUE,Sterculiaceae,1
Tibouchina,TRUE,TRUE,Tibouchina,1
Baccharis,TRUE,TRUE,Baccharis,1
Lejeunea tapajoensis Spruce,TRUE,TRUE,Lejeunea tapajoensis,1
