SpName,Longitude,Latitude
Schefflera calva,-47.99,-23.87
Nectandra megapotamica,-50.0397,-23.5161
Myrcia glabra,-49.2252,-28.734083
Araucaria angustifolia,-49.079131,-26.905506
Hymenaea courbaril,-55.7497,-15.4606
Casearia sylvestris,-37.1558,-8.62306
Varronia curassavica,-48.599444,-27.904722
Ouratea hexasperma,-35.014444,-6.77
Myrsine lineata,-51.1144,-29.3764
Aniba firmula,-49.138333,-28.070278
Albizia inundata,-57.601667,-19.004722
Guatteria australis,-44.366111,-22.806389
Urera baccifera,-48.504611,-23.419444
Solanum ramulosum,-52.3425,-31.7719
Myrcia spectabilis,-44.0406,-22.9597
Aegiphila obducta,-49.8497,-29.3694
Esenbeckia grandiflora,-39.5625,-15.9375
Sapium glandulosum,-49.3967,-28.3928
Geissanthus ambiguus,-50.2666667,-13.4166667
Cestrum bracteatum,-40.553889,-19.836389
Campomanesia xanthocarpa,-50.0119,-24.7911
Alchornea triplinervia,-48.836694,-15.790944
Mabea fistulifera,-43.1742,-19.9292
Dahlstedtia pinnata,-49.2431,-26.4253
Leandra melastomoides,-41.919722,-13.264444
Dialium guianense,-68.87,-3.38
Piper tuberculatum,-44.1817,-6.96722
Couepia uiti,-40.8411,-2.90222
Coccoloba laevis,-34.8339,-6.98111
Hedyosmum brasiliense,-44.32,-22.68
Sideroxylon obtusifolium,-37.2578,-5.64194
Forsteronia pubescens,-49.465,-18.9689
Tachigali denudata,-45.084167,-23.366389
Manihot caerulescens,-57.1811,-15.0725
Ficus trigonata,-54.1906,-23.065
Asclepias curassavica,-48.908406,-26.912117
Ocotea puberula,-51.9386,-23.4253
Bauhinia rufa,-43.73,-19.83
Gymnanthes gaudichaudii,-39.1,-14.245
Miconia fasciculata,-45.533333,-23.733333
Banara guianensis,-72.67,-7.63111
Psychotria leiocarpa,-45.1925,-22.8164
Palicourea rigida,-43.72,-18.43
Faramea corymbosa,-63.9039,-8.76194
Dahlstedtia pentaphylla,-46.27,-22.93
Sebastiania edwalliana,-49.37,-21.04
Inga capitata,-52.2064,-3.20333
Solanum paludosum,-35.0025,-7.56056
Guettarda viburnoides,-47.14,-12.83
Trichilia catigua,-49.5003,-21.4047
Stryphnodendron adstringens,-43.955056,-19.507694
Pterodon emarginatus,-43.78,-4.7
Byrsonima stipulacea,-60.08,-2.32
Terminalia fagifolia,-46.17,-17.74
Dendropanax cuneatus,-50.72888889,-21.27361111
Psychotria vellosiana,-46.7269,-23.3217
Cyathea phalerata,-49.950556,-26.730278
Sebastiania schottiana,-47.6136,-16.7686
Piper tuberculatum,-61.433333,3.366667
Psychotria hoffmannseggiana,-34.94866667,-7.824166667
Psychotria vellosiana,-43.01,-22.45
Licania leptostachya,-41.3314,-12.8072
Styrax ferrugineus,-49.1666667,-14.1166667
Solanum robustum,-49.9497,-23.7783
Vernonanthura ferruginea,-47.217611,-13.593194
Miconia sellowiana,-48.83,-25.48
Austroeupatorium inulaefolium,-51.1628,-23.3103
Agarista eucalyptoides,-44.2,-19.97
Celtis pubescens,-49.2731,-25.4278
Guapira opposita,-57.516167,-19.075389
Parapiptadenia rigida,-51.4606,-27.6717
Picramnia glazioviana,-45.17,-22.61
Cybianthus detergens,-44.43,-16.21
Miconia albicans,-50.215,-16.1267
Erythrina velutina,-39.059444,-12.270833
Chiococca alba,-41.374444,-13.006667
Myrcia laruotteana,-43.5081,-20.2875
Campomanesia neriiflora,-49.0553,-25.3056
Eugenia dysenterica,-41.873889,-13.509167
Chamaecrista ramosa,-38.3269445,-12.9280556
Casearia grandiflora,-47.475,-13.6713889
Qualea dichotoma,-47.9319,-19.7483
Psychotria hoffmannseggiana,-39.1,-15.2
Pera glabrata,-48.35056,-23.423889
Guarea guidonia,-47.52,-23.21
Alibertia edulis,-47.9127778,-15.9002778
Trichilia catigua,-49.6948,-22.417
Myrsine coriacea,-49.2731,-25.4278
Piper arboreum,-64.83,-3.22
Tibouchina clavata,-45.0711,-23.4339
Anacardium occidentale,-40.9708,-9.16194
Sloanea hirsuta,-39.5308334,-15.1552778
Davilla kunthii,-54.7083,-2.44306
Ocotea glomerata,-36.23194444,-10.11361111
Inga vera,-53.2669,-22.7722
Erythroxylum mucronatum,-39.1166667,-13.6666667
Baccharis calvescens,-40.8514,-19.225
Clusia nemorosa,-60.33,0.42
Annona emarginata,-45.59,-22.73
Varronia curassavica,-39.2997,-14.9594
Urera nitida,-52.8761,-23.8706
Richeria grandis,-48.033333,-15.966667
Marlierea excoriata,-49.2064,-25.5347
Trichilia elegans,-52.3431,-23.9128
Cassia grandis,-40.0722,-19.3911
Pseudopiptadenia inaequalis,-41.1128,-20.8489
Trichilia pallens,-41.522778,-20.684444
Myrceugenia glaucescens,-51.5525,-26.1614
Piper corcovadensis,-48.419722,-27.451389
Couepia grandiflora,-52.33,-14.73
Triplaris weigeltiana,-62.441917,-4.468972
Tournefortia paniculata,-52.201111,-27.268611
Solanum scuticum,-43.2656,-21.5878
Myrsine lancifolia,-44.786111,-23.301389
Cinnamomum sellowianum,-50.0064,-25.4294
Lecythis lurida,-37.7988889,-12.2288889
Garcinia macrophylla,-70.25,-7.5
Cupania scrobiculata,-71.8839,-9.43417
Maprounea brasiliensis,-55.1689,-15.5467
Miconia amoena,-37.734722,-11.771389
Rhodostemonodaphne capixabensis,-39.823889,-19.645556
Plinia cordifolia,-49.8267,-24.1578
Psychotria capitata,-37.0528,-10.5033
Neomitranthes obscura,-42.46,-22.932222
Psychotria tenerior,-46.84,-23.71
Copaifera langsdorffii,-48.8,-22.59
Myrcia guianensis,-45.5,-22.75
Posoqueria longiflora,-36.3881,-9.4475
Chrysobalanus icaco,-38.0844,-11.9419
Stillingia oppositifolia,-51.1794,-29.1681
Cupania oblongifolia,-43.5081,-20.2875
Bathysa australis,-46.39,-23.96
Machaerium stipitatum,-51.7181,-29.9433
Alseis floribunda,-45.07,-23.43
Schefflera macrocarpa,-37.6,-11.8
Aspidosperma olivaceum,-47.916667,-24.883333
Alsophila setosa,-49.050833,-27.000556
Chamaecrista ramosa,-37.36763889,-10.75388889
Baccharis vulneraria,-50.8156,-29.3656
Poincianella pyramidalis,-39.03,-10.42
Ocotea corymbosa,-47.89,-22.01
Piptocarpha angustifolia,-47.092482,-23.714883
Inga marginata,-72.7,-9.12
Prockia crucis,-39.5783,-8.09056
Rubus brasiliensis,-48.05,-23.59
Vataireopsis araroba,-39.166667,-14.8
Simarouba versicolor,-44.9144,-16.8611
Dalbergia frutescens,-43.18,-22.51
Piper arboreum,-40.733333,-20.433333
Lithrea molleoides,-48.775,-23.523056
Miconia collatata,-50.4136,-24.5094
Myrcianthes pungens,-56.5531,-29.1253
Miconia albicans,-49.13,-22.41
Myrsine guianensis,-47.9267,-25.0147
Apeiba tibourbou,-37.0544,-10.7889
Myrcia splendens,-46.1725,-17.7425
Banara guianensis,-72.7,-9.12
Qualea dichotoma,-43.74,-19.51
Psychotria vellosiana,-43.4513889,-20.1347222
Licania hypoleuca,-62.9242,-0.974722
Eremanthus glomerulatus,-46.0094,-17.0097
Tabernaemontana flavicans,-59.9506,-15.0081
Myrceugenia euosma,-49.48,-27.79
Humiria balsamifera,-38.0844,-11.9419
Symplocos celastrinea,-44.57,-22.64
Ficus insipida,-41.1847,-20.6036
Solanum hexandrum,-43.3503,-21.7642
Mimosa arenosa,-42.8622,-16.8003
Trichilia casaretti,-47.805321,-21.092284
Bactris bahiensis,-39.416667,-16.883333
Psidium grandifolium,-47.42,-21.99
Actinostemon concolor,-51.4606,-27.6717
Miconia argyrophylla,-54.8914,-11.5153
Persea major,-40.6003,-19.9356
Zanthoxylum rhoifolium,-44.533333,-7.25
Cordia taguahyensis,-40.111111,-13.946944
Mollinedia uleana,-48.417222,-24.931111
Trichilia catigua,-47.817558,-21.251844
Kielmeyera rubriflora,-42.530833,-14.5375
Alseis floribunda,-41.15,-11.55
Prockia crucis,-51.3692,-23.3097
Myrcia pubipetala,-49.333056,-26.620278
Xylosma venosa,-55.4828,-29.5892
Curatella americana,-45.095556,-12.516944
Weinmannia paulliniifolia,-42.5311,-22.2819
Schefflera calva,-47.933333,-15.883333
Cordiera concolor,-45.4655556,-11.1091667
Psychotria hoffmannseggiana,-48.15,-17.72
Brosimum gaudichaudii,-49.37,-24.13
Ocotea nunesiana,-48.36,-24.09
Guettarda viburnoides,-43.9378,-19.9208
Trema micrantha,-39.962778,-19.209417
Miconia stenostachya,-50.0583,-22.5755
Eugenia dysenterica,-42.88,-16.55
Licaria armeniaca,-47.916667,-24.883333
Kaunia rufescens,-44.32,-22.68
Coussarea hydrangeifolia,-47.75,-15.805833
Dalbergia frutescens,-42.5311,-22.2819
Virola bicuhyba,-40.683611,-19.931111
Allophylus sericeus,-42.88,-20.75
Manihot tripartita,-49.333333,-15.8
Pouteria macrophylla,-48.1872,-18.6472
Lonchocarpus sericeus,-57.516667,-19.233333
Crateva tapia,-72.89,-7.61
Myrcia amazonica,-55.58,-1.16
Leptolobium elegans,-48.277222,-18.918611
Bernardia pulchella,-49.7158,-25.7697
Randia armata,-47.5553,-24.7081
Strychnos brasiliensis,-43.19,-22.9
Maytenus gonoclada,-41.9,-13.266667
Aspidosperma subincanum,-46.753611,-13.653333
Cedrela fissilis,-49.1408,-14.5247
Myrsine gardneriana,-49.14,-27.449722
Handroanthus ochraceus,-41.1561,-11.55
Myrcia mutabilis,-42.879444,-16.5625
Luehea paniculata,-48.8808,-18.8706
Zanthoxylum rhoifolium,-44.1975,-7.21917
Campomanesia dichotoma,-35.209444,-5.795
Alchornea triplinervia,-42.05,-11.8
Psidium rufum,-43.2094444,-22.4322223
Solanum thomasiifolium,-40.4,-10.94
Mimosa scabrella,-49.59,-28.02
Varronia curassavica,-37.945,-11.7961
Erythroxylum subrotundum,-44.0431,-19.0061
Manilkara salzmannii,-39.2844,-14.5931
Dalbergia frutescens,-47.8761,-22.5994
Terminalia mameluco,-40.6592,-20.3633
Ocotea nunesiana,-47.06,-23.93
Chamaecrista ramosa,-39.206667,-17.743611
Myrcia spectabilis,-43.6919,-20.5208
Trichilia pallens,-47.0608,-22.9056
Brunfelsia brasiliensis,-50.67,-28.260278
Trixis divaricata,-56.4819,-21.1211
Mollinedia gilgiana,-44.7131,-23.2178
Senna obtusifolia,-38.4039,-12.7844
Margaritaria nobilis,-49.67,-3.76
Lantana camara,-37.0717,-10.9111
Rudgea viburnoides,-44.209222,-19.373028
Brosimum lactescens,-63.9039,-8.76194
Bredemeyera floribunda,-43.8897,-19.6272
Bredemeyera floribunda,-44.7294445,-14.2908333
Myrsine gardneriana,-45.7308,-22.6889
Manihot tripartita,-42.1486,-20.6144
Calliandra brevipes,-46.516667,-22.583333
Eugenia bimarginata,-47.56,-22.41
Casearia commersoniana,-41.5358,-20.3458
Inga marginata,-53.2669,-22.7722
Geoffroea spinosa,-43.4181,-13.255
Cupania vernalis,-46.44,-22.79
Myrceugenia euosma,-49.93,-28.29
Pityrocarpa moniliformis,-43.6,-9.37
Kielmeyera coriacea,-43.803611,-19.426389
Ficus trigona,-39.233889,-14.755833
Mimosa caesalpiniifolia,-37.93333333,-9.55
Nectandra membranacea,-49.06,-26.91
Margaritopsis cymuligera,-44.8325,-23.365556
Piper corcovadensis,-48.643889,-26.311528
Casearia decandra,-42.8436111,-22.2761111
Aspidosperma cylindrocarpon,-47.64,-22.72
Cedrela odorata,-52.52,2.57
Palicourea crocea,-35.2328,-7.09639
Nectandra puberula,-46.9925,-18.9439
Inga laurina,-39.08,-15.15
Meriania paniculata,-43.0019444,-22.4475
Eugenia citrifolia,-59.925108,-2.948074
Qualea multiflora,-43.3794,-18.6047
Siparuna guianensis,-46.676583,-22.701056
Pera glabrata,-48.1997,-23.0431
Miconia mirabilis,-34.8731,-7.94083
Erythroxylum passerinum,-41.3244,-21.7542
Hirtella martiana,-42.8622,-16.8003
Neoraputia alba,-42.139167,-19.79
Calyptranthes lucida,-46.56,-23.69
Inga sessilis,-48.604444,-24.333611
Brunfelsia brasiliensis,-43.68,-18.42
Campomanesia rufa,-43.8833333,-21.7
Licania octandra,-47.92,-24.38
Cordia trichoclada,-47.56,-22.41
Podocarpus sellowii,-49.378611,-26.250556
Rinorea guianensis,-56.0922,-2.15222
Myrcia palustris,-48.766667,-28.466667
Myrciaria delicatula,-53.285556,-26.308889
Croton urucurana,-44.1722,-17.7575
Eugenia hiemalis,-51.328056,-30.101167
Prockia crucis,-52.5678,-25.9797
Protium aracouchini,-39.091667,-14.7875
Manilkara subsericea,-46.33,-23.96
Eugenia dysenterica,-46.348611,-13.800278
Humiria balsamifera,-43.8166667,-18.8333333
Bauhinia dumosa,-47.783333,-14.166667
Tabernaemontana hystrix,-49.8194,-22.2197
Miconia prasina,-39.0753,-15.2933
Allophylus edulis,-52.2064,-3.20333
Micropholis gnaphaloclados,-41.733333,-13.4
Eugenia florida,-39.528611,-15.158056
Trema micrantha,-43.19,-22.9
Sebastiania brasiliensis,-46.88,-21.59
Miconia discolor,-52.16,-22.53
Bauhinia acuruana,-44.198889,-17.692778
Eugenia stictopetala,-46.7166667,-8.6333333
Austroeupatorium inulaefolium,-44.7131,-23.2178
Ouratea hexasperma,-47.94,-15.738056
Dimorphandra mollis,-47.633333,-15.733333
Caesalpinia echinata,-41.1128,-20.8489
Actinostemon klotzschii,-49.2389,-22.8806
Lecythis pisonis,-59.93,-3.18
Campomanesia adamantium,-50.0119,-24.7911
Diospyros hispida,-46.5777778,-14.5188889
Casearia sylvestris,-46.4722472,-23.7716444
Xylosma pseudosalzmannii,-49.2731,-25.4278
Casearia mariquitensis,-46.63,-23.54
Solanum scuticum,-46.626944,-23.443333
Solanum caavurana,-44.2833333,-23.1666667
Myrsine gardneriana,-49.228334,-26.278033
Lamanonia ternata,-48.759167,-23.515
Hirtella hebeclada,-49.52,-27.06
Ocotea silvestris,-42.3025,-22.3563889
Varronia leucocephala,-36.6844,-6.21722
Enterolobium timbouva,-42.5028,-11.4289
Cestrum strigilatum,-47.9319,-19.7483
Garcinia gardneriana,-42.233333,-22.583333
Chomelia obtusa,-38.3789,-12.3531
Hirtella hebeclada,-48.78,-27.36
Miconia ligustroides,-46.38,-21.93
Aureliana fasciculata,-48.58,-24.62
Aparisthmium cordatum,-48.12,-22.78
Zanthoxylum fagara,-53.286111,-26.996667
Leandra rufescens,-39.0753,-15.2933
Albizia inundata,-42.816667,-10.783333
Manihot tripartita,-57.6533,-19.0092
Croton heliotropiifolius,-35.9606,-7.16111
Cupania oblongifolia,-42.5311,-22.2819
Strychnos parvifolia,-39.0494,-14.7889
Austroeupatorium inulaefolium,-46.3183,-22.8547
Cyathea corcovadensis,-47.85,-24.35
Pouteria reticulata,-42.6531,-22.4625
Himatanthus obovatus,-53.1021,-13.0134
Plathymenia reticulata,-47.65,-15.76
Lacistema aggregatum,-57.916667,-4.666667
Lacistema aggregatum,-72.74,-8.27
Myrsine umbellata,-47.65,-14.11
Nectandra grandiflora,-54.5881,-25.5478
Erythroxylum campestre,-44.1722,-17.7575
Cochlospermum regium,-44.4308,-18.7564
Senegalia recurva,-42.0081,-21.9553
Chloroleucon foliolosum,-36.912083,-7.441444
Vochysia tucanorum,-43.4153,-19.9594
Solanum granulosoleprosum,-40.7575,-19.973611
Cordiera elliptica,-48.8347222,-15.7916666
Manilkara salzmannii,-39.0647,-16.4497
Diatenopteryx sorbifolia,-49.320833,-26.818611
Ocotea pomaderroides,-41.85,-13.383333
Cestrum schlechtendalii,-43.4161,-20.3778
Margaritopsis cymuligera,-47.885,-24.60833333
Chiococca alba,-44.32,-13.586111
Chiococca alba,-39.857222,-12.753056
Psychotria platypoda,-40.6075,-19.931389
Eugenia hiemalis,-45.9364,-22.23
Miconia ligustroides,-46.7411,-21.0167
Styrax leprosus,-52.0942,-27.5842
Cariniana estrellensis,-47.887778,-15.746944
Piper aduncum,-39.666667,-16.716667
Calophyllum brasiliense,-50.6692,-11.2222
Sebastiania serrata,-51.119444,-30.069167
Actinostemon klotzschii,-46.9149,-22.9081
Clitoria fairchildiana,-52.8597,-22.6564
Licania kunthiana,-41.82,-13.3
Chrysophyllum gonocarpum,-52.8761,-23.8706
Myrciaria floribunda,-47.042331,-22.801017
Bauhinia rufa,-48.017222,-16.640278
Miconia albicans,-46.95,-22.4333
Piper xylosteoides,-46.927972,-23.111861
Miconia albicans,-48.6619,-26.9078
Aspidosperma spruceanum,-34.8631,-7.115
Cassia ferruginea,-40.516,-19.354278
Cestrum axillare,-41.1561,-11.55
Amphilophium crucigerum,-40.861389,-5.0875
Dalbergia frutescens,-45.139167,-23.369444
Cybianthus brasiliensis,-48.7222,-26.37
Croton astraeatus,-40.307222,-20.128611
Miconia stenostachya,-47.89,-22.01
Plenckia populnea,-47.4,-22.56
Tapirira guianensis,-48.976167,-1.619222
Solanum pseudoquina,-52.4025,-24.237111
Miconia minutiflora,-37.2064,-11.0147
Calophyllum brasiliense,-47.93,-15.78
Aegiphila integrifolia,-35.38388889,-5.426388889
Tachigali aurea,-47.9319,-19.7483
Sambucus australis,-51.6678,-27.5669
Myrsine coriacea,-52.0986,-32.035
Inga striata,-50.2428,-24.2458
Simaba cedron,-35.18333333,-5.933333333
Machaerium punctatum,-47.092482,-23.714883
Miconia elegans,-47.933333,-15.883333
Guatteria pogonopus,-36.428056,-9.251111
Senna macranthera,-44.2397222,-17.9247223
Sarcaulus brasiliensis,-55.8661,-1.76556
Tournefortia paniculata,-51.5114,-29.4383
Siparuna guianensis,-37.4253,-10.685
Leandra variabilis,-49.770833,-27.270278
Allophylus edulis,-35.0025,-7.56056
Araucaria angustifolia,-50.308333,-24.143056
Guatteria australis,-49.2611,-24.8236
Miconia ciliata,-48.3775,-1.0736111
Piper corcovadensis,-46.55,-23.11
Bauhinia longifolia,-39.147222,-12.986111
Myrciaria floribunda,-62.8,1.53
Piptadenia viridiflora,-41.16,-11.55
Leandra sericea,-50.6156,-24.3239
Piper viminifolium,-46.8539,-20.3439
Calliandra bella,-39.05,-14.79
Guarea macrophylla,-48.59,-24.58
Posoqueria latifolia,-48.83,-25.48
Prockia crucis,-69.216667,-10.116667
Myrcia guianensis,-43.9378,-19.9208
Endlicheria paniculata,-47.06,-22.9
Myrcia splendens,-43.0092,-18.2936
Himatanthus obovatus,-49.3475,-15.770833
Matayba guianensis,-52.992417,-18.401222
Senna rizzinii,-37.36,-4.71
Psidium myrsinites,-46.7625,-8.692222
Tabernaemontana catharinensis,-40.6975,-3.98806
Aspidosperma olivaceum,-42.9886111,-22.4516667
Byrsonima intermedia,-44.4042,-19.2744
Coussarea hydrangeifolia,-47.27,-21.7
Lippia brasiliensis,-42.1392,-19.7897
Tibouchina granulosa,-46.3744,-23.5003
Cordiera obtusa,-39.01,-14.1
Psychotria mapourioides,-48.68,-24.55
Ilex paraguariensis,-49.498333,-28.074444
Inga sessilis,-44.9597,-23.0744
Unonopsis guatterioides,-49.49,-21.01
Amanoa guianensis,-35.035,-8.28667
Solanum stramoniifolium,-49.8,-0.95
Albertinia brasiliensis,-51.1628,-23.3103
Baccharis oblongifolia,-40.6075,-19.931389
Conchocarpus macrophyllus,-39.25,-14.316667
Margaritaria nobilis,-70.7656,-8.16139
Dalbergia nigra,-47.82,-22.25
Erythroxylum deciduum,-45.59,-22.73
Solanum corymbiflorum,-50.040023,-26.370077
Solanum rufescens,-48.5747,-25.8828
Miconia stenostachya,-49.62,-0.6
Cheiloclinium cognatum,-47.9464,-18.1658
Stylogyne pauciflora,-49.078244,-27.059083
Miconia ciliata,-41.4666667,-12.45
Zanthoxylum rhoifolium,-47.6492,-22.7253
Baccharis calvescens,-39.471944,-12.853056
Senegalia polyphylla,-50.5186,-23.1508
Casearia arborea,-41.991722,-17.646694
Mollinedia uleana,-40.6003,-19.9356
Solanum thomasiifolium,-40.466667,-20.600278
Croton salutaris,-44.4467,-22.4689
Chromolaena odorata,-38.3272,-12.8944
Tabernaemontana catharinensis,-47.985,-24.0575
Coussarea meridionalis,-52.47,-26.4
Lafoensia pacari,-56.783333,-19.066667
Vernonanthura phosphorica,-40.3069,-12.5275
Casearia decandra,-43.402056,-19.396361
Brosimum gaudichaudii,-47.4614,-18.9839
Hymenaea stigonocarpa,-48.8667,-10.1761
Heisteria perianthomega,-42.0175,-22.6058333
Rauvolfia bahiensis,-39.061111,-15.180556
Calophyllum brasiliense,-52.27,-13.55
Senna silvestris,-43.4153,-19.9594
Poecilanthe ulei,-40.5183,-11.1806
Paralychnophora santosii,-43.0108,-16.8722
Maytenus gonoclada,-46.9914,-20.9169
Myrcia laruotteana,-48.98,-22.46
Cryptocarya moschata,-48.2772,-18.9186
Pseudoxandra bahiensis,-39.3869444,-15.1952777
Senna alata,-54.43,-0.91
Myrcia splendens,-48.088333,-13.551944
Cupania oblongifolia,-38.9667,-12.4333
Duguetia gardneriana,-37.28,-11.26
Bauhinia longifolia,-44.18,-17.8733
Senefeldera verticillata,-35.007778,-7.836389
Vernonanthura brasiliana,-53.2669,-22.7722
Faramea multiflora,-39.0494,-14.7889
Zollernia ilicifolia,-40.0722,-19.3911
Copaifera langsdorffii,-43.133389,-4.927806
Schinus terebinthifolius,-47.073,-23.7377
Daphnopsis racemosa,-51.237222,-30.019139
Buchenavia kleinii,-48.9911,-24.6572
Palicourea marcgravii,-35.265556,-6.6275
Inga marginata,-38.8847,-4.32861
Marlierea tomentosa,-47.84175,-24.90080556
Eugenia egensis,-68.8725,-3.37833
Ficus clusiifolia,-40.6003,-19.9356
Kaunia rufescens,-51.9614,-29.4669
Sarcaulus brasiliensis,-43.4161,-20.3778
Solanum paniculatum,-38.8828,-15.8631
Boehmeria caudata,-49.097778,-26.223889
Guarea kunthiana,-72.74,-8.27
Hirtella racemosa,-37.3153,-10.7578
Margaritopsis cephalantha,-40.676944,-20.096389
Psychotria capitata,-48.36,-21.6
Aegiphila vitelliniflora,-41.32,-21.75
Peltophorum dubium,-52.8939,-30.0392
Solanum pseudoquina,-43.4702778,-22.5580556
Psychotria mapourioides,-34.969722,-7.703333
Miconia prasina,-44.0406,-22.9597
Talisia esculenta,-35.125833,-6.838889
Piper gaudichaudianum,-47.989722,-24.058333
Cordia ecalyculata,-51.366667,-23.4
Capsicum flexuosum,-53.9147,-28.3878
Astraea lobata,-41.316667,-10.366667
Cordia exaltata,-67.62,-10.03
Aegiphila vitelliniflora,-72.67,-7.63111
Nectandra cuspidata,-64.784167,-9.438333
Piper aduncum,-48.255,-15.9397
Casearia rupestris,-44.4042,-19.2744
Aegiphila obducta,-43.4075,-20.0747
Casearia decandra,-49.151458,-26.310711
Endlicheria paniculata,-48.681889,-25.319556
Aspidosperma australe,-46.27,-22.93
Cestrum corymbosum,-51.22,-27.4
Emmotum nitens,-46.1186111,-14.4613889
Croton urucurana,-47.0608,-22.9056
Miconia chartacea,-43.65,-18.25
Lecythis lurida,-36.42,-9.25
Myrcia splendens,-43.0406,-22.6528
Hirtella ciliata,-54.08,-1.97
Wunderlichia mirabilis,-46.8539,-20.3439
Vismia martiana,-43.3503,-21.7642
Gustavia augusta,-34.863056,-7.115
Psychotria mapourioides,-35.0183,-8.00222
Inga ingoides,-36.3303,-9.12889
Luehea candicans,-47.7711,-19.9767
Pterocarpus rohrii,-58.258639,-9.819417
Myrcia recurvata,-43.21,-22.9
Terminalia glabrescens,-41.916667,-13.533333
Marlierea eugeniopsoides,-49.079131,-26.922172
Noticastrum calvatum,-51.588667,-25.067194
Bauhinia ungulata,-54.805556,-22.221111
Symplocos pubescens,-50.7411,-23.7275
Campomanesia guazumifolia,-47.71,-23.81
Guarea guidonia,-50.17,-8.05
Senegalia martiusiana,-42.0228,-20.9047
Croton urucurana,-47.9405,-21.3424
Vismia latifolia,-52.3531,-14.6733
Swartzia flaemingii,-42.9094444,-22.5880555
Anacardium occidentale,-52.2692,-23.7972
Hirtella glandulosa,-41.833333,-13.6
Maytenus ilicifolia,-55.2258,-23.1042
Tocoyena formosa,-48.14722222,-8.364444444
Tapirira guianensis,-46.58,-23.31
Tachigali paratyensis,-41.8214,-2.85833
Myroxylon peruiferum,-45.673889,-20.357222
