original_site_code,sitename,lat,long,country,species_name
CaaPE024,"Dormentes, Lagoa de Fora, caatinga quartzosa",-8.52138888888889,-40.5422222222222,Brasil,Senegalia tenuifolia
CerMG185,"São Roque de Minas, cerrado rupícola",-20.1825,-46.4261111111111,Brasil,Byrsonima pachyphylla
AmzRO033,"Machadinho d’Oeste, Jatuarana, floresta pluvial de terra firme",-9.15861111111111,-62.2372222222222,Brasil,Ficus malacocarpa
CerMS053,"Maciço do Urucum, topo, floresta semidecídua",-19.2066666666667,-57.5972222222222,Brasil,Myrcia fenzliana
CaaBA049,"Caturama, caatinga carbonática",-13.3016666666667,-42.2644444444444,Brasil,Pilosocereus pachycladus
AtlSC163,"Vale da Morte, floresta estacional de araucária",-26.3813888888889,-50.5802777777778,Brasil,Croton celtidifolius
AtlSC185,"São João de Pelotas, floresta estacional de araucária",-28.3502777777778,-50.4,Brasil,Myrsine umbellata
AmzAM181,"Canutama, Transamazônica, floresta pluvial de terra firme",-7.48027777777778,-63.8480555555556,Brasil,Micropholis porphyrocarpa
AtlPR013,"Serra do Itaqui, floresta pluvial",-25.2875,-48.4822222222222,Brasil,Coussarea contracta
AmzPA043,"Moju, EMBRAPA, floresta pluvial de terra firme",-1.89944444444444,-48.5602777777778,Brasil,Virola michelii
AtlSC147,"São Domingos, floresta estacional de araucária",-26.4605555555556,-52.5641666666667,Brasil,Piptocarpha angustifolia
CerMS018,"Bonito, Rio Formoso, floresta ripícola",-21.1594444444444,-56.4255555555556,Brasil,Esenbeckia febrifuga
AmzAM169,"Coari, Alto Urucu, floresta pluvial de terra firme",-4.87472222222222,-65.2688888888889,Brasil,Miconia nervosa
AtlSP053,"Alto da Serra de Paranapiacaba, floresta pluvial",-23.7688888888889,-46.325,Brasil,Vochysia selloi
CaaPB018,"Itaporanga, caatinga quartzosa",-7.32277777777778,-38.0766666666667,Brasil,Cnidoscolus bahianus
CerTO094,"Lajeado, cerradão mesotrófico",-9.74777777777778,-48.3455555555556,Brasil,Psidium guineense
AtlSC151,"Faxinal dos Guedes, floresta estacional de araucária",-26.8222222222222,-52.2941666666667,Brasil,Mimosa scabrella
AtlRS124,"Arroio dos Ratos, floresta semidecídua",-30.1752777777778,-51.7458333333333,Brasil,Baccharis dracunculifolia
CerGO141,"Campos Belos, floresta decídua",-13.1505555555556,-46.655,Brasil,Triplaris gardneriana
AtlBA147,"Andaraí, Igatu, campo rupícola",-12.8780555555556,-41.3536111111111,Brasil,Myrcia guianensis
AtlBA001,"Conde, Barra do Itariri, mosaico arenícola costeiro",-11.8905555555556,-37.6016666666667,Brasil,Helicteres heptandra
AmzAP017,"Macapá, Curicaca, savana hipersazonal",0.586666666666667,-50.7466666666667,Brasil,Myrcia cuprea
AmzAP035,"Mazagão, Cachoeira do Varador, floresta pluvial de terra firme",-0.179722222222222,-52.0352777777778,Brasil,Protium paniculatum
AtlSP129,"Salmourão, floresta semidecídua",-21.5688888888889,-50.7397222222222,Brasil,Miconia paucidens
AmzAM152,"Manaus, Reserva Ducke, floresta pluvial de terra firme",-2.96944444444444,-59.905,Brasil,Licania sandwithii
AmzRO062,"Costa Marques, Serra da Conceição, floresta estacional subserrana",-12.3816666666667,-64.31,Brasil,Buchenavia grandis
CerMS111,"São Gabriel do Oeste, cerrado",-19.5305555555556,-54.4458333333333,Brasil,Ouratea spectabilis
CaaPB004,"São José de Espinharas, caatinga quartzosa",-6.84666666666667,-37.3011111111111,Brasil,Pavonia glazioviana
AtlPB013,"Guarabira, floresta semidecídua",-6.87666666666667,-35.5261111111111,Brasil,Psychotria mapourioides
CerMS057,"Corumbá, Fazenda Rabicho, floresta decídua",-19.0297222222222,-57.4419444444444,Brasil,Salta triflora
AtlMG099,"Adão Colares, Rio Itacambiruçu, floresta semidecídua",-16.6938888888889,-43.0330555555556,Brasil,Casearia sylvestris
CerMT038,"Jauru, floresta semidecídua",-15.3602777777778,-58.9216666666667,Brasil,Andira inermis
CaaBA074,"Condeúba, caatinga alcalina",-14.8527777777778,-41.8986111111111,Brasil,Vachellia farnesiana
AmzAM137,"Manaus, Fazenda Dimona, floresta pluvial de terra firme",-2.29722222222222,-60.0888888888889,Brasil,Faramea corymbosa
AtlES033,"Ibiraçu, floresta pluvial",-19.8041666666667,-40.3533333333333,Brasil,Senna multijuga
CerGO163,"Uruaçu, cerrado",-14.5619444444444,-49.1594444444444,Brasil,Rudgea viburnoides
AtlMG024,"Caratinga, Feliciano Abdala, floresta semidecídua",-19.7213888888889,-41.8227777777778,Brasil,Clarisia ilicifolia
AtlPR102,"General Carneiro, floresta estacional de araucária",-26.5136111111111,-51.3844444444444,Brasil,Bauhinia forficata
AmzAM256,"Autazes, Campina do Tupana, nanofloresta de areias brancas",-4.16972222222222,-60.0883333333333,Brasil,Macrolobium limbatum
AtlMG228,"Uberlândia, Miranda, floresta semidecídua",-18.9288888888889,-48.0633333333333,Brasil,Duguetia lanceolata
AtlSC099,"Treviso, Rio Mãe Luzia, floresta pluvial",-28.4616666666667,-49.5219444444444,Brasil,Allophylus edulis
AmzAM081,"Manaus, Praia da Lua, Rio Negro, floresta inundável de água negra",-3.0325,-60.1311111111111,Brasil,Caraipa rodriguesii
CaaBA065,"Caculé, caatinga alcalina",-14.5486111111111,-42.2616666666667,Brasil,Senegalia riparia
AtlMG002,"Aimorés, floresta semidecídua",-19.4772222222222,-41.0736111111111,Brasil,Machaerium ovalifolium
AmzCL097,"Tarapacá, Río Putumayo-Içá, bosque inundable de agua blanca",-2.90638888888889,-69.7197222222222,Colombia/Brasil,Machaerium inundatum
AtlRJ047,"Saquarema, Serra Castelhana, floresta pluvial",-22.8394444444444,-42.4830555555556,Brasil,Bactris setosa
AmzAM018,"Santa Isabel do Rio Negro, Bela Vista, floresta pluvial de terra firme",-0.445277777777778,-64.7405555555556,Brasil,Croton cuneatus
AtlBA074,"Itamaraju, floresta pluvial",-17.0558333333333,-39.7197222222222,Brasil,Hieronyma alchorneoides
AtlMG006,"Carlos Chagas, floresta semidecídua",-17.6922222222222,-40.875,Brasil,Pachira glabra
AtlSC199,"Xavantina, floresta semidecídua",-27.0902777777778,-52.3794444444444,Brasil,Zanthoxylum caribaeum
AtlRJ007,"Praia de Grumari, mosaico arenícola costeiro",-23.0475,-43.5252777777778,Brasil,Eugenia astringens
AmzAC003,"Cruzeiro do Sul, floresta pluvial de terra firme",-7.90388888888889,-72.4455555555556,Brasil,Nectandra japurensis
AtlMG114,"Belo Horizonte, floresta semidecídua",-19.8769444444444,-43.9719444444444,Brasil,Miconia prasina
PamRS033,"São Sepé, floresta ripícola",-30.2480555555556,-53.6730555555556,Brasil,Myrsine coriacea
CerDF002,"Rio Jardim, floresta ripícola",-15.8888888888889,-47.455,Brasil,Piper hispidum
AtlRJ089,"São Francisco de Itabapoana, Carvão, floresta semidecídua de tabuleiro",-21.3933333333333,-41.0958333333333,Brasil,Andira fraxinifolia
AtlSP014,"Caraguatatuba, floresta pluvial",-23.6069444444444,-45.4272222222222,Brasil,Inga marginata
AtlSC026,"Morro de Zimbros, floresta pluvial",-27.1755555555556,-48.57,Brasil,Ormosia arborea
AtlAL016,"São Luís do Quitunde, floresta pluvial",-9.31861111111111,-35.6036111111111,Brasil,Crepidospermum atlanticum
AtlSC021,"Araquari, Inferninho, floresta pluvial",-26.4111111111111,-48.6983333333333,Brasil,Miconia discolor
CerMS091,"Porto de Areia, cerradão mesotrófico",-20.8775,-51.6758333333333,Brasil,Byrsonima intermedia
AmzRO059,"Ouro Preto do Oeste, parque Municipal, floresta estacional subserrana",-10.7125,-62.2372222222222,Brasil,Actinostemon schomburgkii
CaaBA098,"Barra, caatinga arenícola",-10.9797222222222,-43.1575,Brasil,Anadenanthera peregrina
AtlSP036,"Taubaté, floresta pluvial",-23.0908333333333,-45.5063888888889,Brasil,Erythroxylum daphnites
AtlPR024,"Serra da Graciosa, floresta nebular",-25.3419444444444,-48.91,Brasil,Cedrela fissilis
AtlSP079,"Piquete, floresta nebular",-22.5680555555556,-45.2191666666667,Brasil,Myrcia dichrophylla
CerMT058,"Reserva do Cabaçal, floresta ripícola",-14.8233333333333,-58.6261111111111,Brasil,Swietenia macrophylla
CerMT046,"Coxipó do Ouro, floresta ripícola",-15.4944444444444,-55.9761111111111,Brasil,Micropholis venulosa
AtlMG123,"Jequitinhonha, Mata Escura, floresta semidecídua",-16.3433333333333,-41.0905555555556,Brasil,Trichilia casaretti
CerTO101,"Conceição do Tocantins, cerradão mesotrófico",-12.2555555555556,-47.2780555555556,Brasil,Himatanthus obovatus
AtlBA039,"Itanagra, floresta pluvial",-12.2725,-38.0227777777778,Brasil,Pogonophora schomburgkiana
AtlRS108,"São Lourenço do Sul, floresta semidecídua",-31.2669444444444,-52.1427777777778,Brasil,Solanum pseudo-quina
AtlSC031,"Palhoça, floresta pluvial",-27.7130555555556,-48.6544444444444,Brasil,Eugenia kleinii
CerGO014,"Parque Altamiro de Moura, floresta ripícola",-16.5461111111111,-49.1347222222222,Brasil,Plathymenia reticulata
AmzMA010,"Nova Olinda do Maranhão, floresta pluvial de terra firme",-2.72694444444444,-46.0122222222222,Brasil,Pouteria durlandii
AmzAC032,"Plácido de Castro, Vila Campinas, floresta estacional de terra firme",-10.1180555555556,-67.2955555555556,Brasil,Ficus paraensis
AtlBA053,"Ilhéus, floresta pluvial",-14.7808333333333,-39.0836111111111,Brasil,Casearia arborea
AtlPR031,"Serra do Capivari, nanofloresta rupícola",-25.1391666666667,-49.8213888888889,Brasil,Baccharis semiserrata
CaaBA029,"Morro do Chapéu, Lajes, caatinga quartzítica",-11.4886111111111,-41.3516666666667,Brasil,Colicodendron yco
CerTO107,"Tocantinópolis, cerradão distrófico",-6.29055555555556,-47.4622222222222,Brasil,Campomanesia eugenioides
CerMG234,"Patrocínio, Aeroporto, cerrado",-18.8783333333333,-47.0058333333333,Brasil,Aspidosperma tomentosum
AmzAC018,"Marechal Thaumaturgo, Rio Juruá, floresta inundável de água branca",-8.93944444444444,-72.7691666666667,Brasil,Pterocarpus amazonum
CerBA012,"Licínio de Almeida, cerrado",-14.4944444444444,-42.5738888888889,Brasil,Eugenia dysenterica
AtlSP014,"Caraguatatuba, floresta pluvial",-23.6069444444444,-45.4272222222222,Brasil,Myrcia tijucensis
AtlMG031,"Ponte Nova, floresta semidecídua",-20.4275,-42.9288888888889,Brasil,Machaerium stipitatum
AtlSP059,"Curucutu, floresta pluvial",-23.9783333333333,-46.7394444444444,Brasil,Miconia prasina
AmzRO034,"Itapuã do Oeste, floresta pluvial de terra firme",-9.30583333333333,-63.2763888888889,Brasil,Eschweilera albiflora
AtlPR010,"Guaratuba, floresta pluvial",-25.9358333333333,-48.6227777777778,Brasil,Annona neosericea
AtlMG226,"Uberlândia, Emborcação, floresta semidecídua",-18.79,-48.1527777777778,Brasil,Solanum gomphodes
CerMG134,"Montes Claros, cerradão mesotrófico",-16.6819444444444,-43.7452777777778,Brasil,Pouteria torta
AtlES043,"Santa Teresa, floresta pluvial",-19.9211111111111,-40.6152777777778,Brasil,Salacia grandifolia
AtlMG214,"Além Paraíba, Alto D'Ouro, floresta semidecídua",-21.9116666666667,-42.8905555555556,Brasil,Mimosa bimucronata
AtlSC197,"Coronel Freitas, floresta semidecídua",-26.955,-52.74,Brasil,Poecilanthe parviflora
AmzAM291,"Jutaí, Boca do Rio Mutum, floresta terra firme",-4.66972222222222,-68.1536111111111,Brasil,Salacia elliptica
AtlRS038,"Mato Castelhano, floresta estacional de araucária",-28.2869444444444,-52.1888888888889,Brasil,Myrceugenia mesomischa
AtlSP022,"Iguape, floresta pluvial",-24.7002777777778,-47.5511111111111,Brasil,Spirotheca rivieri
AtlPB009,"João Pessoa, floresta pluvial",-7.145,-34.8608333333333,Brasil,Casearia decandra
CaaBA148,"Angüera, floresta decídua",-12.1625,-39.1858333333333,Brasil,Zanthoxylum petiolare
CaaBA021,"Minas do Mimoso, caatinga quartzítica",-10.3061111111111,-41.3844444444444,Brasil,Senna rugosa
AtlMS007,"Rio Guaraí, floresta semidecídua",-22.5097222222222,-53.8436111111111,Brasil,Ocotea velloziana
AmzRO058,"Pimenteiras do Oeste, floresta estacional de terra firme",-13.4116666666667,-60.9941666666667,Brasil,Perebea mollis
CerMS025,"Serra de Maracaju, floresta decídua",-20.4386111111111,-55.6463888888889,Brasil,Riedeliella graciliflora
PamRS012,"Jaguarão, mosaico arenícola costeiro",-32.5080555555556,-53.0494444444444,Brasil,Ficus cestrifolia
AmzRO009,"Mutum Paraná, floresta pluvial de terra firme",-9.70055555555555,-64.9047222222222,Brasil,Pouteria retinervis
AtlMG004,"Águas Formosas, floresta semidecídua",-17.0816666666667,-40.855,Brasil,Kielmeyera membranacea
AtlSP015,"Bertioga, floresta pluvial",-23.7483333333333,-46.0405555555556,Brasil,Tibouchina regnellii
CerMS056,"Ladário, floresta decídua",-19.0277777777778,-57.5808333333333,Brasil,Erythrina dominguezii
AtlPR157,"Chopinzinho, floresta semidecídua",-25.7583333333333,-52.4783333333333,Brasil,Guadua angustifolia
AmzPA044,"Serra do Piriá, floresta pluvial de terra firme",-1.93805555555556,-46.7297222222222,Brasil,Neea ovalifolia
CerMS081,"Paraíso das Águas, floresta ripícola",-19.2530555555556,-52.8083333333333,Brasil,Campomanesia velutina
AtlMG238,"Nepomuceno, floresta semidecídua",-21.1927777777778,-45.1211111111111,Brasil,Miconia ligustroides
AtlSP126,"Guaiçara, floresta semidecídua",-21.4944444444444,-49.6838888888889,Brasil,Solanum caavurana
AmzAC032,"Plácido de Castro, Vila Campinas, floresta estacional de terra firme",-10.1180555555556,-67.2955555555556,Brasil,Coccoloba densifrons
AmzRO018,"Confluência Rios Abunã e Madeira, floresta estacional inundável",-9.65861111111111,-65.4430555555556,Brasil/Bolivia,Himatanthus articulatus
AtlPR009,"Antonina, floresta pluvial",-25.4511111111111,-48.7011111111111,Brasil,Cinnamodendron dinisii
AmzAP047,"Inselberg do Monte Karupina, nanofloresta rupícola",3.48972222222222,-51.6305555555556,Brasil,Hymenaea courbaril
AtlSP155,"Bofete, floresta semidecídua",-22.9936111111111,-48.2316666666667,Brasil,Trichilia claussenii
AtlSC170,"Ponte Serrada, floresta estacional de araucária",-26.82,-52.0169444444444,Brasil,Citronella gongonha
AtlSC195,"São Miguel d’Oeste, floresta semidecídua",-26.7188888888889,-53.5083333333333,Brasil,Campomanesia xanthocarpa
AmzPA039,"Belém, Parque do Utinga, floresta pluvial de terra firme",-1.41944444444444,-48.4108333333333,Brasil,Myrcia paivae
CerDF010,"Reserva Ecológica do Roncador, cerradão distrófico",-15.9452777777778,-47.8625,Brasil,Annona crassiflora
CerGO020,"Mineiros, floresta ripícola",-17.6066666666667,-52.5836111111111,Brasil,Mabea paniculata
AtlMG015,"Braúnas, floresta semidecídua",-19.1402777777778,-42.7633333333333,Brasil,Ocotea odorifera
AtlSC056,"Tijucas, floresta pluvial",-27.1802777777778,-48.7797222222222,Brasil,Porcelia macrocarpa
AmzAM296,"Japurá, Rio Puruê, floresta inundável de água branca",-2.12777777777778,-68.5705555555556,Brasil,Styrax guyanensis
CerGO002,"Formosa, cerrado",-15.7211111111111,-47.2402777777778,Brasil,Machaerium acutifolium
AmzAM160,"Careiro Castanho, floresta pluvial de terra firme",-3.79416666666667,-60.2913888888889,Brasil,Ixora francavillana
AtlPB015,"Santa Rita, floresta semidecídua",-7.02833333333333,-34.9558333333333,Brasil,Eugenia candolleana
AtlES075,"Serra das Torres, floresta nebular",-21.0141666666667,-41.2402777777778,Brasil,Bauhinia longifolia
AtlCE017,"São Gonçalo do Amarante, floresta semidecídua",-3.56527777777778,-38.8488888888889,Brasil,Ficus calyptroceras
AtlSP066,"Ilha do Cardoso, Núcleo Perequê, floresta pluvial",-25.1272222222222,-47.9638888888889,Brasil,Weinmannia paulliniifolia
AtlES042,"São Roque do Canaã, Alto Misterioso, floresta pluvial",-19.7680555555556,-40.7547222222222,Brasil,Cheiloclinium cognatum
CerGO098,"Mineiros, cerradão mesotrófico",-17.3566666666667,-52.1725,Brasil,Myracrodruon urundeuva
AtlPR040,"Rio Branco do Sul, floresta nebular de araucária",-25.1813888888889,-49.3291666666667,Brasil,Lamanonia cuneata
CerCE003,"Lavras da Mangabeira, cerradão mesotrófico",-6.82527777777778,-39.1680555555556,Brasil,Cybistax antisyphilitica
CaaBA029,"Morro do Chapéu, Lajes, caatinga quartzítica",-11.4886111111111,-41.3516666666667,Brasil,Maytenus distichophylla
AmzMT021,"Parque do Cristalino, floresta estacional de terra firme",-9.46083333333333,-55.7566666666667,Brasil,Duroia macrophylla
CerMG193,"Patrocínio, Silvano, floresta ripícola",-18.7955555555556,-47.1163888888889,Brasil,Cariniana estrellensis
AmzAM170,"Novo Aripuanã, Ararinha, floresta pluvial de terra firme",-5.25805555555556,-60.1330555555556,Brasil,Inga thibaudiana
AtlES030,"Linhares, CVRD, floresta pluvial",-19.1586111111111,-40.0216666666667,Brasil,Neoraputia alba
AmzRO005,"Porto Velho, Ramal São Carlos, floresta pluvial de terra firme",-9.03166666666667,-64.0908333333333,Brasil,Ryania canescens
AmzMT037,"Cláudia, floresta estacional subserrana",-11.7902777777778,-54.4955555555556,Brasil,Handroanthus serratifolius
CerMS058,"Maciço do Urucum, sopés, floresta decídua",-19.1780555555556,-57.6363888888889,Brasil,Helietta puberula
AtlPE005,"Porto de Galinhas, mosaico arenícola costeiro",-8.52694444444444,-35.0188888888889,Brasil,Manilkara salzmannii
CaaRN024,"Cerro Corá, caatinga quartzosa",-6.03888888888889,-36.3316666666667,Brasil,Croton argyrophyllus
AmzPA159,"Flona Saracá-Taquera, Lago Tapagem, floresta inundável de água negra",-1.40916666666667,-56.8486111111111,Brasil,Discophora guianensis
AmzPA175,"Jacareacanga, floresta pluvial de terra firme",-6.23166666666667,-57.8302777777778,Brasil,Hymenaea courbaril
AtlES013,"Conceição da Barra, mosaico flúvio-arenícola costeiro",-18.5911111111111,-39.7525,Brasil,Neomitranthes obtusa
AtlBA019,"Cumuruxatiba, mosaico arenícola costeiro",-17.2008333333333,-39.2163888888889,Brasil,Sparattanthelium tupiniquinorum
AtlES039,"Santa Leopoldina, Mangaraí, floresta pluvial",-20.1494444444444,-40.5022222222222,Brasil,Zeyheria tuberculosa
CerMA011,"Santa Quitéria e Luzilândia, Rio Parnaíba, floresta ripícola",-3.4475,-42.5036111111111,Brasil,Trema micrantha
AtlBA118,"Caraguataí, nanofloresta rupícola",-13.4716666666667,-41.6766666666667,Brasil,Myrciaria floribunda
AtlES039,"Santa Leopoldina, Mangaraí, floresta pluvial",-20.1494444444444,-40.5022222222222,Brasil,Abarema limae
AmzPA205,"Senador José Porfírio, floresta estacional de terra firme",-2.94055555555556,-51.7283333333333,Brasil,Conceveiba guianensis
CaaPI004,"Picos, caatinga arenícola",-7.17583333333333,-41.4616666666667,Brasil,Annona spinescens
CerGO168,"Teresina de Goiás, cerrado rupícola",-13.6794444444444,-47.225,Brasil,Myrcia tomentosa
AtlES074,"Caparaó, Santa Marta, floresta nebular",-20.4930555555556,-41.74,Brasil,Myrciaria delicatula
AtlMG049,"Açucena, floresta semidecídua",-19.0433333333333,-42.4338888888889,Brasil,Casearia sylvestris
AmzAC034,"Senador Guiomard, floresta estacional de terra firme",-10.2222222222222,-67.6452777777778,Brasil,Allophylus glabratus
AmzAM252,"Tefé, Baixo Rio Tefé, nanofloresta de areias brancas",-3.6075,-64.9266666666667,Brasil,Macrolobium limbatum
CerMG075,"Serra das Araras, floresta ripícola",-15.6463888888889,-45.505,Brasil,Terminalia glabrescens
CerMT131,"Bom Jesus do Araguaia, floresta ripícola",-12.1486111111111,-51.4463888888889,Brasil,Prockia crucis
AtlRS055,"Aratiba, floresta semidecídua",-27.3538888888889,-52.2913888888889,Brasil,Ficus luschnathiana
CerGO079,"Alto Horizonte, floresta ripícola",-14.2377777777778,-49.3061111111111,Brasil,Myrcia guianensis
AtlSP050,"São Paulo, Ipiranga, floresta pluvial",-23.6558333333333,-46.6247222222222,Brasil,Calyptranthes grandifolia
AmzMT037,"Cláudia, floresta estacional subserrana",-11.7902777777778,-54.4955555555556,Brasil,Hirtella bullata
AtlPR041,"Bocaiúva do Sul, floresta nebular de araucária",-25.1827777777778,-49.1283333333333,Brasil,Myrcia guianensis
AtlSP062,"São Miguel Arcanjo, P.E. Carlos Botelho, floresta pluvial",-24.1394444444444,-47.9997222222222,Brasil,Buddleja stachyoides
AtlPR091,"Nova Laranjeiras, floresta estacional de araucária",-25.2411111111111,-52.4063888888889,Brasil,Callianthe amoena
CaaRN030,"Coronel João Pessoa, floresta decídua",-6.30472222222222,-38.4211111111111,Brasil,Handroanthus impetiginosus
CerMG065,"Baixo Urucuia, floresta ripícola",-16.3238888888889,-45.3486111111111,Brasil,Psidium myrtoides
AtlMG239,"Itumirim, floresta semidecídua",-21.225,-44.7886111111111,Brasil,Matayba juglandifolia
AtlMG274,"Santa Rita do Sapucaí, floresta semidecídua",-22.2625,-45.5619444444444,Brasil,Dictyoloma vandellianum
AtlSC122,"Otacílio Costa, floresta pluvial de araucária",-27.3613888888889,-50.0383333333333,Brasil,Cupania vernalis
AtlSP074,"São Luiz do Paraitinga, floresta nebular",-23.3338888888889,-45.3044444444444,Brasil,Miconia brasiliensis
AtlPR012,"Morro do Quitumbê, floresta pluvial",-25.2761111111111,-48.3025,Brasil,Bactris setosa
CaaBA149,"Itaberaba, floresta decídua",-12.4958333333333,-40.3236111111111,Brasil,Machaerium acutifolium
CerGO123,"Ceres, floresta ripícola",-15.2355555555556,-49.4875,Brasil,Ocotea corymbosa
AmzPA206,"Altamira, floresta estacional de terra firme",-3.15638888888889,-52.3708333333333,Brasil,Xylopia nitida
AtlSP100,"Vila Alves, floresta semidecídua",-20.1633333333333,-49.9369444444444,Brasil,Trichilia catigua
AtlPE019,"Escada, floresta pluvial",-8.335,-35.1958333333333,Brasil,Piper hispidum
AtlMG055,"Alvinópolis, floresta semidecídua",-20.0641666666667,-43.0319444444444,Brasil,Ocotea dispersa
AtlMG026,"Parque do Rio Doce, Ponte Queimada, floresta semidecídua",-19.7475,-42.4841666666667,Brasil,Micropholis gardneriana
AtlMG275,"Jacutinga, Pico da Forquilha, floresta semidecídua",-22.3491666666667,-46.5958333333333,Brasil,Nectandra oppositifolia
AtlMG067,"Araponga, Serra do Brigadeiro, floresta nebular",-20.6997222222222,-42.4788888888889,Brasil,Bathysa mendoncae
CaaRN025,"Martins, caatinga quartzosa",-6.04194444444444,-37.9016666666667,Brasil,Manihot carthagenensis
AtlSP183,"Botucatu, floresta semidecídua",-22.8375,-48.4263888888889,Brasil,Trichilia pallida
CaaBA105,"Pilão Arcado, Brejo da Serra, caatinga arenícola",-10.1844444444444,-43.3777777777778,Brasil,Combretum leprosum
AtlRJ069,"Lídice, floresta pluvial",-22.8391666666667,-44.215,Brasil,Mollinedia argyrogyna
CerGO046,"Aparecida do Rio Doce, cerradão distrófico",-18.2475,-51.1733333333333,Brasil,Diptychandra aurantiaca
AmzAM236,"Borba, Rio Canumã, floresta inundável de água negra",-4.26333333333333,-59.2125,Brasil,Phyllanthus poeppigianus
AmzPA101,"Monte Alegre do Maú, floresta estacional de terra firme",-0.893333333333333,-47.8180555555556,Brasil,Rudgea crassiloba
AmzBO060,"Lago Caimán y Cabixi, Río Iténez, bosque estacional inundable",-13.5975,-60.8975,Bolivia/Brasil,Calycophyllum spruceanum
AtlMG065,"Alto Caparaó, Vale Verde, floresta nebular",-20.4161111111111,-41.8427777777778,Brasil,Geonoma schottiana
AmzPA055,"Flona do Tapajós, Belterra-Igarapé Moju, floresta pluvial de terra firme",-3.42416666666667,-54.9294444444444,Brasil,Stryphnodendron pulcherrimum
CerMS001,"Pedro Gomes, floresta ripícola",-17.9580555555556,-54.7413888888889,Brasil,Endlicheria paniculata
AmzPA211,"São Félix do Xingu, Aldeia Asurini, floresta estacional de terra firme",-7.21888888888889,-52.5561111111111,Brasil,Combretum rotundifolium
CerMG029,"Joaquim Felício, floresta ripícola",-17.68,-44.1433333333333,Brasil,Mauritia flexuosa
AtlRS015,"Aratinga, floresta nebular de araucária",-29.3133333333333,-50.2005555555556,Brasil,Myrcia multiflora
AtlAL019,"Maceió, Parque Florestal, floresta pluvial",-9.60194444444445,-35.7636111111111,Brasil,Miconia holosericea
AmzPA044,"Serra do Piriá, floresta pluvial de terra firme",-1.93805555555556,-46.7297222222222,Brasil,Alexa grandiflora
CerMG032,"Cardeal Mota, Rio Mascate, floresta ripícola",-19.3827777777778,-43.5894444444444,Brasil,Solanum variabile
CerMT165,"Primavera do Leste, cerrado",-15.6147222222222,-53.9916666666667,Brasil,Xylopia aromatica
AtlSP053,"Alto da Serra de Paranapiacaba, floresta pluvial",-23.7688888888889,-46.325,Brasil,Palicourea sessilis
AmzAM183,"Pauini, floresta pluvial de terra firme",-7.67111111111111,-67.0802777777778,Brasil,Stylogyne micrantha
AtlSC172,"Salto Veloso, floresta estacional de araucária",-26.9072222222222,-51.3883333333333,Brasil,Symphyopappus lymansmithii
AmzAM146,"Manaus, Ramal do Pau-Rosa, floresta pluvial de terra firme",-2.74055555555556,-60.1888888888889,Brasil,Solanum acanthodes
AtlSC194,"Anchieta, floresta semidecídua",-26.5477777777778,-53.4136111111111,Brasil,Annona emarginata
AmzPE086,"Sierra de Divisor, bosque pluvial submontano",-7.21888888888889,-73.7672222222222,Perú/Brasil,Guarea carinata
CerMG140,"Paracatu, cerradão distrófico",-17.4144444444444,-46.6330555555556,Brasil,Myrcia variabilis
CerMT150,"Novo Santo Antônio, cerradão distrófico",-12.3722222222222,-50.9433333333333,Brasil,Ouratea castaneifolia
AmzRR044,"Boa Vista, Nova Amazônia, floresta estacional de terra firme",3.09833333333333,-60.8255555555556,Brasil,Sorocea sprucei
AmzRO035,"Buritis, floresta pluvial de terra firme",-9.93611111111111,-64.0533333333333,Brasil,Miconia pachydonta
AtlSC191,"Palmitos, floresta semidecídua",-27.0913888888889,-53.1,Brasil,Coussarea contracta
CerDF009,"Fazenda Água Limpa, floresta ripícola",-15.9641666666667,-47.9458333333333,Brasil,Mouriri glazioviana
AtlSC061,"Sorocaba do Sul, floresta pluvial",-27.36,-48.78,Brasil,Nectandra oppositifolia
AtlRS086,"Jaguari, floresta semidecídua",-29.4966666666667,-54.7216666666667,Brasil,Sebastiania brasiliensis
AtlSC196,"Descanso, floresta semidecídua",-26.9277777777778,-53.5213888888889,Brasil,Balfourodendron riedelianum
AtlRS004,"Torres, Dom Pedro de Alcântara, floresta pluvial",-29.3722222222222,-49.8619444444444,Brasil,Cordia sellowiana
AtlMG066,"Ouro Preto, Itacolomi, floresta nebular",-20.4336111111111,-43.5005555555556,Brasil,Persea venosa
AmzAM074,"Alto Rio Urubu, floresta inundável de água negra",-2.10194444444444,-60.0138888888889,Brasil,Matayba arborescens
AtlSC124,"São Bonifácio, floresta pluvial de araucária",-27.8983333333333,-48.8719444444444,Brasil,Ocotea puberula
AtlMG036,"Almenara, floresta semidecídua",-16.0575,-40.8444444444444,Brasil,Chrysophyllum gonocarpum
AtlBA065,"Itamari, floresta pluvial",-13.7202777777778,-39.6330555555556,Brasil,Vismia martiana
CaaBA117,"Carinhanha, caatinga arbórea",-13.9311111111111,-43.8683333333333,Brasil,Aniba desertorum
AtlMG020,"Lagoa Silvano, floresta semidecídua",-19.5111111111111,-42.4305555555556,Brasil,Stryphnodendron polyphyllum
AtlBA090,"Itagibá, floresta semidecídua",-14.2622222222222,-39.9925,Brasil,Neoraputia alba
CerDF007,"Jardim Botânico de Brasília, floresta ripícola",-15.885,-47.8422222222222,Brasil,Rustia formosa
AmzAC020,"Sena Madureira, Rio Iaco, floresta inundável de água branca",-9.72166666666667,-68.8105555555556,Brasil,Coussapoa nitida
