Accepted name,Name as entered,locality/site,Country,Latitude,Longitude,Altitude (m),Vegetation type,Reference,Specimen details
Ocotea minarum (Nees & Mart.) Mez,Ocotea minarum (Nees & Mart.) Mez,"Campinas, floresta semidecidual",Brazil,-22.821899414062,-47.110000610352,626,Seasonally dry Semideciduous Broadleaved Forest,"OLIVEIRA-FILHO, A.T. 2015 NeoTropTree. Flora arbórea da Região Neotropical: Um banco de dados envolvendo biogeografia, diversidade e conservação. Universidade Federal de Minas Gerais.",
Jacaranda brasiliana (Lam.) Pers.,Jacaranda brasiliana (Lam.) Pers.,"Gentio do Ouro, floresta areno-rupícola",Brazil,-11.36279964447,-42.360599517822,560,Arid Deciduous Broadleaved Forest,"SANTOS, R.M. & QUEIROZ, L.P. 2008 Universidade Estadual de Feira de Santana, Feira de Santana, BA, Brazil. Checklists de áreas de caatinga e matas secas.",
Ocotea dispersa (Nees) Mez,Ocotea dispersa (Nees) Mez,"Serra da Gandarela, floresta semidecidual",Brazil,-20.072200775146,-43.668598175049,1228,Seasonally dry Semideciduous Broadleaved Forest,"OLIVEIRA-FILHO, A.T. 2015 NeoTropTree. Flora arbórea da Região Neotropical: Um banco de dados envolvendo biogeografia, diversidade e conservação. Universidade Federal de Minas Gerais.",
Manihot carthaginensis (Jacq.) Müll.Arg.,Manihot carthaginensis (Jacq.) Müll.Arg.,"Barra de Farias, caatinga quartzosa",Brazil,-8.1506004333496,-36.299701690674,566,Arid Deciduous Broadleaved Forest,"OLIVEIRA-FILHO, A.T. 2015 NeoTropTree. Flora arbórea da Região Neotropical: Um banco de dados envolvendo biogeografia, diversidade e conservação. Universidade Federal de Minas Gerais.",
Annonaceae sp.1,Annonaceae sp.1,Parque da Lajinha,Brazil,-21.780300140381,-43.372798919678,,,"RUBIOLI, F.T. 2016 Diversidade e estrutura de fragmentos florestais urbanos: abordagem prática do conceito de Ecossistemas Emergentes (novel ecosystems) para a floresta atlântica. Dissertação de Mestrado (Ecologia) - Universidade Federal de Juiz de Fora, Juiz de Fora",
Tabernaemontana laeta Mart.,Tabernaemontana laeta Mart.,"Teófilo Otoni, floresta semidecidual",Brazil,-17.834199905396,-41.569999694824,558,Seasonally dry Semideciduous Broadleaved Forest,"OLIVEIRA-FILHO, A.T.; TAMEIRÃO-NETO, E.; CARVALHO, W.A.C.; BRINA, A.E.; WERNECK, M. & ; VIDAL, C.V.; REZENDE, S.C. & PEREIRA, J.A.A. 2005  Analise floristica do compartimento arboreo de areas de floresta atlantica sensu lato na regiao das Bacias do Leste (Bahia, Minas Gerais, Espirito Santo e Rio de Janeiro). (Floristic analysis of the tree component of atlantic forest areas in central eastern Brazil .)",
Luehea divaricata Mart.,Luehea divaricata Mart.,"Itaocara, floresta semidecidual",Brazil,-21.699699401855,-41.992500305176,188,Seasonally dry Semideciduous Broadleaved Forest,"OLIVEIRA-FILHO, A.T. 2006 Royal Botanic Gardens, Kew, U.K.; Jardim Botânico do Rio de Janeiro, Rio de Janeiro, Brazil; Universidade Federal de Minas Gerais, Belo Horizonte, Brazil; New York Botanical Garden Checklists compiled from herbarium specimens.",
Myrcia venulosa DC.,Myrcia venulosa DC.,"Bragança Paulista, floresta semidecidual",Brazil,-22.934999465942,-46.703899383545,821,Seasonally dry Semideciduous Broadleaved Forest,"CERQUEIRA, R.M.; GIL, A.S.B. & MEIRELES, L.D. 2008 Revista do Instituto Florestal de Florística das espécies arbóreas de quatro fragmentos de Floresta Estacional Semidecídua Montana na Fazenda Dona Carolina (Itatiba/Bragança Paulista, São Paulo, Brasil).",
Senna pendula (Willd.) H.S.Irwin & Barneby,Senna pendula (Willd.) H.S.Irwin & Barneby,"Luiz Antônio, floresta semidecidual",Brazil,-21.581899642944,-47.921398162842,520,Seasonally dry Semideciduous Broadleaved Forest,"NÓBREGA, A.M.; VALERI, S.V.; PAULA, R.C. & SILVA, S.A. 2008 Regeneração natural em remanescentes florestais e áreas reflorestadas da várzea do rio Mogi-Guaçu, Luiz Antônio - SP. Revista Árvore 32 (5): 909-920.",
Myrsine coriacea (Sw.) R.Br. ex Roem. & Schult.,Myrsine coriacea (Sw.) R.Br. ex Roem. & Schult.,"Serro, floresta semidecidual",Brazil,-18.548900604248,-43.387798309326,1120,Seasonally dry Semideciduous Broadleaved Forest,"SCOLFORO, J.R.S. & CARVALHO, L.M.T. (EDS.) 2007 Editora UFLA, Lavras, MG, Brasil. Mapeamento e inventário da flora nativa e dos reflorestamentos de Minas Gerais.",
Miconia calvescens DC.,Miconia calvescens DC.,"Faria Lemos, floresta semidecidual",Brazil,-20.781099319458,-42.018100738525,554,Seasonally dry Semideciduous Broadleaved Forest,"OLIVEIRA-FILHO, A.T. 2015 NeoTropTree. Flora arbórea da Região Neotropical: Um banco de dados envolvendo biogeografia, diversidade e conservação. Universidade Federal de Minas Gerais.",
Guettarda angelica Mart. ex Müll.Arg.,Guettarda angelica Mart. ex Müll.Arg.,"Jaguarari, floresta areno-rupícola",Brazil,-10.185799598694,-40.259201049805,956,Arid Deciduous Broadleaved Forest,"SANTOS, R.M. & QUEIROZ, L.P. 2008 Universidade Estadual de Feira de Santana, Feira de Santana, BA, Brazil. Checklists de áreas de caatinga e matas secas.",
Campomanesia guazumifolia (Cambess.) O.Berg,Campomanesia guazumifolia (Cambess.) O.Berg,"Arantina e Bom Jardim, floresta semidecidual",Brazil,-21.937200546265,-44.265800476074,1141,Seasonally dry Semideciduous Broadleaved Forest,"OLIVEIRA-FILHO, A.T. 2015 NeoTropTree. Flora arbórea da Região Neotropical: Um banco de dados envolvendo biogeografia, diversidade e conservação. Universidade Federal de Minas Gerais.",
Sterculia striata A.St.-Hill. & Naudin,Sterculia striata A.St.-Hill. & Naudin,"Formosa, cerrado",Brazil,-17.641399383545,-50.815601348877,779,Seasonally dry Semideciduous Parkland Savanna,"CARNEIRO, G.T.; CABACINHA, C.D.; FARIA, K.M.S.; SIQUEIRA, M.N. & LIMA, J.C.S. 2011 Cobertura florestal do município de Rio Verde, GO: estrutura e composição da paisagem entre 2005 e 2008Geografia",
Myrcia tomentosa (Aubl.) DC.,Myrcia tomentosa (Aubl.) DC.,TO-PARANA Cerrado sensu stricto CE50,Brazil,-13.008999824524,-47.495700836182,,,"HAIDAR RF, DIAS R, AND FELFILI JM 2013 Mapeamento das regiões fitoecológicas e inventário florestal do estado do Tocantins. Palmas, TO. Governo do Estado do Tocantins p. 156",
Copaifera langsdorffii Desf.,Copaifera langsdorffii Desf.,"Jacinto, floresta semidecidual de cipó",Brazil,-16.191699981689,-40.303298950195,283,Seasonally dry Semideciduous Broadleaved Forest,"OLIVEIRA-FILHO, A.T.; TAMEIRÃO-NETO, E.; CARVALHO, W.A.C.; BRINA, A.E.; WERNECK, M. & ; VIDAL, C.V.; REZENDE, S.C. & PEREIRA, J.A.A. 2005 Analise floristica do compartimento arboreo de areas de floresta atlantica sensu lato na regiao das Bacias do Leste (Bahia, Minas Gerais, Espirito Santo e Rio de Janeiro). (Floristic analysis of the tree component of atlantic forest areas in central eastern Brazil.) Rodriguesia 56. 185-235",
Inga vera Willd.,Inga vera Willd.,"Juiz de Fora, floresta semidecidual",Brazil,-21.748300552368,-43.318099975586,893,Seasonally dry Semideciduous Broadleaved Forest,"OLIVEIRA-FILHO, A.T. 2015 NeoTropTree. Flora arbórea da Região Neotropical: Um banco de dados envolvendo biogeografia, diversidade e conservação. Universidade Federal de Minas Gerais.",
Swartzia macrostachya Benth.,Swartzia macrostachya Benth.,"Almenara, floresta semidecidual de cipó",Brazil,-16.057500839233,-40.844398498535,848,Seasonally dry Semideciduous Broadleaved Forest,"SALINO, A.; STEHMANN, J.R.; LOMBARDI, J.A.; MOTA, R.C.; CARVALHO, F.A. & MOTA, N.F.O. 2006 Flora das áreas prioritárias dos rios Jequitinhonha e Mucuri. In: CHIARELLO, A.G. (Coord.) Relatório ao PROBIO: Inventário biológico nos vales dos rios Jequitinhonha e Mucuri, MG e BA",
Handroanthus serratifolius (Vahl) S.O.Grose,Handroanthus serratifolius (Vahl) S.O.Grose,"Serra do Curral, Mutuca, floresta semidecidual",Brazil,-20.013900756836,-43.973098754883,1202,Seasonally dry Semideciduous Broadleaved Forest,"FORZZA, R.C.; PIFANO, D.S.; OLIVEIRA-FILHO, A.T.; MEIRELES, L.D.; FARIA, P.L.; SALIMENA, F.M.; MYNSSEN, C.M. & PRADO, J. 2014 Flora vascular da Reserva Biológica da Represa do Grama, Minas Gerais, e sua relação florística com outras florestas do sudeste brasileiro",
Pseudobombax longiflorum (Mart. & Zucc.) A.Robyns,Pseudobombax longiflorum (Mart. & Zucc.) A.Robyns,Reserva Biologica Municipal Mario Viana,Brazil,-14.683300018311,-52.333301544189,,,"GOMES, L.; LENZA, E.; MARACAHIPES, L.; MARIMON, B.S.; OLIVEIRA, E.A. 2011 Comparações florísticas e estruturais entre duas comunidades lenhosas de cerrado típico e cerrado rupestre, Mato Grosso, Brasil. Acta Botanica Brasilica 25 (4): 865-875.",
Styrax camporum Pohl,Styrax camporum Pohl,"Belo Horizonte, floresta semidecidual",Brazil,-19.876899719238,-43.971900939941,847,Seasonally dry Semideciduous Broadleaved Forest,"OLIVEIRA-FILHO, A.T. 2015 NeoTropTree. Flora arbórea da Região Neotropical: Um banco de dados envolvendo biogeografia, diversidade e conservação. Universidade Federal de Minas Gerais.",
Ixora venulosa Benth.,Ixora venulosa Benth.,"São Pedro do Suaçuí, floresta semidecidual",Brazil,-18.393299102783,-42.561401367188,556,Seasonally dry Semideciduous Broadleaved Forest,"SCOLFORO, J.R.S. & CARVALHO, L.M.T. (EDS.) 2007 Editora UFLA, Lavras, MG, Brasil. Mapeamento e inventário da flora nativa e dos reflorestamentos de Minas Gerais.",
Piper amalago L.,Piper amalago L.,"Nanuque, floresta semidecidual",Brazil,-17.83219909668,-40.280799865723,224,Seasonally dry Semideciduous Broadleaved Forest,"OLIVEIRA-FILHO, A.T. 2015 NeoTropTree. Flora arbórea da Região Neotropical: Um banco de dados envolvendo biogeografia, diversidade e conservação. Universidade Federal de Minas Gerais.",
Micropholis gnaphaloclados (Mart.) Pierre,Micropholis gnaphaloclados (Mart.) Pierre,"Diamantina, nanofloresta rupícola",Brazil,-18.257499694824,-43.596900939941,1116,Seasonally dry Semideciduous Broadleaved Forest,"CARVALHO, W.A.C. & VIDAL, C.V. 2007 Relatório de pesquisa, Brandt Meio Ambiental Ind.Com., Belo Horizonte, MG, Brasil. Composição florística e estrutura da comunidade arbórea de um fragmento florestal às margens do rio Cervo, Nepomuceno, MG.",
Guatteria sellowiana Schltdl.,Guatteria sellowiana Schltdl.,"Alto Pandeiros, floresta ripícola",Brazil,-15.12110042572,-45.206100463867,693,Seasonally dry Semideciduous Broadleaved Forest,"OLIVEIRA-FILHO, A.T. 2015 NeoTropTree. Flora arbórea da Região Neotropical: Um banco de dados envolvendo biogeografia, diversidade e conservação. Universidade Federal de Minas Gerais.",
Sebastiania brasiliensis Spreng.,Sebastiania brasiliensis Spreng.,"Taciba, floresta semidecidual",Brazil,-22.45359992981,-51.303100585938,434,Seasonally dry Semideciduous Broadleaved Forest,"OLIVEIRA-FILHO, A.T. 2006 Royal Botanic Gardens, Kew, U.K.; Jardim Botânico do Rio de Janeiro, Rio de Janeiro, Brazil; Universidade Federal de Minas Gerais, Belo Horizonte, Brazil; New York Botanical Garden Checklists compiled from herbarium specimens.",
Trichilia hirta L.,Trichilia hirta L.,"Serra Vermelha, caatinga arbórea",Brazil,-9.6567001342773,-44.124401092529,665,Arid Deciduous Broadleaved Forest,"CASTRO, A.A.J.F.; CASTRO, A.S.F.; FARIAS, R.R.S.; SOUSA, S.R.; CASTRO, N.M.C.F.; SILVA, C.G.B.; MENDES, M.R.A.; BARROS, J.S. & LOPES, R.N. 2009 Diversidade de espécies e de ecossistemas da vegetação remanescente da Serra Vermelha, área de Chapada, municí",
Hirtella hoehnei Pilg.,Hirtella hoehnei Pilg.,"Serra da Petrovina, floresta ripícola",Brazil,-15.852199554443,-52.238899230957,641,Seasonally dry Semideciduous Broadleaved Forest,"PEIXOTO, K.S.; SANCHEZ, M.; PEDRONI, F.; RIBEIRO, M.N.; FACURE, K.G.; GOMES-KLEIN, V.L. E GUILHERME, F.A.G. 2012 Dinâmica da comunidade arbórea em uma floresta estacional semidecidual sob queimadas recorrentes. Acta Botanica Brasilica 26 (3): 697-708.",
Sapium glandulosum (L.) Morong,Sapium glandulosum (L.) Morong,"Alegre, floresta semidecidual",Brazil,-20.780799865723,-41.483100891113,330,Seasonally dry Semideciduous Broadleaved Forest,"OLIVEIRA-FILHO, A.T. 2006 Royal Botanic Gardens, Kew, U.K.; Jardim Botânico do Rio de Janeiro, Rio de Janeiro, Brazil; Universidade Federal de Minas Gerais, Belo Horizonte, Brazil; New York Botanical Garden Checklists compiled from herbarium specimens.",
Neea oppositifolia Ruiz & Pav.,Neea oppositifolia Ruiz & Pav.,"Lagoa da Confusão, floresta de várzea",Brazil,-8.6766996383667,-48.391399383545,253,Seasonally dry Evergreen Broadleaved Forest,"OLIVEIRA-FILHO, A.T. 2006 Royal Botanic Gardens, Kew, U.K.; Jardim Botânico do Rio de Janeiro, Rio de Janeiro, Brazil; Universidade Federal de Minas Gerais, Belo Horizonte, Brazil; New York Botanical Garden Checklists compiled from herbarium specimens.",
Matayba guianensis Aubl.,Matayba guianensis Aubl.,"Ilha Solteira, floresta semidecidual",Brazil,-20.488599777222,-51.245800018311,372,Seasonally dry Semideciduous Broadleaved Forest,"OLIVEIRA-FILHO, A.T. 2006 Royal Botanic Gardens, Kew, U.K.; Jardim Botânico do Rio de Janeiro, Rio de Janeiro, Brazil; Universidade Federal de Minas Gerais, Belo Horizonte, Brazil; New York Botanical Garden Checklists compiled from herbarium specimens.",
Sloanea uniflora D.Sampaio e V.C.Souza,Sloanea uniflora D.Sampaio e V.C.Souza,"Alto Boa Vista, cerrado",Brazil,-14.597800254822,-52.368099212646,307,Seasonally dry Semideciduous Parkland Savanna,"OLIVEIRA-FILHO, A.T. 2015 NeoTropTree. Flora arbórea da Região Neotropical: Um banco de dados envolvendo biogeografia, diversidade e conservação. Universidade Federal de Minas Gerais.",
Ormosia arborea (Vell.) Harms,Ormosia arborea (Vell.) Harms,"Jacutinga, Pico da Forquilha, floresta semidecidual",Brazil,-22.349199295044,-46.595798492432,1107,Seasonally dry Semideciduous Broadleaved Forest,"OLIVEIRA-FILHO, A.T. 2015 NeoTropTree. Flora arbórea da Região Neotropical: Um banco de dados envolvendo biogeografia, diversidade e conservação. Universidade Federal de Minas Gerais.",
Annona sylvatica A.St.-Hil.,Annona sylvatica A.St.-Hil.,"Chapada Gaúcha, floresta ripícola",Brazil,-15.221899986267,-45.740600585938,731,Seasonally dry Semideciduous Broadleaved Forest,"MELO, P.H.A.; LOMBARDI, J.A.L.; SALINO, A. & CARVALHO, D.A. 2013 Composição florística de angiospermas no carste do Alto São Francisco, Minas Gerais, Brasil1. Rodriguésia 64 (1): 29-36.",
Terminalia fagifolia Mart.,Terminalia fagifolia Mart.,"Baixo Urucuia, floresta ripícola",Brazil,-16.323900222778,-45.348598480225,483,Seasonally dry Semideciduous Broadleaved Forest,"CARVALHO, D.A.; OLIVEIRA-FILHO, A.T.; VILELA, E.A.; CURI, N.; VAN DEN BERG, E.; FONTES M.A.L. & BOTEZELLI, L. 2005 Distribuição de espécies arbóreo-arbustivas ao longo de um gradiente de solos e topografia em um trecho de floresta ripária do rio São Fran",
Licania gardneri (Hook.f.) Fritsch,Licania gardneri (Hook.f.) Fritsch,Duer (Tocantins),Brazil,-11.265899658203,-49.712699890137,,,"HAIDAR, R.F. 2017. 2017 Tese de Doutorado, Universidade de Brasília, Brasília, DF, Brasil. Núcleo de florestas tropicais sazonalmente secas do Cerrado: diversidade, fitogeografia, endemismo, fenologia foliar e os controles ambientais e espaciais. 154",
Casearia grandiflora Cambess.,Casearia grandiflora Cambess.,"Uberlândia, Sabiá, floresta semidecidual",Brazil,-18.909700393677,-48.228099822998,897,Seasonally dry Semideciduous Broadleaved Forest,"OLIVEIRA-FILHO, A.T. 2015 NeoTropTree. Flora arbórea da Região Neotropical: Um banco de dados envolvendo biogeografia, diversidade e conservação. Universidade Federal de Minas Gerais.",
Psidium salutare (Kunth) O.Berg,Psidium salutare (Kunth) O.Berg,"Rio Pardo de Minas, cerrado",Brazil,-15.579000473022,-42.52799987793,,,"COUTO, W.H.; ANJOS, L.H.C.; TOLEDO, L.O.; PEREIRA, M.G. & QUEIROZ, M.M. 2009 Fitossociologia e diversidade florística em área de cerrado sob vários níveis de antropização, Rio Pardo de Minas, MG. Ciência Florestal 19 (4): 351-362.",
Senegalia giganticarpa (G.P.Lewis) Seigler & Ebinger,Senegalia giganticarpa (G.P.Lewis) Seigler & Ebinger,"São Gabriel da Palha, floresta semidecidual",Brazil,-18.999200820923,-40.513301849365,267,Seasonally dry Semideciduous Broadleaved Forest,"OLIVEIRA-FILHO, A.T. 2006 Royal Botanic Gardens, Kew, U.K.; Jardim Botânico do Rio de Janeiro, Rio de Janeiro, Brazil; Universidade Federal de Minas Gerais, Belo Horizonte, Brazil; New York Botanical Garden Checklists compiled from herbarium specimens.",
Casearia rupestris Eichler,Casearia rupestris Eichler,"Pirenópolis, cerrado",Brazil,-13.145999908447,-46.659000396729,,,"PEREIRA, B.A.S. 2008 Tese de Doutorado, Universidade de Brasília, Brasília, DF, Relações vegetação-variáveis ambientais em florestas estacionais decíduas em afloramentos calcários no Bioma Cerrado e em zonas de transição com a Caatinga e com a Amazônia.",
Maclura tinctoria (L.) D.Don ex Steud.,Maclura tinctoria (L.) D.Don ex Steud.,"Lagoa Misteriosa, cerradão mesotrófico",Brazil,-19.432800292969,-57.065799713135,93,Seasonally dry Semideciduous Forested Savanna,"OLIVEIRA-FILHO, A.T. 2015 NeoTropTree. Flora arbórea da Região Neotropical: Um banco de dados envolvendo biogeografia, diversidade e conservação. Universidade Federal de Minas Gerais.",
Pimenta pseudocaryophyllus (Gomes) Landrum,Pimenta pseudocaryophyllus (Gomes) Landrum,"São Jerônimo da Serra, floresta semidecidual",Brazil,-23.749399185181,-50.769401550293,834,Seasonally cold Semideciduous Broadleaved Forest,"SÁ, K.L.V.R. 2004 Dissertação de Mestrado, Universidade Estadual de Campinas, Campinas, SP, Brasil. A flórula vascular da Reserva Indígena São Jerônimo, São Jerônimo da Serra - Paraná: Subsídios para conservação da vegetação.",
Vitex megapotamica (Spreng.) Moldenke,Vitex megapotamica (Spreng.) Moldenke,"Brotas, floresta semidecidual",Brazil,-22.305299758911,-48.071098327637,704,Seasonally dry Semideciduous Broadleaved Forest,"OLIVEIRA-FILHO, A.T. 2015 NeoTropTree. Flora arbórea da Região Neotropical: Um banco de dados envolvendo biogeografia, diversidade e conservação. Universidade Federal de Minas Gerais.",
Pouteria gardneriana (A.DC.) Radlk.,Pouteria gardneriana (A.DC.) Radlk.,"Alegria, floresta semidecidual",Brazil,-27.822500228882,-54.08219909668,292,Seasonally cold Semideciduous Broadleaved Forest,"BRENA, D.A.; MADRUGA, P.R.A. & LONGHI, S.J. 2001 Universidade Federal de Santa Maria, Santa Maria, RS. Relatório final do Inventário Florestal Contínuo do Rio Grande do Sul.",
Manihot pilosa Pohl,Manihot pilosa Pohl,"Machado, floresta semidecidual",Brazil,-21.713899612427,-45.881900787354,905,Seasonally dry Semideciduous Broadleaved Forest,"OLIVEIRA-FILHO, A.T. 2015 NeoTropTree. Flora arbórea da Região Neotropical: Um banco de dados envolvendo biogeografia, diversidade e conservação. Universidade Federal de Minas Gerais.",
