DATASET,DATASET_ACRONYM,RECORD_ID,MUNICIPALITY,STATE,STATE_ACRONYM,COUNTRY,ID_CODLOC,HABITAT,LATITUDE_Y,LONGITUDE_X,PRECISION,REGIONAL_NAME_OF_STUDY_SITE,EPIPHYTE_GROUP,EPIPHYTE_FAMILY,EPIPHYTE_GENUS,EPIPHYTE_EPITHET,EPIPHYTE_SPECIES,EPIPHYTE_HABITAT,FOROPHYTE_FAMILY,FOROPHYTE_GENERA,FOROPHYTE_EPITHET,FOROPYHYTE_SPECIES,YEAR_START,YEAR_FINISH,DATA_TYPE,ALTITUDE,ANNUAL_RAINFALL,ANNUAL_TEMPERATURE,VEGETATION_TYPE,ATLANTIC_FOREST_LIMIT,OBS
MENE2_05226,MENE2,E13841,BLUMENAU,SANTA CATARINA,SC,Brazil,,,-27.006944,-49.118056,Coordinates given in the herbarium record,Parque Nacional da Serra do Itajai - Spitzkopf,Angiosperms,Gesneriaceae,Nematanthus,fissus,Nematanthus fissus,holoepiphyte,,,,,,,Presence_only,203,1633,23.7999992370605,Ombrophilous Forest,YES,
MANI_00448,MANI,E0448,JACUPIRANGA,SAO PAULO,SP,Brazil,1,Dense Ombrophilous Forest,-24.934722,-48.166389,Forest fragment,Parque Estadual do Rio Turvo,Ferns,Polypodiaceae,Pecluma,truncorum,Pecluma truncorum,holoepiphyte,,,,,2010,2011,Presence_only,323,1939,25,Other,YES,
MENE_00451,MENE,E0459,JUIZ DE FORA,MATO GROSSO DO SUL,MS,Brazil,,Urban Green Area,-21.7467,-43.3606,100,Museu Mariano Procopio,Ferns,Polypodiaceae,Pleopeltis,hirsutissima,Pleopeltis hirsutissima,holoepiphyte,,,,,2015,2016,Presence_only,686,1503,23.6000003814697,Seasonal Forest,YES,
MENE2_01958,MENE2,E10870,CAMPOS DO JORDAO,SAO PAULO,SP,Brazil,,,-22.7394,-45.5914,Coordinates given in the herbarium record,,Angiosperms,Orchidaceae,Isochilus,linearis,Isochilus linearis,holoepiphyte,,,,,,,Presence_only,1686,1797,16.7999992370605,Ombrophilous Forest,YES,
MENE2_28680,MENE2,E5106,PIRAPORA DO BOM JESUS,SAO PAULO,SP,Brazil,,,-23.3969,-47.0022,Coordinates given in the herbarium record,Entre Pirapora e Cabreuva,Angiosperms,Orchidaceae,Bulbophyllum,chloroglossum,Bulbophyllum chloroglossum,holoepiphyte,,,,,,,Presence_only,618,1368,21.6000003814697,Ombrophilous Forest,YES,
KERB_07783,KERB,E7783,FAZENDA RIO GRANDE,PARANA,PR,Brazil,ABUNDANCE,Mixed Ombrophilous Forest,-25.666271,-49.269229,Forest fragment,Fazenda Experimental Gralha Azul 2,Angiosperms,Bromeliaceae,Tillandsia,linearis,Tillandsia linearis,holoepiphyte,,,,,2015,2017,Abundance,910,1294,20.5,Ombrophilous Forest,YES,
PERE_00124,PERE,RP502,CRAVINHOS,SAO PAULO,SP,Brazil,,Forest Interior,-21.39533,-47.82426,2000,Fragmento no interior da fazenda Canto da Mata,Angiosperms,Moraceae,Ficus,trigona,Ficus trigona,hemiepiphyte,,,,,2007,2011,Abundance,610,1440,23.3999996185303,Other,YES,Fragmento de 196 ha; habito terricola habito terricola:sim
KESS_01770,KESS,E1770,SANTO AMARO DA IMPERATRIZ,SANTA CATARINA,SC,Brazil,,,-27.72,-48.78,Sampled tree,,Angiosperms,Bromeliaceae,Vriesea,carinata,Vriesea carinata,holoepiphyte,,,,,,,Presence_only,287,1651,21.7000007629395,Ombrophilous Forest,YES,
MECO_00193,MECO,E0193,RIO CLARO,SAO PAULO,SP,Brazil,,Secondary Forest,-22.35737546,-47.56465402,45,,Angiosperms,Bromeliaceae,Aechmea,bromeliifolia,Aechmea bromeliifolia,holoepiphyte,Asteraceae,Moquiniastrum,polymorphum,Moquiniastrum polymorphum,2016,2018,Presence_absence,610,1302,23.1000003814697,Seasonal Forest,YES,
KERB_00935,KERB,E0935,ANTONINA,PARANA,PR,Brazil,ABUNDANCE,Secondary Forest,-25.378213,-48.800209,Forest fragment,RPPN Morro da mina,Angiosperms,Bromeliaceae,Vriesea,incurvata,Vriesea incurvata,holoepiphyte,,,,,2006,2009,Presence_only,79,2008,26.1000003814697,Ombrophilous Forest,YES,
KAES_00454,KAES,E0454,MAR DE ESPANHA,MATO GROSSO DO SUL,MS,Brazil,1,Urban Green Area,-21.8666,-43.01059,100,Praca Barao de Ayuruoca,Angiosperms,Bromeliaceae,Tillandsia,recurvata,Tillandsia recurvata,facultative,Arecaceae,Phoenix,roebelenii,Phoenix roebelenii,2017,2018,Presence_only,596,1486,23.7999992370605,Seasonal Forest,YES,
MENE2_06850,MENE2,E15318,CACHOEIRA,BAHIA,BA,Brazil,,,-12.6183,-38.9558,Coordinates given in the herbarium record,mata do Rio Jacuipe,Angiosperms,Orchidaceae,Gomesa,barbata,Gomesa barbata,holoepiphyte,,,,,,,Presence_only,153,1316,26.1000003814697,Seasonal Forest,YES,
KERB_03295,KERB,E3295,SAO JOAQUIM,SANTA CATARINA,SC,Brazil,ABUNDANCE,,-28.471217,-49.83173,Study site,Rio Pelotas,Ferns,Polypodiaceae,Campyloneurum,austrobrasilianum,Campyloneurum austrobrasilianum,holoepiphyte,,,,,2014,2014,Abundance,1132,1638,19.6000003814697,Ombrophilous Forest,YES,
PERB_00721,PERB,E0770,ANGRA DOS REIS,RIO DE JANEIRO,RJ,Brazil,,,-23.0024,-44.1905,Municipality,,Angiosperms,Gesneriaceae,Codonanthe,devosiana,Codonanthe devosiana,holoepiphyte,,,,,1969,1969,Presence_only,404,1428,23.2999992370605,Ombrophilous Forest,YES,Example
SIQU_00420,SIQU,S127,SOORETAMA,ESPIRITO SANTO,ES,Brazil,,Tableland Forest,-19.18495,-40.069308,Study site,Reserva Natural Vale,Angiosperms,Orchidaceae,Warczewiczella,wailesiana,Warczewiczella wailesiana,holoepiphyte,,,,,1995,1995,Presence_only,48,1205,26.3999996185303,Ombrophilous Forest,YES,
FUME_00698,FUME,E0700,ARAPONGA,MATO GROSSO DO SUL,MS,Brazil,,Cloud Forest,-20.6795,-42.44466,20,"Parque Estadual Serra do Brigadeiro, Pico do Bone",Angiosperms,Orchidaceae,Dichaea,cogniauxiana,Dichaea cogniauxiana,holoepiphyte,,,,,2017,2017,Presence_absence,1509,1591,17.5,Seasonal Forest,YES,
BREI_00336,BREI,E336,CANANEIA,SAO PAULO,SP,Brazil,T.B. BREIER 0324B,Primary Restinga,-25.077222,-47.929167,1000,Parque Estadual Ilha do Cardoso,Angiosperms,Urticaceae,Coussapoa,microcarpa,Coussapoa microcarpa,hemiepiphyte,,,,,2002,2005,Presence_only,5,2481,26.6000003814697,Ombrophilous Forest,YES,
ANNE_04953,ANNE,23389,BOTUVERA,SANTA CATARINA,SC,Brazil,,Dense Ombrophilous Forest,-27.2667,-49.2167,Municipality,Cinema,Angiosperms,Orchidaceae,Prosthechea,bulbosa,Prosthechea bulbosa,holoepiphyte,,,,,2010,2010,Presence_only,610,1629,22.2000007629395,Ombrophilous Forest,YES,
KERB_05115,KERB,E5115,ARAUCARIA,PARANA,PR,Brazil,ABUNDANCE,Secondary Forest,-25.598863,-49.519503,Forest fragment,Guajuvira,Angiosperms,Bromeliaceae,Tillandsia,stricta,Tillandsia stricta,facultative,,,,,2002,2006,Abundance,884,1332,20.8999996185303,Ombrophilous Forest,YES,
KERB_01411,KERB,E1411,PIRAQUARA,PARANA,PR,Brazil,ABUNDANCE,Mixed Ombrophilous Forest,-25.528984,-49.012214,Forest fragment,Haras Santo Antonio,Angiosperms,Orchidaceae,Campylocentrum,aromaticum,Campylocentrum aromaticum,holoepiphyte,Clethraceae,Clethra,scabra,Clethra scabra,2002,2006,Abundance,1015,1701,20.3999996185303,Ombrophilous Forest,YES,
MENE2_18358,MENE2,E2578,TRIUNFO,PERNAMBUCO,PE,Brazil,,,-7.83806,-38.1017,Coordinates given in the herbarium record,,Angiosperms,Bromeliaceae,Aechmea,werdermannii,Aechmea werdermannii,holoepiphyte,,,,,,,Presence_only,,,,,NO,
FRAN_00694,FRAN,E0697,MIMOSO DO SUL,ESPIRITO SANTO,ES,Brazil,1,Inselberg,-20.93893,-41.544486,Study site,Pontoes de Mimoso do Sul: afloramento do Toti,Angiosperms,Bromeliaceae,Vriesea,lubbersii,Vriesea lubbersii,holoepiphyte,Nyctaginaceae,Guapira,opposita,Guapira opposita,2015,2015,Abundance,634,1317,21.7999992370605,Seasonal Forest,YES,
ERFI_00048,ERFI,AF48,IGUAPE,SAO PAULO,SP,Brazil,,Old-Growth Riparian Forest,-24.548145,-47.243815,500,Estuario do Rio Verde - Jureia,Angiosperms,Bromeliaceae,Vriesea,atra,Vriesea atra,holoepiphyte,,,,,1989,1992,Abundance,164,2117,23.5,Ombrophilous Forest,YES,Only flowering/fruiting individuals were recorded
KERB_05366,KERB,E5366,ARAUCARIA,PARANA,PR,Brazil,ABUNDANCE,Secondary Forest,-25.588749,-49.347156,Forest fragment,REPAR,Ferns,Polypodiaceae,Microgramma,squamulosa,Microgramma squamulosa,holoepiphyte,,,,,2000,2002,Abundance,914,1284,20.8999996185303,Ombrophilous Forest,YES,
MENE2_08336,MENE2,E16669,PIQUETE,SAO PAULO,SP,Brazil,,,-22.6136,-45.1761,Coordinates given in the herbarium record,propriedade da IMBEL,Angiosperms,Piperaceae,Peperomia,alata,Peperomia alata,holoepiphyte,,,,,,,Presence_only,673,1557,22.7000007629395,Savanna,YES,
MENE2_27679,MENE2,E4105,SANTA TERESA,ESPIRITO SANTO,ES,Brazil,,,-19.971389,-40.530278,Coordinates given in the herbarium record,Estacao Biologica de Santa Lucia,Angiosperms,Bromeliaceae,Billbergia,bradeana,Billbergia bradeana,holoepiphyte,,,,,,,Presence_only,627,1293,23.2999992370605,Ombrophilous Forest,YES,
FUME_07290,FUME,E7310,BAEPENDI,MATO GROSSO DO SUL,MS,Brazil,,Mixed Ombrophilous Forest,-22.142,-44.7328,2000,Parque Estadual da Serra do Papagaio,Angiosperms,Orchidaceae,Gomesa,longicornu,Gomesa longicornu,holoepiphyte,Podocarpaceae,Podocarpus,lambertii,Podocarpus lambertii,2012,2013,Presence_absence,1798,1890,17.1000003814697,Other,YES,
ANNE_01148,ANNE,20806,POUSO REDONDO,SANTA CATARINA,SC,Brazil,,Mixed Ombrophilous Forest,-27.2667,-50.1167,Municipality,Morro do Funil,Angiosperms,Orchidaceae,Gomesa,riograndensis,Gomesa riograndensis,holoepiphyte,,,,,2009,2009,Presence_only,730,1555,20.1000003814697,Ombrophilous Forest,YES,
MENE2_21268,MENE2,E28425,BOM JESUS DO ITABAPOANA,RIO DE JANEIRO,RJ,Brazil,,,-21.1339,-41.6797,Coordinates given in the herbarium record,"Calheiros, Ilhas das Garcas. , ilhas fluviais no Rio Itabapoana.",Angiosperms,Bromeliaceae,Tillandsia,pruinosa,Tillandsia pruinosa,holoepiphyte,,,,,,,Presence_only,152,1101,26.6000003814697,Seasonal Forest,YES,
ZAND_00024,ZAND,E0024,MIRACATU,SAO PAULO,SP,Brazil,,Primary Forest,-24.0306333,-47.3533722,Study site,Legado das Aguas - Reserva Votorantim,Angiosperms,Orchidaceae,Cattleya,guttata,Cattleya guttata,holoepiphyte,,,,,2015,In progress,Presence_only,522,1727,22.7999992370605,Ombrophilous Forest,YES,"The sampling method used is walking, in paths of 10 to 20 kilometers."
KERB_11340,KERB,E11340,PARANAGUA,PARANA,PR,Brazil,ABUNDANCE,Low Restinga Forest,-25.521936,-48.316041,Forest fragment,Low height restinga forest,Angiosperms,Bromeliaceae,Vriesea,rodigasiana,Vriesea rodigasiana,holoepiphyte,Fabaceae,Andira,fraxinifolia,Andira fraxinifolia,1997,1999,Presence_only,,,,Ombrophilous Forest,YES,
FUME_03762,FUME,E3781,LIMA DUARTE,MATO GROSSO DO SUL,MS,Brazil,,Cloud Forest,-21.70193,-43.87246,100,"Parque Estadual do Ibitipoca, Gruta do Piao",Ferns,Polypodiaceae,Cochlidium,punctatum,Cochlidium punctatum,holoepiphyte,Ericaceae,Agarista,oleifolia,Agarista oleifolia,2014,2014,Presence_absence,1301,1770,18,Seasonal Forest,YES,
KERB_06119,KERB,E6119,CAMPINA GRANDE DO SUL,PARANA,PR,Brazil,ABUNDANCE,,-25.240888,-48.830907,Forest fragment,Morro Caratuva,Ferns,Polypodiaceae,Cochlidium,punctatum,Cochlidium punctatum,holoepiphyte,Aquifoliaceae,Ilex,microdonta,Ilex microdonta,2009,2011,Abundance,1714,1907,16.7999992370605,Ombrophilous Forest,YES,
FUME_03904,FUME,E3923,LIMA DUARTE,MATO GROSSO DO SUL,MS,Brazil,,Cloud Forest,-21.70193,-43.87246,100,"Parque Estadual do Ibitipoca, Gruta do Piao",Angiosperms,Orchidaceae,Anathallis,rubens,Anathallis rubens,holoepiphyte,Meliaceae,Cabralea,canjerana,Cabralea canjerana,2014,2014,Presence_absence,1301,1770,18,Seasonal Forest,YES,
GOSI_01524,GOSI,E1737,GOVERNADOR CELSO RAMOS,SANTA CATARINA,SC,Brazil,,Secondary Forest,-27.315,-48.559,Municipality,,Angiosperms,Bromeliaceae,Vriesea,platynema,Vriesea platynema,facultative,,,,,2014,2017,Presence_only,1,1568,24.5,,YES,
MENE2_27249,MENE2,E3675,UBATUBA,SAO PAULO,SP,Brazil,,,-23.43,-45.07,Coordinates given in the herbarium record,Caminho da Praia do Tenorio,Angiosperms,Araceae,Anthurium,solitarium,Anthurium solitarium,holoepiphyte,,,,,,,Presence_only,29,2538,25.7000007629395,Ombrophilous Forest,YES,
KERB_03688,KERB,E3688,SAO JOAQUIM,SANTA CATARINA,SC,Brazil,ABUNDANCE,,-28.482429,-49.832046,Study site,Rio Pelotas,Angiosperms,Bromeliaceae,Aechmea,recurvata,Aechmea recurvata,holoepiphyte,,,,,2014,2014,Abundance,1132,1635,19.7999992370605,Ombrophilous Forest,YES,
KESS_00813,KESS,E0813,OSORIO,RIO GRANDE DO SUL,RS,Brazil,,,-29.8867,-50.2697,Municipality,,Angiosperms,Bromeliaceae,Vriesea,gigantea,Vriesea gigantea,holoepiphyte,,,,,,,Presence_only,131,1508,23.5,Other,YES,
RKERST_00048,RKERST,E0048,QUATRO BARRAS,PARANA,PR,Brazil,,Ecotone between Mixed Ombrophilous and Dense Ombrophilous Forest,-25.333333,-48.933333,Study site,Vertente Oeste da Serra do Mar,Angiosperms,Orchidaceae,Gomesa,ranifera,Gomesa ranifera,holoepiphyte,,,,,,,Presence_only,929,1725,21.3999996185303,Ombrophilous Forest,YES,
JABOT_02831,JABOT,455640,ITATIAIA,RIO DE JANEIRO,RJ,Brazil,,,-22.49,-44.56,Municipality,,Ferns,Polypodiaceae,Pecluma,truncorum,Pecluma truncorum,holoepiphyte,,,,,1927,1927,Presence_only,462,1500,24.3999996185303,Seasonal Forest,YES,
MENE2_08707,MENE2,E17006,TUNEIRAS DO OESTE,PARANA,PR,Brazil,,,-23.8706,-52.8761,Coordinates given in the herbarium record,Fazenda Agua do Indio,Angiosperms,Piperaceae,Peperomia,circinnata,Peperomia circinnata,holoepiphyte,,,,,,,Presence_only,454,1400,24.1000003814697,Seasonal Forest,YES,
KERB_10921,KERB,E10921,PARANAGUA,PARANA,PR,Brazil,ABUNDANCE,High Restinga Forest,-25.521936,-48.316041,Forest fragment,High height restinga forest,Angiosperms,Araceae,Monstera,adansonii,Monstera adansonii,hemiepiphyte,Lauraceae,Ocotea,pulchella,Ocotea pulchella,2000,2002,Presence_only,,,,Ombrophilous Forest,YES,
CROS_00075,CROS,x89,PEDREGULHO,SAO PAULO,SP,Brazil,4,Pasture,-20.254163,-47.458289,10,Parque Estadual das Furnas do Bom Jesus,Angiosperms,Bromeliaceae,Tillandsia,loliacea,Tillandsia loliacea,facultative,Malvaceae,Luehea,candicans,Luehea candicans,2016,2016,Abundance,1052,1562,21.3999996185303,Savanna,YES,The plots were circular with the tree hosting most epiphytes on the axis
MENE2_30266,MENE2,E6692,FLORIANOPOLIS,SANTA CATARINA,SC,Brazil,,,-27.770417,-48.488333,Coordinates given in the herbarium record,"Lagoinha do Leste, Ilha de Santa Catarina",Angiosperms,Orchidaceae,Cirrhaea,dependens,Cirrhaea dependens,holoepiphyte,,,,,,,Presence_only,,,,,YES,
FUME_06840,FUME,E6860,BAEPENDI,MATO GROSSO DO SUL,MS,Brazil,,Mixed Ombrophilous Forest,-22.142,-44.7328,2000,Parque Estadual da Serra do Papagaio,Angiosperms,Bromeliaceae,Aechmea,distichantha,Aechmea distichantha,holoepiphyte,Podocarpaceae,Podocarpus,lambertii,Podocarpus lambertii,2012,2013,Presence_absence,1798,1890,17.1000003814697,Other,YES,
FEMA_00344,FEMA,E344,ITAPOA,SANTA CATARINA,SC,Brazil,3,,-26.082222,-48.640556,Study site,"Reserva Volta Velha, trilha proxima area das parcelas",Ferns,Polypodiaceae,Campyloneurum,rigidum,Campyloneurum rigidum,holoepiphyte,,,,,2017,2017,Presence_only,1,1881,25.2000007629395,Ombrophilous Forest,YES,"The specimens examined for this study were compiled from the following herbaria: MBM, MO, NY, P, and UPCB Negrelle A415 -UPCB-"
MENE2_07320,MENE2,E15745,BELO HORIZONTE,MATO GROSSO DO SUL,MS,Brazil,,,-19.9208,-43.9378,Coordinates given in the herbarium record,,Angiosperms,Orchidaceae,Gomesa,flexuosa,Gomesa flexuosa,holoepiphyte,,,,,,,Presence_only,921,1424,23,Seasonal Forest,YES,
MENE2_07348,MENE2,E15770,VARZEDO,BAHIA,BA,Brazil,,,-12.85,-39.466667,Coordinates given in the herbarium record,,Angiosperms,Orchidaceae,Gomesa,flexuosa,Gomesa flexuosa,holoepiphyte,,,,,,,Presence_only,346,972,22.3999996185303,Seasonal Forest,YES,
ANNE_04429,ANNE,19726,PRAIA GRANDE,SANTA CATARINA,SC,Brazil,,Dense Ombrophilous Forest,-29.1667,-50.0167,Municipality,Parque Nacional da Serra do Itajai - Morro do Spitzkopf,Angiosperms,Melastomataceae,Pleiochiton,glaziovianum,Pleiochiton glaziovianum,holoepiphyte,,,,,2009,2009,Presence_only,898,1817,20,Savanna,YES,
FUME_01813,FUME,E1824,LIMA DUARTE,MATO GROSSO DO SUL,MS,Brazil,,Cloud Forest,-21.71114,-43.89578,100,"Parque Estadual do Ibitipoca, Gruta dos Coelhos",Angiosperms,Orchidaceae,Gomesa,ranifera,Gomesa ranifera,holoepiphyte,,,,,2014,2014,Presence_absence,1576,1649,19.7000007629395,Seasonal Forest,YES,
MENE2_14834,MENE2,E22576,RIO PRETO,MATO GROSSO DO SUL,MS,Brazil,,,-22.0129,-43.8628,Coordinates given in the herbarium record,Fazenda SantAna,Angiosperms,Orchidaceae,Acianthera,luteola,Acianthera luteola,holoepiphyte,,,,,,,Presence_only,992,1478,22.1000003814697,Seasonal Forest,YES,
AAMO_00462,AAMO,E0462,ALMADINA,BAHIA,BA,Brazil,3,Dense Ombrophilous Forest,-14.7,-39.6,Study site,Reserva Particular da Serra do Corcovado,Angiosperms,Araceae,Philodendron,williamsii,Philodendron williamsii,hemiepiphyte,,,,,2011,2015,Presence_only,252,1223,22.3999996185303,Ombrophilous Forest,YES,
NUNE_01196,NUNE,SCE,ANGRA DOS REIS,RIO DE JANEIRO,RJ,Brazil,,Secondary Forest,-23.116667,-44.208333,Central point in study site,Corrego das Estrelas,Angiosperms,Bromeliaceae,Vriesea,rubyae,Vriesea rubyae,holoepiphyte,,,,,2001,2004,Abundance,158,1610,26.3999996185303,Ombrophilous Forest,YES,
MENE2_31481,MENE2,E7907,ABAIRA,BAHIA,BA,Brazil,,,-13.28,-41.85,Coordinates given in the herbarium record,de Catoles,Angiosperms,Orchidaceae,Encyclia,osmantha,Encyclia osmantha,holoepiphyte,,,,,,,Presence_only,798,977,21,Other,YES,
KERB_12165,KERB,E12165,PIRAQUARA,PARANA,PR,Brazil,ABUNDANCE,Mixed Ombrophilous Forest,-25.528984,-49.012214,Forest fragment,Haras Santo Antonio,Ferns,Pteridaceae,Vittaria,lineata,Vittaria lineata,holoepiphyte,Myrtaceae,Calyptranthes,concinna,Calyptranthes concinna,2002,2006,Abundance,1015,1701,20.3999996185303,Ombrophilous Forest,YES,
MINE_00798,MINE,798,CAMBARA DO SUL,RIO GRANDE DO SUL,RS,Brazil,60,Forest Interior,-29.17599167,-50.07291111,1.5,Nacional Aparados da Serra Park,Lycophytes,Lycopodiaceae,Phlegmariurus,acerosus,Phlegmariurus acerosus,holoepiphyte,,,,,2012,2015,Presence_only,818,1901,19.2000007629395,Savanna,YES,
MENE2_15955,MENE2,E23595,ITATIAIA,RIO DE JANEIRO,RJ,Brazil,,,-22.4961,-44.5633,Coordinates given in the herbarium record,,Angiosperms,Orchidaceae,Acianthera,spilantha,Acianthera spilantha,holoepiphyte,,,,,,,Presence_only,407,1501,24.6000003814697,Seasonal Forest,YES,
MENE2_28865,MENE2,E5291,TIBAGI,PARANA,PR,Brazil,,,-24.5094,-50.4136,Coordinates given in the herbarium record,,Angiosperms,Orchidaceae,Bulbophyllum,plumosum,Bulbophyllum plumosum,holoepiphyte,,,,,,,Presence_only,743,1335,22.2000007629395,Savanna,YES,
MENE2_29036,MENE2,E5462,SAO PAULO,SAO PAULO,SP,Brazil,,,-23.65,-46.7,Coordinates given in the herbarium record,Santo Amaro,Angiosperms,Orchidaceae,Campylocentrum,aromaticum,Campylocentrum aromaticum,holoepiphyte,,,,,,,Presence_only,665,1477,21.1000003814697,Ombrophilous Forest,YES,
KERB_07500,KERB,E7500,FAZENDA RIO GRANDE,PARANA,PR,Brazil,ABUNDANCE,Mixed Ombrophilous Forest,-25.666271,-49.269229,Forest fragment,Fazenda Experimental Gralha Azul 2,Angiosperms,Orchidaceae,Isabelia,pulchella,Isabelia pulchella,holoepiphyte,,,,,2015,2017,Abundance,910,1294,20.5,Ombrophilous Forest,YES,
KERB_07218,KERB,E7218,FAZENDA RIO GRANDE,PARANA,PR,Brazil,ABUNDANCE,Mixed Ombrophilous Forest,-25.661593,-49.277089,Forest fragment,Fazenda Experimental Gralha Azul,Ferns,Polypodiaceae,Pleopeltis,macrocarpa,Pleopeltis macrocarpa,facultative,Sapindaceae,Matayba,elaeagnoides,Matayba elaeagnoides,2008,2015,Abundance,910,1304,20.3999996185303,Ombrophilous Forest,YES,
JABOT_03858,JABOT,197984,PETROPOLIS,RIO DE JANEIRO,RJ,Brazil,,,-22.5,-43.17,Municipality,,Ferns,Polypodiaceae,Microgramma,squamulosa,Microgramma squamulosa,holoepiphyte,,,,,1977,1977,Presence_only,856,1910,21.7000007629395,Ombrophilous Forest,YES,
MENE2_11185,MENE2,E19259,AGUAS MORNAS,SANTA CATARINA,SC,Brazil,,,-27.809722,-48.960833,Coordinates given in the herbarium record,rio Cubatao,Angiosperms,Piperaceae,Peperomia,tetraphylla,Peperomia tetraphylla,holoepiphyte,,,,,,,Presence_only,594,1646,21.2000007629395,Ombrophilous Forest,YES,
MENE2_07085,MENE2,E15531,SANTO AMARO DA IMPERATRIZ,SANTA CATARINA,SC,Brazil,,,-27.734722,-48.696111,Coordinates given in the herbarium record,Morro do Cambirela,Angiosperms,Orchidaceae,Gomesa,cornigera,Gomesa cornigera,holoepiphyte,,,,,,,Presence_only,601,1584,22.8999996185303,Ombrophilous Forest,YES,
ANNE_02747,ANNE,22052,RIO DO CAMPO,SANTA CATARINA,SC,Brazil,,Dense Ombrophilous Forest,-26.9,-50.1167,Municipality,Tamandua,Angiosperms,Cactaceae,Lepismium,cruciforme,Lepismium cruciforme,holoepiphyte,,,,,2010,2010,Presence_only,609,1506,21.8999996185303,Ombrophilous Forest,YES,
MENE2_17074,MENE2,E24612,JOINVILLE,SANTA CATARINA,SC,Brazil,,,-26.3025,-49.151667,Coordinates given in the herbarium record,Ribeirao Manso,Angiosperms,Bromeliaceae,Racinaea,spiculosa,Racinaea spiculosa,holoepiphyte,,,,,,,Presence_only,535,1574,21.7000007629395,Other,YES,
MENE2_27227,MENE2,E3653,BROTAS,SAO PAULO,SP,Brazil,,,-22.283333,-48.116667,Coordinates given in the herbarium record,,Angiosperms,Araceae,Anthurium,sinuatum,Anthurium sinuatum,holoepiphyte,,,,,,,Presence_only,663,1338,22.6000003814697,Savanna,YES,
MENE_02213,MENE,E2231,LIMA DUARTE,MATO GROSSO DO SUL,MS,Brazil,,Cloud Forest,-21.71114,-43.89578,300,Parque Estadual do Ibitipoca,Angiosperms,Orchidaceae,Cattleya,coccinea,Cattleya coccinea,holoepiphyte,Asteraceae,Eremanthus,erythropappus,Eremanthus erythropappus,2016,2018,Abundance,1576,1649,19.7000007629395,Seasonal Forest,YES,
FRAL_00867,FRAL,E0867,JUIZ DE FORA,MATO GROSSO DO SUL,MS,Brazil,,Urban Green Area,-21.76083,-43.35027,100,Parque Halfeld,Angiosperms,Bromeliaceae,Tillandsia,tricholepis,Tillandsia tricholepis,holoepiphyte,Fabaceae,Tipuana,tipu,Tipuana tipu,2015,2016,Presence_only,686,1504,23.2999992370605,Seasonal Forest,YES,
FRAN_01301,FRAN,E1304,MIMOSO DO SUL,ESPIRITO SANTO,ES,Brazil,1,Primary Forest,-20.936667,-41.553333,Forest fragment,Pedra dos Pontoes:primeira mata nebular,Angiosperms,Cactaceae,Rhipsalis,teres,Rhipsalis teres,holoepiphyte,Myrtaceae,Eugenia,longipedunculata,Eugenia longipedunculata,2016,2016,Abundance,634,1391,20.3999996185303,Seasonal Forest,YES,
JABOT_04833,JABOT,303594,VICOSA,ALAGOAS,AL,Brazil,,,-9.37,-36.24,Municipality,,Angiosperms,Piperaceae,Peperomia,tetraphylla,Peperomia tetraphylla,holoepiphyte,,,,,1936,1936,Presence_only,293,1368,25.3999996185303,Ombrophilous Forest,YES,
MENE2_14489,MENE2,E22262,RIO DO CAMPO,SANTA CATARINA,SC,Brazil,,,-26.91,-50.220278,Coordinates given in the herbarium record,Anta Branca -Antigo Alto Rio do Oeste-,Angiosperms,Orchidaceae,Pabstiella,fusca,Pabstiella fusca,holoepiphyte,,,,,,,Presence_only,635,1546,20.7000007629395,Ombrophilous Forest,YES,
ANNE_04191,ANNE,23644,GRAO PARA,SANTA CATARINA,SC,Brazil,,Dense Ombrophilous Forest,-28.1667,-49.3167,Municipality,Barra do Rio do Meio,Angiosperms,Piperaceae,Peperomia,urocarpa,Peperomia urocarpa,holoepiphyte,,,,,2010,2010,Presence_only,324,1506,23,Ombrophilous Forest,YES,
KERB_02406,KERB,E2406,BOM JESUS,RIO GRANDE DO SUL,RS,Brazil,ABUNDANCE,,-28.464002,-50.157705,Forest fragment,Rio Pelotas,Ferns,Polypodiaceae,Campyloneurum,austrobrasilianum,Campyloneurum austrobrasilianum,holoepiphyte,,,,,2014,2014,Abundance,996,1605,20.6000003814697,Savanna,YES,
MENE2_02191,MENE2,E11082,FUNDAO,ESPIRITO SANTO,ES,Brazil,,,-19.914167,-40.472222,Coordinates given in the herbarium record,Goiapaba-Acu,Angiosperms,Orchidaceae,Lepanthopsis,floripecten,Lepanthopsis floripecten,holoepiphyte,,,,,,,Presence_only,539,1314,22.7999992370605,Ombrophilous Forest,YES,
ZANI_00111,ZANI,E0111,SERTAO,RIO GRANDE DO SUL,RS,Brazil,,Secondary Forest,-28.049993,-52.225222,Forest fragment,Unidade de Conservacao,Angiosperms,Orchidaceae,Gomesa,concolor,Gomesa concolor,holoepiphyte,,,,,2003,2004,Presence_only,702,1772,22.5,,YES,census
