datelastmodified,institutioncode,collectioncode,catalognumber,scientificname,basisofrecord,kingdom,phylum,class,ordem,family,genus,species,subspecies,scientificnameauthor,identifiedby,yearidentified,monthidentified,dayidentified,typestatus,collectornumber,fieldnumber,collector,yearcollected,monthcollected,daycollected,julianday,timeofday,continentocean,country,stateprovince,county,locality,longitude,latitude,longitude_mun,latitude_mun,coordinateprecision,boundingbox,minimumelevation,maximumelevation,minimumdepth,maximumdepth,sex,preparationtype,individualcount,previouscatalognumber,relationshiptype,relatedcatalogitem,notes,barcode
2020-02-27T19:44:14Z,UFSC,CTBS,619,Polygala,PreservedSpecimen,Plantae,NA,NA,NA,Polygalaceae,Polygala,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lombardi, J.A. et al.",NA,NA,NA,NA,NA,NA,Brasil,Rio de Janeiro,NA,"Parque Nacional da Serra dos Órgãos, trilha para o Alojamento 04 e a Pedra do Sino.",-42.983333,-22.425556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Campo de altitude, terreno turfoso, encharcado. Subarbusto, ramos prostrados.",NA
2020-05-22T13:32:28Z,UEFS,HUEFS,116266,Vanilla palmarum,PreservedSpecimen,Plantae,NA,Lilianae,Asparagales,Orchidaceae,Vanilla,palmarum,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Colaço, M.",NA,NA,NA,NA,NA,NA,Brasil,Bahia,NA,"Aldeia Serrota, vareda para o barreiro.",-38.083333,-9.483333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arbórea-arbustiva com palmeiras.,NA
2019-07-11T13:07:56Z,ESALQ,ESA,78011,Sebastiania,S,Plantae,NA,NA,NA,Euphorbiaceae,Sebastiania,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Souza, V.C.; Sampaio, D.; Araújo, A.O.; Romão, G.O.; Elias, S.I.",NA,NA,NA,NA,NA,NA,Brasil,Minas Gerais,NA,"Estrada para Gouveia, ca. 10 km de Serro (km 425). Campo rupestre com mata ciliar adjacente",-43.2842,-18.3426,NA,NA,NA,NA,980,980,NA,NA,NA,NA,NA,NA,NA,NA,"Subarbusto, ca. 1 m alt.; flores verde-claras.",NA
2019-11-13T14:27:08Z,USP,SPF,20851,Myrcia oleifolia,PreservedSpecimen,Plantae,NA,NA,NA,Myrtaceae,Myrcia,oleifolia,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hensold, N",NA,NA,NA,NA,NA,NA,Brasil,Minas Gerais,NA,Serra do Cipó,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-20T13:17:59Z,UNICAMP,UEC,175428,Acisanthera,S,Plantae,NA,NA,NA,Melastomataceae,Acisanthera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kuntz-Galvão, J; Barros, TC; Cabral, F",NA,NA,NA,NA,NA,NA,Brazil,Mato Grosso do Sul,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-23T15:09:39Z,CEPLAC,CEPEC,90525,Ocotea longifolia,PreservedSpecimen,Plantae,NA,NA,NA,Lauraceae,Ocotea,longifolia,NA,NA,NA,NA,NA,NA,NA,NA,NA,A. M. de Carvalho,NA,NA,NA,NA,NA,NA,Brasil,Bahia,NA,Escola Média de Agropecuária Regional da CEPLAC (EMARC). Reserva Gregório Bondar.,0,-14.436667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-09-01T15:48:08Z,UNIVASF,HVASF,8848,Croton nummularius,PreservedSpecimen,Plantae,NA,NA,NA,Euphorbiaceae,Croton,nummularius,NA,NA,NA,NA,NA,NA,NA,NA,NA,A.P. Fontana,NA,NA,NA,NA,NA,NA,Brasil,Bahia,NA,"Serra das Almas, campo rupestre",NA,NA,NA,NA,NA,NA,1193,1193,NA,NA,NA,NA,NA,NA,NA,NA,"Erva, ca. 30cm. Flores verdes.",NA
1970-01-01T03:00:00Z,NY,NYBG,515429,Senna multijuga lindleyana,PreservedSpecimen,Plantae,NA,NA,Fabales,Fabaceae,Senna,multijuga,lindleyana,NA,NA,NA,NA,NA,NA,NA,NA,A. F. M. Glaziou,NA,NA,NA,NA,NA,NA,Brazil,Rio de Janeiro,NA,NA,-43.22,-22.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-07-19T18:38:17Z,JBB,HEPH,21036,Lavoisiera grandiflora,S,Plantae,NA,NA,Myrtales,Melastomataceae,Lavoisiera,grandiflora,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Salles, AEH; et al.",NA,NA,NA,NA,NA,NA,Brasil,Minas Gerais,NA,Serra do Cipó,0,0,NA,NA,NA,NA,741,741,NA,NA,NA,NA,NA,NA,NA,NA,Arbusto; Cerrado rupestre; Solo pedregoso,NA
2018-04-26T17:54:27Z,UFRPE,CONVOLVULACEAE_BR,NA,Ipomoea piurensis,O,Plantae,NA,NA,NA,Convolvulaceae,Ipomoea,piurensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Costa-Lima, JL",NA,NA,NA,NA,NA,NA,Brazil,Rio Grande do Norte,NA,Sentido Caicó-São José do Seridó,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1970-01-01T03:00:00Z,NY,NYBG,750310,Cissus simsiana,PreservedSpecimen,Plantae,NA,NA,Vitales,Vitaceae,Cissus,simsiana,NA,NA,NA,NA,NA,NA,NA,NA,NA,H. S. Irwin,NA,NA,NA,NA,NA,NA,Brazil,Goiás,NA,"50 km N. of Corumbá de Goiás on road to Niquelândia, valley of Rio Maranhão. Serra dos Pirineus.",-48.6,-15.57,NA,NA,NA,NA,800,800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-09-24T13:59:04Z,EAO,IAN,36132,Sterculia speciosa,PreservedSpecimen,Plantae,NA,NA,NA,Malvaceae,Sterculia,speciosa,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Silva, NT da",NA,NA,NA,NA,NA,NA,Brasil,Pará,NA,Estrada do Cafezal.,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-15T18:29:11Z,UNESP-RC,HRCB,46030,Parabignonia unguiculata,PreservedSpecimen,Plantae,NA,NA,NA,Bignoniaceae,Parabignonia,unguiculata,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magenta, M.A.G.",NA,NA,NA,NA,NA,NA,Brasil,São Paulo,NA,"São Lourenço, Rodovia SP-55, km 211,5.",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Trepadeira. Corola lilás com fauce amarela.,NA
2019-08-20T13:07:14Z,UNICAMP,UEC,38563,Vernonia geminata,S,Plantae,NA,NA,NA,Asteraceae,Vernonia,geminata,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Taroda, N; Yamamoto, K; Semir, J",NA,NA,NA,NA,NA,NA,Brazil,São Paulo,NA,"Praia dura, borda da mata.",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Subarbusto 1m, capitulos lilás, muito claro.",NA
2019-07-11T11:53:45Z,ESALQ,ESA,88532,Byrsonima variabilis,S,Plantae,NA,NA,NA,Malpighiaceae,Byrsonima,variabilis,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Furlan, A.",NA,NA,NA,NA,NA,NA,Brasil,Bahia,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-29T14:31:29Z,UFRJ,RFA,6990,Trichilia tetrapetala,PreservedSpecimen,Plantae,NA,NA,NA,Meliaceae,Trichilia,tetrapetala,NA,NA,NA,NA,NA,NA,NA,NA,NA,R. Klein,NA,NA,NA,NA,NA,NA,Brasil,Santa Catarina,NA,Mata da Cia. Hering,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arbusto, fruto imaturo verde",NA
2019-08-20T13:20:51Z,UNICAMP,UEC,138227,Blepharocalyx salicifolius,S,Plantae,NA,NA,NA,Myrtaceae,Blepharocalyx,salicifolius,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Costa, IR; Verola, CF",NA,NA,NA,NA,NA,NA,Brazil,Minas Gerais,NA,"Serra de Ouro Branco, Penúltima entrada antes das antenas a direita, beira do rio, proximo à cachoeira. Campo com muitos individuos de Accara, Blepharocalyx e Myrsináceas",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"arbusto formando moita, até 1m, plena floração e alguns frutos imaturos, muitos indivíduos na área",NA
2012-03-28T15:35:00Z,MO,MOBOT,2889147,Anadenanthera macrocarpa,PreservedSpecimen,Plantae,NA,NA,NA,Fabaceae,Anadenanthera,macrocarpa,NA,NA,NA,NA,NA,NA,NA,NA,NA,Berenice C. Bastos,NA,NA,NA,NA,NA,NA,Brazil,Bahia,NA,Jacobina. Margem esquerda do Rio Jacuípe.,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-07-11T13:07:11Z,ESALQ,ESA,43226,Eleocharis minima,S,Plantae,NA,NA,NA,Cyperaceae,Eleocharis,minima,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Souza, V.C.; Souza, J.P.; Duarte, A.R.; Mazine, F.F.",NA,NA,NA,NA,NA,NA,Brasil,Mato Grosso,NA,"Beira do Rio Araguaia, entre São Félix do Araguaia. e o encontro com o Rio das Mortes. Praia do Gado. Vegetação herbácea próximo ao rio, sendo substituída por vegetação arbóreo-arbóreo-arbustiva em pontos mais distantes.",-50.670556,-11.6725,NA,NA,NA,NA,130,130,NA,NA,NA,NA,NA,NA,NA,NA,"Erva, espiguetas castanhas.",NA
2019-02-15T13:36:30Z,IPA,IPA,11501,Kielmeyera rubriflora,S,Plantae,NA,NA,NA,Clusiaceae,Kielmeyera,rubriflora,NA,NA,NA,NA,NA,NA,NA,NA,NA,Andrade-Lima,NA,NA,NA,NA,NA,NA,Brasil,Minas Gerais,NA,entre Uberaba e Uberlândia.,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arbusto 1 - 1,5m; flor róseo-claro, estames amarelos.; Cerrado.",NA
2016-09-19T19:26:03Z,UnB,UB,159365,Exochogyne amazonica,S,Plantae,NA,NA,NA,Cyperaceae,Exochogyne,amazonica,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ule, E",NA,NA,NA,NA,NA,NA,Brasil,Pará,NA,"Rio Madeira, Campina de Marmellos.",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E. Ule Herbarium Brasiliense.,NA
2019-11-13T14:25:00Z,USP,SPF,86042,Peltaea speciosa,PreservedSpecimen,Plantae,NA,NA,NA,Malvaceae,Peltaea,speciosa,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Freire-Fierro, A",NA,NA,NA,NA,NA,NA,Brasil,Goiás,NA,"Estrada Goiás Velho-Goiânia, km 38.",-45.083333,-16.083333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-09-12T08:00:02Z,US,US,3119266,Pilocarpus microphyllus,PreservedSpecimen,Plantae,NA,Dicotyledonae,Sapindales,Rutaceae,Pilocarpus,microphyllus,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E. L. G. Taylor, M. Silva, J. Oliveiro, C. S. Rosário & J. B. F. Silva",NA,NA,NA,NA,NA,NA,Brazil,Maranhão,NA,"Transamazonian highway, BR 230 and BR 010. Pedra Caída. 35 km N of Carolina.",-47.42,-7.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
2019-11-21T17:40:53Z,UFJF,CESJ,49789,Oncidium blanchetii,PreservedSpecimen,Plantae,NA,NA,NA,Orchidaceae,Oncidium,blanchetii,NA,NA,NA,NA,NA,NA,NA,NA,NA,S.S.L. Gomes; F.S. Souza; T.M. Machado; S.A. Roman; I.C.Almeida; T. Mota; S.M. Dutra; F.R.G.,NA,NA,NA,NA,NA,NA,Brasil,Minas Gerais,NA,"""R.P.P.N. São Lourenço do Funil, 22º01'08,3\"" S, 43º54'12,9\"" W. ca. 1100 m.s.m. Areial.""",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Erva terrestre, sobre solo arenoso, campo rupestre; pseudobulbo verde ovóide; folhas verde claro;i nflorescência com cerca de 2,20 m, pedúnculo verde claro, flor com sépalas e pétalas amarelas maculadas de castanho, coluna verde com alas.",NA
2019-12-19T14:20:36Z,UFG,UFG,21131,Lippia gardneriana,S,Plantae,NA,NA,NA,Verbenaceae,Lippia,gardneriana,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rizzo, J.A.; et al.",NA,NA,NA,NA,NA,NA,Brasil,Goiás,NA,Serra Dourada,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-05-08T14:13:14Z,UEFS,HUEFS,138415,Tephrosia cinerea,PreservedSpecimen,Plantae,NA,Rosanae,Fabales,Leguminosae Subfam. Papilionoideae,Tephrosia,cinerea,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fernandes, A.",NA,NA,NA,NA,NA,NA,Brasil,Piauí,NA,Piracuruca.,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-30T13:46:09Z,UFRGS,ICN,125899,Solanum trachytrichium,S,Plantae,NA,NA,NA,Solanaceae,Solanum,trachytrichium,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stehmann, JR; Mentz, LA; Fregonezi, JN; Teles, AM",NA,NA,NA,NA,NA,NA,Brasil,SC,NA,"""estrada para Otacílio Costa Próximo do alto da Serrinha. Lat. 27°35'23 60037\""S Long. 49°44'25 20406\""W""",-49.740278000000004,-27.589722,NA,NA,NA,NA,798,798,NA,NA,NA,NA,NA,NA,NA,NA,Material preservado em álcool antes da secagem. Doação BHCB 96671.,NA
2020-04-15T13:10:14Z,CPAN-UFMS,COR,14643,Piptadenia viridiflora,PreservedSpecimen,Plantae,NA,NA,NA,Fabaceae,Piptadenia,viridiflora,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Silva,R.R.& Velásquez, JS",NA,NA,NA,NA,NA,NA,Brasil,Mato Grosso do Sul,NA,"Sopé da Serra Santa Cruz, Planalto Residual do urucum. Borda de Floresta Estacional Decidual.; Solo minério de ferro.;.",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Com fruto:Frutos imaturos verdes.,NA
2020-09-02T19:38:00Z,Cenargen,CEN,11991,Urochloa decumbens,PreservedSpecimen,Plantae,NA,NA,NA,Poaceae,Urochloa,decumbens,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tatiana Sendulsky,NA,NA,NA,NA,NA,NA,Brasil,DF,NA,Área Experimental do CPAC/EMBRAPA. Planaltina - DF.,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,"""Acesso de origem africana introduzido \""in vitro\"" desde o CIAT, Colômbia, através do CENARGEN. CIAT 26301. Cód. produto: 19321.""",NA
2019-02-20T17:10:02Z,INPA,INPA,130858,Vismia lateriflora,S,Plantae,NA,NA,Malpighiales,Hypericaceae,Vismia,lateriflora,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Silva, ASL da",NA,NA,NA,NA,NA,NA,Brasil,Pará,NA,"BR 163 km 1203, Cuiabá-Santarém, Km 1203, Roadside",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-08T11:58:24Z,NBC,NL-BOTANY,NA,Commelina,PreservedSpecimen,Plantae,NA,Magnoliopsidae,Commelinales,Commelinaceae,Commelina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Harley RM; Renvoize SA; Erskine CM; et al.,NA,NA,NA,NA,NA,NA,Brazil,Bahia,NA,NA,-39.2,-16.416667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""<a href=\""https://data.biodiversitydata.nl/naturalis/specimen/U.1210544\"" target=\""other\"" class=\""eLink\""> <mi>dwc_moreinfo</mi></a>""",NA
2020-06-30T13:51:21Z,UFRGS,ICN,186630,Aristida sanctae-luciae,S,Plantae,NA,NA,NA,Poaceae,Aristida,sanctae-luciae,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mora, R",NA,NA,NA,NA,NA,NA,Brasil,MG,NA,Serra de São José,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-09-02T19:39:04Z,Cenargen,CEN,89029,Psychotria vellosiana,PreservedSpecimen,Plantae,NA,NA,NA,Rubiaceae,Psychotria,vellosiana,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rodolfo de Paula Oliveira,NA,NA,NA,NA,NA,NA,Brasil,DF,NA,Fazenda Água Limpa (Córrego da Onça),-47.904166,-15.942222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
2020-06-15T18:30:47Z,UNESP-RC,HRCB,64708,Polyphlebium sp.,PreservedSpecimen,Plantae,NA,NA,NA,Hymenophyllaceae,Polyphlebium,sp.,NA,NA,NA,NA,NA,NA,NA,NA,NA,Grupo Vermelho,NA,NA,NA,NA,NA,NA,Brasil,Rio de Janeiro,NA,Parque Nacional do Itatiaia - Trilhas próximas à Casa do Pesquisador,-44.609419,-22.45195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-03T13:43:11Z,UNESP-IBB,BOTU,34416,Stylosanthes humilis,PreservedSpecimen,Plantae,NA,NA,NA,Fabaceae,Stylosanthes,humilis,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Costa, N.M. de Sousa",NA,NA,NA,NA,NA,NA,Brasil,Pará,NA,"Entrocamento- Bragança-PA, Mirasselvas",-46.95,-1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-09-12T08:00:02Z,US,US,2077686,Pariana campestris,PreservedSpecimen,Plantae,NA,Monocotyledonae,Cyperales,Poaceae,Pariana,campestris,NA,NA,NA,NA,NA,NA,NA,NA,NA,G. A. Black,NA,TRUE,NA,NA,NA,NA,Brazil,Pará,NA,"Vigia, campina do palha",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
2020-08-26T13:50:28Z,MCN-FZBRS,HAS,11077,Deyeuxia alba,PreservedSpecimen,Plantae,NA,NA,NA,Poaceae,Deyeuxia,alba,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Soares, Z.",NA,NA,NA,NA,NA,NA,Brasil,Rio Grande do Sul,NA,Morro Teresópolis,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,erva; 20 cm; flor verde prateada; altitude 260 m; pouco numerosa; dispersa; campo sujo e mexido; relevo no topo; solo granito; campo perto do lago,NA
2018-03-08T14:13:18Z,ASU,ASU-PLANTS,NA,Eugenia speciosa,PreservedSpecimen,Plantae,NA,NA,Myrtales,Myrtaceae,Eugenia,speciosa,NA,NA,NA,NA,NA,NA,NA,NA,NA,F. Chagas; E. M. Francisco,NA,NA,NA,NA,NA,NA,Brazil,Parana,NA,Arredores de Sapopema.,-50.5833,-23.9167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Coor from www.fallingrain.com/world; Arvore 6.0m alto; final de floracao.,NA
2020-09-02T19:30:46Z,Cenargen,CEN,11395,Cuphea aperta,PreservedSpecimen,Plantae,NA,NA,NA,Lythraceae,Cuphea,aperta,NA,NA,NA,NA,NA,NA,NA,NA,NA,Maria Joaquina P. Pires,NA,NA,NA,NA,NA,NA,Brasil,DF,NA,Banco de germoplasma de Plantas Medicinais.,-47.901944,-15.728888,NA,NA,NA,NA,1100,1100,NA,NA,NA,NA,2,NA,NA,NA,"Código do produto germoplasma: 27197. O material é proveniente de Nova Friburgo, tendo sido enviado pelo profº Renato J. Siqueira Jaccoud da UFRJ.",NA
2020-09-18T12:34:15Z,UFAC,UFACPZ,NA,Spilanthes,PreservedSpecimen,Plantae,NA,NA,Violales,Begoniaceae,Spilanthes,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,"Ferreira, L",NA,NA,NA,NA,NA,NA,Brasil,Acre,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-07T12:30:39Z,UEFS,HUEFS,227921,Croton blanchetianus,PreservedSpecimen,Plantae,NA,Rosanae,Malpighiales,Euphorbiaceae,Croton,blanchetianus,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Santos, E.A.",NA,NA,NA,NA,NA,NA,Brasil,Sergipe,NA,NA,-43.352778,-10.260278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-04-04T21:27:33Z,PNFM,IRAI,1497,Clerodendrum × speciosum,S,Plantae,NA,NA,NA,Lamiaceae,Clerodendrum,× speciosum,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spoladore, J.",NA,NA,NA,NA,NA,NA,Brasil,Paraná,NA,Cajuru,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arbusto, flor vermelha, cálice vinho",NA
2019-11-21T13:13:50Z,IBt,SP,221797,Sauroglossum nitidum,S,Plantae,NA,NA,NA,Orchidaceae,Sauroglossum,nitidum,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bicalho, HD; Mattos, JR",NA,NA,NA,NA,NA,NA,Brasil,Paraná,NA,Divisa com Arapoti. Cultivada no Orquidário sob nº 2764,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-11-13T14:14:30Z,USP,SPF,184744,Tapirira guianensis,PreservedSpecimen,Plantae,NA,NA,NA,Anacardiaceae,Tapirira,guianensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sousa Silva, S; Freire, EC; Pereira, JDA",NA,NA,NA,NA,NA,NA,Brasil,Goiás,NA,Bacia do Rio Caiapó. Ponto 30. Folha SE-22-V-B. MI 407. Mata de galeria (dreno seco).,-51.451667,-16.365833,NA,NA,NA,NA,751,751,NA,NA,NA,NA,NA,NA,NA,NA,Árvore ca. 9.0 m alt. Botão floral de cor verde. Abundante.,NA
2020-07-16T12:40:11Z,MBM,MBM,389618,Doryopteris crenulans,S,Plantae,NA,NA,NA,Pteridaceae,Doryopteris,crenulans,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Canestraro, B.K.; Michelon, C.; Mazziero, F.F.F.; Engels, M.E.; Michelon, C.; Mazziero, F.F.F.; Engels, M.E.",NA,NA,NA,NA,NA,NA,Brazil,Paraná,NA,Rio Jotuva,-49.976206,-24.943983,NA,NA,NA,NA,934,934,NA,NA,NA,NA,NA,NA,NA,NA,"Terrícola em barranco.; Beira de estrada, floresta ripária. Floresta Ombrófila Mista.",NA
2020-06-04T14:04:25Z,UFPI-MRV,HDELTA,1779,NA,PreservedSpecimen,Plantae,NA,NA,NA,Fabaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Andrade, I. M.",NA,NA,NA,NA,NA,NA,Brasil,Ceará,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-14T14:15:50Z,UCS,HUCS,7804,Picea,PreservedSpecimen,Plantae,NA,NA,Pinales,Pinaceae,Picea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Wasum, R.A.",NA,NA,NA,NA,NA,NA,Brasil,Rio Grande do Sul,NA,Floresta Kurt Mentz,0,0,NA,NA,NA,NA,870,870,NA,NA,NA,NA,NA,NA,NA,NA,cultivada,NA
2019-05-06T15:00:34Z,UFU,HUFU,4903,Tibouchina gracilis,S,Plantae,NA,NA,NA,Melastomataceae,Tibouchina,gracilis,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Moraes, P.L.R.",NA,NA,NA,NA,NA,NA,Brasil,São Paulo,NA,P.E.C. Botelho,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Herbácea com flores roxas.; Mata submontanha - interface Planalto - Mata Atlântica.,NA
2019-10-02T17:54:03Z,UFMG,BHCB,166132,Galactia martii,PreservedSpecimen,Plantae,NA,NA,NA,Fabaceae,Galactia,martii,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Souza, FS; Tomich, S; Miranda, E; Machado, TM",NA,NA,NA,NA,NA,NA,Brasil,Minas Gerais,NA,"Mina de Alegria, Morro da Mina. Litotipo: Itabirito, itabirito filítico e dolomítico.",-43.453056,-20.161667,NA,NA,NA,NA,993,993,NA,NA,NA,NA,NA,NA,NA,NA,"Liana no Campo Rupestre Ferruginoso Arbustivo, flores rosas. Projeto Lacunas do Conhecimento.",NA
2019-10-07T12:38:28Z,UEFS,HUEFS,159888,NA,PreservedSpecimen,Plantae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vasconcellos-Neto, J.R.T.",NA,NA,NA,NA,NA,NA,Brasil,Bahia,NA,Reserva - Plantações Michelin do Brasil,-39.179444,-13.789722,NA,NA,NA,NA,150,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2002-05-10T03:00:00Z,Alto Tietê,SINBIOTA,3144,Roupala rhombifolia,PreservedSpecimen,Plantae,NA,Magnoliopsida,Proteales,Proteaceae,Roupala,rhombifolia,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ricardo José Francischetti Garcia,NA,NA,NA,NA,NA,NA,Brazil,SP,NA,NA,-46.743099,-23.9853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-05-08T14:11:05Z,UEFS,HUEFS,156900,Senegalia bahiensis,PreservedSpecimen,Plantae,NA,Rosanae,Fabales,Leguminosae Subfam. Caesalpinioideae (Mimosoide),Senegalia,bahiensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fadigas, M.D.",NA,NA,NA,NA,NA,NA,Brasil,Bahia,NA,NA,-39.6,-10.966667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-08-26T13:48:31Z,MCN-FZBRS,HAS,67797,Tradescantia cymbispatha,PreservedSpecimen,Plantae,NA,NA,NA,Commelinaceae,Tradescantia,cymbispatha,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mattos, J.",NA,NA,NA,NA,NA,NA,Brasil,Santa Catarina,NA,Barra do rio São Mateus,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-02-20T17:27:00Z,INPA,INPA,175381,Iryanthera laevis,S,Plantae,NA,NA,Magnoliales,Myristicaceae,Iryanthera,laevis,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Silva, AP da",NA,NA,NA,NA,NA,NA,Brasil,Amazonas,NA,"Distrito Agropecuário, ZF3., Ca. 90 Km N de Manaus, Distrito Agropecuário da SUFRAMA, BR-174, Km 64, depois 7 Km leste na ZF3, Fazenda Porto Alegre",-59.95,-2.366667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
