Accepted name,Name as entered,locality/site,Country,Latitude,Longitude,Altitude (m),Vegetation type,Reference,Specimen details
Ficus trigona L.f.,Ficus trigona L.f.,"Corumbaíba, floresta semidecidual",Brazil,-18.349199295044,-49.076400756836,573,Seasonally dry Semideciduous Broadleaved Forest,"OLIVEIRA-FILHO, A.T. 2015 NeoTropTree. Flora arbórea da Região Neotropical: Um banco de dados envolvendo biogeografia, diversidade e conservação. Universidade Federal de Minas Gerais.",NA
Piper arboreum Aubl.,Piper arboreum Aubl.,"Buritizal, floresta semidecidual",Brazil,-20.16609954834,-47.594699859619,759,Seasonally dry Semideciduous Broadleaved Forest,"OLIVEIRA-FILHO, A.T. 2006 Royal Botanic Gardens, Kew, U.K.; Jardim Botânico do Rio de Janeiro, Rio de Janeiro, Brazil; Universidade Federal de Minas Gerais, Belo Horizonte, Brazil; New York Botanical Garden Checklists compiled from herbarium specimens.",NA
Leandra fallacissima Markgraf,Leandra fallacissima Markgraf,"Itaguaçu, Cinco Pontões, floresta semidecidual",Brazil,-19.797800064087,-40.941699981689,723,Seasonally dry Semideciduous Broadleaved Forest,"OLIVEIRA-FILHO, A.T.- 2006 Royal Botanic Gardens, Kew, U.K.; Jardim Botânico do Rio de Janeiro, Rio de Janeiro, Brazil; Universidade Federal de Minas Gerais, Belo Horizonte, Brazil; New York Botanical Garden Checklists compiled from herbarium specimens.",NA
Terminalia fagifolia Mart.,Terminalia fagifolia Mart.,"Sete Cidades, nanofloresta arenícola",Brazil,-4.0672001838684,-41.696701049805,202,Seasonally dry Deciduous Broadleaved Forest,"OLIVEIRA-FILHO, A.T. 2015 NeoTropTree. Flora arbórea da Região Neotropical: Um banco de dados envolvendo biogeografia, diversidade e conservação. Universidade Federal de Minas Gerais.",NA
Ocotea silvestris Vattimo-Gil,Ocotea silvestris Vattimo-Gil,"Ourinhos, floresta semidecidual",Brazil,-22.841899871826,-49.887500762939,516,Seasonally dry Semideciduous Broadleaved Forest,"OLIVEIRA-FILHO, A.T. 2006 Royal Botanic Gardens, Kew, U.K.; Jardim Botânico do Rio de Janeiro, Rio de Janeiro, Brazil; Universidade Federal de Minas Gerais, Belo Horizonte, Brazil; New York Botanical Garden Checklists compiled from herbarium specimens.",NA
Tetragastris occhionii (Rizzini) Daly,Tetragastris occhionii (Rizzini) Daly,"Santa Luzia do Itanhi, floresta semidecidual",Brazil,-11.354999542236,-37.421398162842,50,Seasonally dry Semideciduous Broadleaved Forest,"OLIVEIRA-FILHO, A.T. 2006 Royal Botanic Gardens, Kew, U.K.; Jardim Botânico do Rio de Janeiro, Rio de Janeiro, Brazil; Universidade Federal de Minas Gerais, Belo Horizonte, Brazil; New York Botanical Garden Checklists compiled from herbarium specimens.",NA
Eugenia myrcianthes Nied.,Eugenia myrcianthes Nied.,"Mirandópolis, floresta semidecidual",Brazil,-21.09169960022,-51.037498474121,399,Seasonally dry Semideciduous Broadleaved Forest,"OLIVEIRA-FILHO, A.T. 2006 Royal Botanic Gardens, Kew, U.K.; Jardim Botânico do Rio de Janeiro, Rio de Janeiro, Brazil; Universidade Federal de Minas Gerais, Belo Horizonte, Brazil; New York Botanical Garden Checklists compiled from herbarium specimens.",NA
Actinostemon klotzschii (Didr.) Pax,Actinostemon klotzschii (Didr.) Pax,"Santa Rita do Passa Quatro, floresta semidecidual",Brazil,-21.719400405884,-47.593898773193,613,Seasonally dry Semideciduous Broadleaved Forest,"OLIVEIRA-FILHO, A.T. 2015 NeoTropTree. Flora arbórea da Região Neotropical: Um banco de dados envolvendo biogeografia, diversidade e conservação. Universidade Federal de Minas Gerais.",NA
Urera baccifera (L.) Gaudich. ex Wedd.,Urera baccifera (L.) Gaudich. ex Wedd.,"Arcos e Pains, floresta decidual",Brazil,-20.329200744629,-45.579700469971,850,Seasonally dry Deciduous Broadleaved Forest,"SAPORETTI JR; A.W.; MEIRA NETO, J.A.A., ALMADO, R.P. 2003 Revista Árvore  Fitossociologia de sub-bosque de cerrado em talhão de Eucalyptus grandis W.Hill ex Maiden no município de Bom Despacho-MG.  27 (6): 905-910",NA
Zanthoxylum gardneri Engl.,Zanthoxylum gardneri Engl.,"Jequié, floresta semidecidual de cipó",Brazil,-13.80860042572,-40.343898773193,650,Seasonally dry Semideciduous Broadleaved Forest,"MACEDO, G.E.L. 2007 Tese de Doutorado, Universidade Federal Rural de Pernambuco, Recife, PE, Brazi Composição florística e estrutura do componente arbóreo-lianescente de um trecho de floresta estacional semidecidual no município de Jequié, Bahia, Brasil.",NA
Monilicarpa brasiliana (Banks ex DC.) Cornejo & Iltis,Monilicarpa brasiliana (Banks ex DC.) Cornejo & Iltis,"RPPN Cafundó: ARCHANJO, K.M.P.A.; SILVA, G.F.; CHICHORRO, J.F.; SOARES, C.P.B. 2012. Estrutura do componente arbóreo da Reserva Particular do Patrimônio Natural Cafundó, Cachoeiro de Itapemirim, Espírito Santo, Brasil. Floresta 42 (1): 145-160.",Brazil,-20.719200134277,-41.2214012146,NA,NA,"ARCHANJO, K.M.P.A.; SILVA, G.F.; CHICHORRO, J.F.; SOARES, C.P.B. 2012 Estrutura do componente arbóreo da Reserva Particular do Patrimônio Natural Cafundó, Cachoeiro de Itapemirim, Espírito Santo, Brasil. Floresta 42 (1): 145-160.",NA
Actinostemon concolor (Spreng.) Müll.Arg.,Actinostemon concolor (Spreng.) Müll.Arg.,"Tombos, floresta semidecidual",Brazil,-20.892799377441,-42.070301055908,457,Seasonally dry Semideciduous Broadleaved Forest,"OLIVEIRA-FILHO, A.T. 2015 NeoTropTree. Flora arbórea da Região Neotropical: Um banco de dados envolvendo biogeografia, diversidade e conservação. Universidade Federal de Minas Gerais.",NA
Galipea jasminiflora (A.St.-Hil.) Engl.,Galipea jasminiflora (A.St.-Hil.) Engl.,"Congonhas do Campo, floresta semidecidual",Brazil,-20.519199371338,-43.867500305176,265,Seasonally dry Semideciduous Broadleaved Forest,"OLIVEIRA-FILHO, A.T. 2015 NeoTropTree. Flora arbórea da Região Neotropical: Um banco de dados envolvendo biogeografia, diversidade e conservação. Universidade Federal de Minas Gerais.",NA
Swartzia acutifolia Vogel,Swartzia acutifolia Vogel,"Barra de São Francisco, floresta semidecidual",Brazil,-18.743900299072,-40.834201812744,358,Seasonally dry Semideciduous Broadleaved Forest,"OLIVEIRA-FILHO, A.T. 2006 Royal Botanic Gardens, Kew, U.K.; Jardim Botânico do Rio de Janeiro, Rio de Janeiro, Brazil; Universidade Federal de Minas Gerais, Belo Horizonte, Brazil; New York Botanical Garden Checklists compiled from herbarium specimens.",NA
Psychotria capitata Ruiz & Pav.,Psychotria capitata Ruiz & Pav.,Fazenda Trairão (Sino-MT),Brazil,-11.844799995422,-55.502498626709,NA,NA,"KUNZ, S.H.; IVANAUSKAS, N.M.; MARTINS, S.V.; SILVA, E. & STEFANELLO, D. 2008. Aspectos florísticos e fitossociológicos de um trecho de Floresta Estacional Perenifólia na Fazenda Trairão, Bacia do rio das Pacas, Querência-MT. Acta Amazonica 38 (2): 245-254.",NA
Urera baccifera (L.) Gaudich. ex Wedd.,Urera baccifera (L.) Gaudich. ex Wedd.,"Machado, floresta semidecidual",Brazil,-21.713899612427,-45.881900787354,905,Seasonally dry Semideciduous Broadleaved Forest,"OLIVEIRA-FILHO, A.T. 2015 NeoTropTree. Flora arbórea da Região Neotropical: Um banco de dados envolvendo biogeografia, diversidade e conservação. Universidade Federal de Minas Gerais.",NA
Jacaratia spinosa (Aubl.) A.DC.,Jacaratia spinosa (Aubl.) A.DC.,"Matão, floresta semidecidual",Brazil,-21.615600585938,-48.537498474121,585,Seasonally dry Semideciduous Broadleaved Forest,"ROZZA, A.F. 1997 Dissertação de Mestrado (Biologia Vegetal) - Universidade Estadual de Campinas, Campinas, SP, Brasil. Florística, Fitossociologia e Caracterização Sucessional Em Uma Floresta Estacional Semidecidual: Mata da Virgínia, Matão, SP.",NA
Platypodium elegans Vogel,Platypodium elegans Vogel,"Iraquara, caatinga carbonática",Brazil,-12.310000419617,-41.503601074219,647,Arid Deciduous Broadleaved Forest,"SANTOS, R.M. & QUEIROZ, L.P. 2008 Universidade Estadual de Feira de Santana, Feira de Santana, BA, Brazil. Checklists de áreas de caatinga e matas secas.",NA
Casearia lasiophylla Eichler,Casearia lasiophylla Eichler,"Porecatu, floresta semidecidual",Brazil,-22.788299560547,-53.327201843262,290,Seasonally dry Semideciduous Broadleaved Forest,"OLIVEIRA-FILHO, A.T. 2015 NeoTropTree. Flora arbórea da Região Neotropical: Um banco de dados envolvendo biogeografia, diversidade e conservação. Universidade Federal de Minas Gerais.",NA
Erythrina crista-galli L.,Erythrina crista-galli L.,"Manduri, floresta semidecidual",Brazil,-23.022499084473,-49.357498168945,705,Seasonally dry Semideciduous Broadleaved Forest,"OLIVEIRA-FILHO, A.T. 2006 Royal Botanic Gardens, Kew, U.K.; Jardim Botânico do Rio de Janeiro, Rio de Janeiro, Brazil; Universidade Federal de Minas Gerais, Belo Horizonte, Brazil; New York Botanical Garden Checklists compiled from herbarium specimens.",NA
Casearia eichleriana Sleumer,Casearia eichleriana Sleumer,"São João da Chapada, Macacos, floresta semidecidual",Brazil,-18.006399154663,-43.725601196289,948,Seasonally dry Semideciduous Broadleaved Forest,"OLIVEIRA-FILHO, A.T. 2015 NeoTropTree. Flora arbórea da Região Neotropical: Um banco de dados envolvendo biogeografia, diversidade e conservação. Universidade Federal de Minas Gerais.",NA
Platypodium elegans Vogel,Platypodium elegans Vogel,"Piumhi, floresta ripícola",Brazil,-20.440599441528,-46.001399993896,747,Seasonally dry Semideciduous Broadleaved Forest,"SCOLFORO, J.R.S. & CARVALHO, L.M.T. (EDS.) 2007 Editora UFLA, Lavras, MG, Brasil. Mapeamento e inventário da flora nativa e dos reflorestamentos de Minas Gerais.",NA
Ximenia coriacea Engl.,Ximenia coriacea Engl.,"Piatã, nanofloresta decidual rupícola",Brazil,-13.001399993896,-41.768600463867,1322,Seasonally dry Deciduous Broadleaved Forest,"SANTOS, R.M. & QUEIROZ, L.P. 2008 Universidade Estadual de Feira de Santana, Feira de Santana, BA, Brazil. Checklists de áreas de caatinga e matas secas.",NA
Roupala montana Aubl.,Roupala montana Aubl.,"Pirapora, floresta ripícola",Brazil,-17.218900680542,-44.844699859619,487,Seasonally dry Semideciduous Broadleaved Forest,"OLIVEIRA-FILHO, A.T. & RATTER, J.A. 1994 Database: woody flora of 106 forest areas of eastern tropical South America. Royal Botanic Garden, Edinburgh, 60 pp.",NA
Machaerium acutifolium Vogel,Machaerium acutifolium Vogel,"Ibiaí, Pacuí, floresta decidual",Brazil,-16.786699295044,-44.964698791504,483,Seasonally dry Deciduous Broadleaved Forest,"SCOLFORO, J.R.S. & CARVALHO, L.M.T. (EDS.) 2007 Editora UFLA, Lavras, MG, Brasil. Mapeamento e inventário da flora nativa e dos reflorestamentos de Minas Gerais.",NA
Ficus eximia Schott,Ficus eximia Schott,"Bonfinópolis de Minas, floresta ripícola",Brazil,-16.566400527954,-46.003299713135,655,Seasonally dry Semideciduous Broadleaved Forest,"OLIVEIRA-FILHO, A.T. 2015 NeoTropTree. Flora arbórea da Região Neotropical: Um banco de dados envolvendo biogeografia, diversidade e conservação. Universidade Federal de Minas Gerais.",NA
Nectandra lanceolata Nees,Nectandra lanceolata Nees,"Paulínia, floresta semidecidual",Brazil,-22.711399078369,-47.096900939941,588,Seasonally dry Semideciduous Broadleaved Forest,"MIACHIR, J.I. 2009 Tese de Doutorado, Universidade de São Paulo, Escola Superior de Agricultura “Luiz de Queiroz”, Piracicaba, SP, Brasi Caracterização da vegetação remanescente visando à conservação e restauração florestal no município de Paulínia – SP.",NA
Cheiloclinium cognatum (Miers) A.C.Sm.,Cheiloclinium cognatum (Miers) A.C.Sm.,"Araguari, John Kennedy, floresta semidecidual",Brazil,-18.650800704956,-48.183300018311,943,Seasonally dry Semideciduous Broadleaved Forest,"OLIVEIRA-FILHO, A.T. 2015 NeoTropTree. Flora arbórea da Região Neotropical: Um banco de dados envolvendo biogeografia, diversidade e conservação. Universidade Federal de Minas Gerais.",NA
Salacia elliptica (Mart. ex Schult.) G.Don,Salacia elliptica (Mart. ex Schult.) G.Don,"Carmo da Cachoeira, floresta semidecidual",Brazil,-21.428600311279,-45.199199676514,939,Seasonally dry Semideciduous Broadleaved Forest,"OLIVEIRA-FILHO, A.T. 2015 NeoTropTree. Flora arbórea da Região Neotropical: Um banco de dados envolvendo biogeografia, diversidade e conservação. Universidade Federal de Minas Gerais.",NA
Bastardiopsis densiflora (Hook. & Arn.) Hassl.,Bastardiopsis densiflora (Hook. & Arn.) Hassl.,"Batatais, floresta semidecidual",Brazil,-20.801099777222,-47.577201843262,776,Seasonally dry Semideciduous Broadleaved Forest,"OLIVEIRA-FILHO, A.T. 2006 Royal Botanic Gardens, Kew, U.K.; Jardim Botânico do Rio de Janeiro, Rio de Janeiro, Brazil; Universidade Federal de Minas Gerais, Belo Horizonte, Brazil; New York Botanical Garden Checklists compiled from herbarium specimens.",NA
Helicteres baruensis Jacq.,Helicteres baruensis Jacq.,"Pombal, caatinga quartzosa",Brazil,-6.7705998420715,-37.776901245117,214,Arid Deciduous Broadleaved Forest,"TAVARES, S., PAIVA, F.A.F., TAVARES, E.J.S.; CARVALHO, G.H. 1975 Inventário Florestal na Paraíba e Rio Grande do Norte-Estudo Preliminar das Matas Remanescentes do Vale do Piranhas. Boletim de Recursos Naturais – SUDENE 13 (2): 51-31.",NA
Pseudobombax marginatum (A.St.-Hil.) A.Robyns,Pseudobombax marginatum (A.St.-Hil.) A.Robyns,Lapinha Juvenília,Brazil,-14.490599632263,-44.183300018311,NA,NA,"SANTOS, R.M. 2010 Lapinha Juvenília, Floresta Decídua  Unpublished dataset",NA
Annona leptopetala (R.E.Fr.) H.Rainer,Annona leptopetala (R.E.Fr.) H.Rainer,"Januária, Brejo do Amparo, caatinga arbórea",Brazil,-15.445799827576,-44.409400939941,549,Arid Deciduous Broadleaved Forest,"SCOLFORO, J.R.S. & CARVALHO, L.M.T. (EDS.) 2007 Editora UFLA, Lavras, MG, Brasil. Mapeamento e inventário da flora nativa e dos reflorestamentos de Minas Gerais.",NA
Eugenia florida DC.,Eugenia florida DC.,"Planaltina, floresta ripícola",Brazil,-15.748100280762,-47.677501678467,896,Seasonally dry Semideciduous Broadleaved Forest,"PEREIRA, B.A.S.; MENDONÇA, R.C.; FILGUEIRAS, T.S.; PAULA, J.E. & HERINGER E.P. 1985 Levantamento florístico da área de Proteção Ambiental (APA) da Bacia do Rio São Bartolomeu, Distrito Federal. In: XXXVI Congresso Nacional de Botânica, Anais. Pp. 419-493",NA
Eugenia ligustrina (Sw.) Willd.,Eugenia ligustrina (Sw.) Willd.,"Nova Granada, floresta semidecidual",Brazil,-20.543300628662,-49.226398468018,471,Seasonally dry Semideciduous Broadleaved Forest,"RANGA, N.T.; REZENDE, A.A.; CAVASSAN, O.; TONIATO, M.T.Z. & CIELO FILHO, R. & STRANGHETTI, V. 2011  Caracterização florística de remanescentes de vegetação nativa da região noroeste do estado de São Paulo, In: NECCHI JR., O. (Ed.) Fauna e flora de fragmentos florestais remanescentes da região noroeste do Estado de São Paulo. Ribeirão Preto: Holos Editora; 2012",NA
Syagrus comosa (Mart.) Becc.,Syagrus comosa (Mart.) Becc.,Reserva Biologica Municipal Mario Viana,Brazil,-14.683300018311,-52.333301544189,NA,NA,"MARACAHIPES, L. ; LENZA, E.; MARIMON, B.S.; OLIVEIRA, E.A.; RODRIGUES, J.R.P.; MARIMON JUNIOR, B.H. 2011 Biota Neotr Estrutura e composição florística da vegetação lenhosa em cerrado  rupestre na transição Cerrado-Floresta Amazônica, Mato Grosso, Brasil.",NA
Humiriastrum glaziovii (Urb.) Cuatrec.,Humiriastrum glaziovii (Urb.) Cuatrec.,"Barroso, floresta semidecidual",Brazil,-21.209199905396,-43.928600311279,1002,Seasonally dry Semideciduous Broadleaved Forest,"OLIVEIRA-FILHO, A.T. 2015 NeoTropTree. Flora arbórea da Região Neotropical: Um banco de dados envolvendo biogeografia, diversidade e conservação. Universidade Federal de Minas Gerais.",NA
Croton floribundus Spreng.,Croton floribundus Spreng.,"Cornélio Procópio, floresta semidecidual",Brazil,-23.163600921631,-50.340301513672,492,Seasonally dry Semideciduous Broadleaved Forest,"OLIVEIRA-FILHO, A.T. 2015 NeoTropTree. Flora arbórea da Região Neotropical: Um banco de dados envolvendo biogeografia, diversidade e conservação. Universidade Federal de Minas Gerais.",NA
Bauhinia rufa (Bong.) Steud.,Bauhinia rufa (Bong.) Steud.,"Serra de São José, nanofloresta rupícola",Brazil,-21.066699981689,-44.142799377441,1154,Seasonally dry Semideciduous Broadleaved Forest,"OLIVEIRA-FILHO, A.T. 2015 NeoTropTree. Flora arbórea da Região Neotropical: Um banco de dados envolvendo biogeografia, diversidade e conservação. Universidade Federal de Minas Gerais.",NA
Melanoxylon brauna Schott,Melanoxylon brauna Schott,"Almenara, floresta semidecidual de cipó",Brazil,-16.057500839233,-40.844398498535,848,Seasonally dry Semideciduous Broadleaved Forest,"SALINO, A.; STEHMANN, J.R.; LOMBARDI, J.A.; MOTA, R.C.; CARVALHO, F.A. & MOTA, N.F.O. 2006 Flora das áreas prioritárias dos rios Jequitinhonha e Mucuri. In: CHIARELLO, A.G. (Coord.) Relatório ao PROBIO: Inventário biológico nos vales dos rios Jequitinhonha e Mucuri, MG e BA",NA
Vochysia tucanorum Mart.,Vochysia tucanorum Mart.,"Serra do Curral, Baleia, nanofloresta rupícola",Brazil,-19.935800552368,-43.897201538086,1020,Seasonally dry Semideciduous Broadleaved Forest,"SCOLFORO, J.R.S. & CARVALHO, L.M.T. (EDS.) 2007 Editora UFLA, Lavras, MG, Brasil. Mapeamento e inventário da flora nativa e dos reflorestamentos de Minas Gerais.",NA
Hirtella gracilipes (Hook.f.) Prance,Hirtella gracilipes (Hook.f.) Prance,"Rio Suiá-Missu, floresta ripícola",Brazil,-12.964200019836,-51.909198760986,353,Seasonally dry Semideciduous Broadleaved Forest,"OLIVEIRA-FILHO, A.T. 2015 NeoTropTree. Flora arbórea da Região Neotropical: Um banco de dados envolvendo biogeografia, diversidade e conservação. Universidade Federal de Minas Gerais.",NA
Annona dolabripetala Raddi,Annona dolabripetala Raddi,"Castelo, Mata das Flores, floresta semidecidual",Brazil,-20.610000610352,-41.171398162842,133,Seasonally dry Semideciduous Broadleaved Forest,"OLIVEIRA-FILHO, A.T.; TAMEIRÃO-NETO, E.; CARVALHO, W.A.C.; BRINA, A.E.; WERNECK, M. & ; VIDAL, C.V.; REZENDE, S.C. & PEREIRA, J.A.A. 2005  Analise floristica do compartimento arboreo de areas de floresta atlantica sensu lato na regiao das Bacias do Leste (Bahia, Minas Gerais, Espirito Santo e Rio de Janeiro). (Floristic analysis of the tree component of atlantic forest areas in central eastern Brazil .)",NA
Esenbeckia leiocarpa Engl.,Esenbeckia leiocarpa Engl.,"Antônio Dias, floresta semidecidual",Brazil,-19.626699447632,-42.865299224854,529,Seasonally dry Semideciduous Broadleaved Forest,"FRANÇA, G.S. 2008 Tese de Doutorado, Universidade Federal de Minas Gerais, Belo Horizonte, MG, Bra Relações florísticas e heterogeneidade de espécies arbóreas em remanescentes de Mata Atlântica da bacia do rio Doce, Minas Gerais – Espírito Santo, Brasil.",NA
Psidium laruotteanum Cambess.,Psidium laruotteanum Cambess.,"Quirinópolis, floresta ripícola",Brazil,-16.666700363159,-48.63330078125,NA,NA,"FELFILI, J. M., SILVA-JÚNIOR, M. C., FILGUEIRAS, T. S., HARIDASAN, M. H., MENDONÇA, R. C, REZENDE, A. V. 1994 Projeto biogeografia do bioma cerrado: vegetação e solos. Cadernos de Geociências: 12:75–167.",NA
Eugenia speciosa Cambess.,Eugenia speciosa Cambess.,"Santa Rita de Caldas, floresta semidecidual",Brazil,-22.080600738525,-46.347801208496,1126,Seasonally dry Semideciduous Broadleaved Forest,"OLIVEIRA-FILHO, A.T. 2015 NeoTropTree. Flora arbórea da Região Neotropical: Um banco de dados envolvendo biogeografia, diversidade e conservação. Universidade Federal de Minas Gerais.",NA
Cynophalla flexuosa (L.) J.Presl,Cynophalla flexuosa (L.) J.Presl,"São Bento do Una, floresta decidual de brejo",Brazil,-8.5331001281738,-36.549701690674,682,Seasonally dry Deciduous Broadleaved Forest,"SILVA, S.O.; FERREIRA, R.L.C.; SILVA, J.A.A.; LIRA, M.A.; ALVES JÚNIOR, F.T.; CANO, M.O.O & TORRES, J.E.L. 2012 Regeneração natural em um remanescente de caatinga com diferentes históricos de uso no agreste pernambucano. Revista Árvore 36 (3): 441-450.",NA
Xylopia emarginata Mart.,Xylopia emarginata Mart.,"Buritizal, floresta semidecidual",Brazil,-20.16609954834,-47.594699859619,759,Seasonally dry Semideciduous Broadleaved Forest,"OLIVEIRA-FILHO, A.T. 2006 Royal Botanic Gardens, Kew, U.K.; Jardim Botânico do Rio de Janeiro, Rio de Janeiro, Brazil; Universidade Federal de Minas Gerais, Belo Horizonte, Brazil; New York Botanical Garden Checklists compiled from herbarium specimens.",NA
Commiphora leptophloeos (Mart.) J.B.Gillet,Commiphora leptophloeos (Mart.) J.B.Gillet,"Bonito, cerradão mesotrófico",Brazil,-19.027000427246,-57.68399810791,NA,NA,"LIMA, M.S.; DAMASCENO-JUNIOR, G.A & TANAKA, M.O. 2010 Aspectos estruturais da comunidade arbórea em remanescentes de floresta estacional decidual, em Corumbá, MS, Brasil. Revista Brasileira de Botânica (33) 3: 437-453.",NA
Alseis floribunda Schott,Alseis floribunda Schott,"Primeiro de Maio, floresta semidecidual",Brazil,-22.807500839233,-51.379199981689,450,Seasonally dry Semideciduous Broadleaved Forest,"OLIVEIRA-FILHO, A.T. 2006 Royal Botanic Gardens, Kew, U.K.; Jardim Botânico do Rio de Janeiro, Rio de Janeiro, Brazil; Universidade Federal de Minas Gerais, Belo Horizonte, Brazil; New York Botanical Garden Checklists compiled from herbarium specimens.",NA
Cnidoscolus bahianus (Ule) Pax & K.Hoffm.,Cnidoscolus bahianus (Ule) Pax & K.Hoffm.,"Mocambo, caatinga carbonática",Brazil,-12.765800476074,-42.50719833374,502,Arid Deciduous Broadleaved Forest,"SANTOS, R.M. & QUEIROZ, L.P. 2008 Universidade Estadual de Feira de Santana, Feira de Santana, BA, Brazil. Checklists de áreas de caatinga e matas secas.",NA
Pterodon emarginatus Vogel,Pterodon emarginatus Vogel,"Rio Paranaíba, floresta ripícola",Brazil,-19.176700592041,-46.365600585938,839,Seasonally dry Semideciduous Broadleaved Forest,"OLIVEIRA-FILHO, A.T. 2015 NeoTropTree. Flora arbórea da Região Neotropical: Um banco de dados envolvendo biogeografia, diversidade e conservação. Universidade Federal de Minas Gerais.",NA
Ficus luschnathiana (Miq.) Miq.,Ficus luschnathiana (Miq.) Miq.,"Tenente Portela, floresta semidecidual",Brazil,-27.369400024414,-53.688301086426,301,Seasonally cold Semideciduous Broadleaved Forest,"BRENA, D.A.; MADRUGA, P.R.A. & LONGHI, S.J. 2001 Universidade Federal de Santa Maria, Santa Maria, RS. Relatório final do Inventário Florestal Contínuo do Rio Grande do Sul.",NA
Astronium fraxinifolium Schott,Astronium fraxinifolium Schott,"Aquidauana, Camisão, cerradão mesotrófico",Brazil,-18.014699935913,-56.510299682617,125,Seasonally dry Semideciduous Forested Savanna,"OLIVEIRA-FILHO, A.T. 2015 NeoTropTree. Flora arbórea da Região Neotropical: Um banco de dados envolvendo biogeografia, diversidade e conservação. Universidade Federal de Minas Gerais.",NA
