database_id,verbatim_scientificName,decimalLatitude,decimalLongitude,occurrenceID,verbatimEventDate,country,stateProvince,county,locality,coordinatePrecision,basisOfRecord,identifiedBy,coordinateUncertaintyInMeters,recordedBy,country_suggested,countryCode,coordinates_transposed,.uncer_terms,original_search,suggested_name,distance,notes,taxonID,scientificName,taxonRank,taxonomicStatus,acceptedNameUsageID,kingdom,phylum,class,order,family,genus,specificEpithet,infraspecificEpithet,parentNameUsageID,originalNameUsageID,scientificNameAuthorship,vernacularName
IDIGBIO_159,Thesium aphyllum,-17.000444,-43.345,db6ddb00-d54f-4392-90ac-24e6f6b10cac,"",Brazil,Minas Gerais,"","",,PreservedSpecimen,"",,"Tozzi, AMGA; Vilhalva, DAA",BRAZIL,BR,TRUE,TRUE,Thesium aphyllum,,,homotypic synonym,,,,,,,,,,,,,,,,,
IDIGBIO_168,Pavonia typhalaea (L.) Cav.,-22.4319445,-44.5291667,6b31de19-b98f-4e2a-80c8-93eccef49c3f,21/06/2013,Brasil,Rio de Janeiro,"",Parque Penedo.,,PreservedSpecimen,G.R.Souza,,G.R.Souza; et al.,BRAZIL,BR,TRUE,TRUE,Pavonia typhalaea,,,heterotypic synonym,,,,,,,,,,,,,,,,,
IDIGBIO_191,Malpighiaceae Juss.,-22.86666,-46.08333,01a082bb-0f24-4dd3-84d8-2b3d2e00a82f,"",Brazil,São Paulo,"","Santa Genebra Forest Reserve, Barão Geraldo near Campinas. Disturbed semideciduous forest. Transect 2",,PreservedSpecimen,"",,Alwyn H. Gentry|A. da Silva,BRAZIL,BR,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,
IDIGBIO_196,Trigonia nivea var. nivea,-13.089167,-41.378611,faa3da5f-a9df-49ed-857e-70936e58d8c5,"",Brasil,Bahia,"",Subida para o Gobira.,,PreservedSpecimen,D.N.Carvalho,,"Queiroz, L.P.de",BRAZIL,BR,TRUE,TRUE,Trigonia nivea nivea,,,multipleAccepted,,,,,,,,,,,,,,,,,
IDIGBIO_214,Pouteria sect. Poiteria,-2.3065914,-58.7269878,f1d2dbc2-73b7-4101-be83-26c680d1650b,1979-08-21,Brazil,Amazonas,Itapiranga,"Rio Uatumã, lado esquerdo do igarapé Catitu. Mata de terra firme; solo argiloso.",,PreservedSpecimen,"",101072.569,C. A. Cid Ferreira,BRAZIL,BR,TRUE,TRUE,Pouteria sect. Poiteria,,,notFound,,,,,,,,,,,,,,,,,
IDIGBIO_251,Sematophyllum panduraefolium,-28.512222,-50.933889,e59418e1-331f-4a46-9f4d-2583aeafe6fe,"",BRASIL,Rio Grande do Sul,"","Faz. do Cedro, rio dos refugiados",,PreservedSpecimen,"",,"Sehnem, A.",BRAZIL,BR,TRUE,TRUE,Sematophyllum panduraefolium,,,notFound,,,,,,,,,,,,,,,,,
IDIGBIO_521,Orchidaceae Juss.,-0.6166667,-47.6833333,c2a0a809-861c-49b6-a922-207d4a72be06,"",Brazil,Pará,"","Mun. de Marapanim: just E of the fishing village of Camara, which is ca. 11 km NW of Marudá.",,PreservedSpecimen,"",,Gerrit Davidse|Nelson A. Rosa|Milton G. da Silva|Carlos S. Rosário,BRAZIL,BR,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,
IDIGBIO_572,Poaceae Barnhart,-11.70361,-40.77305,7a8f5fc3-4cd1-46c1-8e98-cd7a58ba489d,"",Brazil,Bahia,"",Morro do Chapeu.,,PreservedSpecimen,"",,E. Pereira,BRAZIL,BR,TRUE,TRUE,Barnhart,,,notFound,,,,,,,,,,,,,,,,,
IDIGBIO_598,Pityrocarpa moniliformis (Benth.) Luckow & R.W.Jobson,-11.13,-42.73,fd200628-6d8b-4b6d-b74f-10c412526ba4,1977-02-27,Brazil,Bahia,"",Serra do Açuruá. 4.8km S of Sao Inacio on the road to Gentio do Ouro,,PreservedSpecimen,L. M. Borges,,R. M. Harley,BRAZIL,BR,TRUE,TRUE,Pityrocarpa moniliformis,,,homotypic synonym,,,,,,,,,,,,,,,,,
IDIGBIO_625,Ottonia,-20.180278,-43.456944,5a3e3c72-b300-4e5d-8663-43d2d504a03f,"",Brasil,Minas Gerais,"","",,PreservedSpecimen,"",,"Castro, R; Gomes, P",BRAZIL,BR,TRUE,TRUE,Ottonia,,,multipleAccepted,,,,,,,,,,,,,,,,,
IDIGBIO_632,Inga,-1.03333333,-46.51222222,c66d9df6-f76c-4332-882d-4405ba49a3e9,"",Brasil,Pará,"","Ilha do Rodrigues, terreno elevado com solo arenoso, circundado por manguezais, aprox. 14 km ao leste de Augusto Corrêa. Bosque na porção central da ilha",,PreservedSpecimen,"",,M. J. Silva,BRAZIL,BR,TRUE,TRUE,Inga,,,multipleAccepted,,,,,,,,,,,,,,,,,
IDIGBIO_639,Syrrhopodon prolifer var. prolifer Schwägr.,-10.773109,-53.08982,4d6bc83d-636e-4b5a-a353-36d3d452228f,"",Brazil,"","","",,Specimen,"",,G.A. Lindberg,BRAZIL,BR,TRUE,TRUE,Syrrhopodon prolifer prolifer,,,multipleAccepted,,,,,,,,,,,,,,,,,
IDIGBIO_646,Cenostigma laxiflorum,-9.481944,-40.839167,5e88ed07-3986-4d52-9b0d-663622f51e4b,"",Brasil,Bahia,"","Baixo Médio São Francisco, Estrada para Sento Sé",,PreservedSpecimen,"Oliveira, FG",,"Melo, E; Silva, BM; Guedes, ML; Gomes, FS",BRAZIL,BR,TRUE,TRUE,Cenostigma laxiflorum,,,homotypic synonym,,,,,,,,,,,,,,,,,
IDIGBIO_672,Indeterminado,-24.281389,-47.459722,2a8de938-4a55-439b-ab42-97fe92fbacf1,"",BRASIL,São Paulo,"",Manancial da SABESP,,PreservedSpecimen,"",,"Yano, O.; Yano, T.",BRAZIL,BR,TRUE,TRUE,Indeterminado,,,notFound,,,,,,,,,,,,,,,,,
IDIGBIO_678,Maytenus gonoclada Mart.,-20.7166667,-42.4833333,7eb33361-ef48-446b-89f9-e3b26e497bd5,03/09/1995,Brasil,Minas Gerais,"","Fazenda Neblina, Cascata da trilha Triste.",,PreservedSpecimen,M. Groppo,,L.S. Leoni,BRAZIL,BR,TRUE,TRUE,Maytenus gonoclada,,,heterotypic synonym,,,,,,,,,,,,,,,,,
IDIGBIO_681,Mimosa pseudoradula var. detonsa Barneby,-15.6555,-47.78471,fe95e717-36f0-4030-b86f-089b58ffd5ee,1965-10-28,Brazil,Distrito Federal,Brasília,"Chapada da Contagem, ca. 20 km N.E. of Brasília",,PreservedSpecimen,R. C. Barneby,10000,H. S. Irwin,BRAZIL,BR,TRUE,TRUE,Mimosa pseudoradula detonsa,,,multipleAccepted,,,,,,,,,,,,,,,,,
IDIGBIO_788,Enterolobium gummiferum (Mart.) J.F.Macbr.,-15.6171,-46.4302,16606c35-a208-417d-9446-77de8186a0c6,1964-08-22,Brazil,Minas Gerais,Burití,"Minas Gerais - Goiás boundary, ca. 175 km. E. to Fazenda Furquilha Nova, ca. 200 km E. of Brasília.  (Prop. Sr. Edson Portillo)",,PreservedSpecimen,A. L. Mesquita,,H. S. Irwin,BRAZIL,BR,TRUE,TRUE,Enterolobium gummiferum,,,homotypic synonym,,,,,,,,,,,,,,,,,
IDIGBIO_921,Humiria balsamifera var. balsamifera,2.47,-51.02,7551b0ba-908f-4aa4-b0b3-e2f214446906,"",Brazil,Amapá,Calçoene,"BR156, 17km NW of Calçoene.",,PreservedSpecimen,"",,B. Rabelo & R. Souza,BRAZIL,BR,TRUE,TRUE,Humiria balsamifera balsamifera,,,multipleAccepted,,,,,,,,,,,,,,,,,
IDIGBIO_957,Inga nobilis Willd. subsp. nobilis,-15.8333,-47.8167,e4061393-62e7-453d-b5d4-6ed28d249efe,1966-07-11,Brazil,Distrito Federal,Brasília,"Paranoá, ca. 5 km E. of Brasília.",,PreservedSpecimen,F. Bonadeu da Silva,5000,H. S. Irwin,BRAZIL,BR,TRUE,TRUE,Inga nobilis nobilis,,,multipleAccepted,,,,,,,,,,,,,,,,,
IDIGBIO_1137,Annona,-14.740556,-47.289444,b4d724b1-56df-44d4-9c10-fc0c35d608d0,"",Brasil,Tocantins,"","Estação Ecológica Serra Geral do Tocantins, Morro da Bonita no Paraíso das Araras, coordenadas em UTM L 306923,9/ N 8772126",,PreservedSpecimen,"Barbosa-Silva, D",,"Barbosa-Silva, D",BRAZIL,BR,TRUE,TRUE,Annona,,,multipleAccepted,,,,,,,,,,,,,,,,,
IDIGBIO_1139,Sida,-10.215556,-36.298889,4f892c02-75db-48b7-9055-4d7b5e06913b,"",Brasil,Alagoas,"","Vale do riacho Camondongo, vegetação ombrófila pineira em pasto, mata ciliar.",,PreservedSpecimen,"",,R.P.Lyra-Lemos,BRAZIL,BR,TRUE,TRUE,Sida,,,multipleAccepted,,,,,,,,,,,,,,,,,
IDIGBIO_1142,Bauhinia depauperata Glaz.,-13.7767,-47.2644,0f5e0e78-52f2-4caf-b08e-9b0f9a2a1da9,1988-12-01,Brazil,Goiás,Teresina de Goiás,By rd ca. 8 km S Teresina de Goiás,,PreservedSpecimen,"",42211,R. Kral,BRAZIL,BR,TRUE,TRUE,Bauhinia depauperata,,,notFound,,,,,,,,,,,,,,,,,
IDIGBIO_1297,Glaziova bauhinioides Bureau ex Baill.,-15.1581,-39.5286,dae579d7-ec59-4afd-a97f-d0b65af3bb06,2001-01-13,Brazil,Bahia,Jussari,Rod. Jussari/Palmira.Faz. Teimoso. RPPN Serra do Teimoso.,,PreservedSpecimen,A. M. Amorim,,S. C. de Sant'Ana,BRAZIL,BR,TRUE,TRUE,Glaziova bauhinioides,,,homotypic synonym,,,,,,,,,,,,,,,,,
IDIGBIO_1416,Teloschistes chrysophthalmus f. cinereus,-29.7405556,-51.1138889,c020510e-9a73-4af4-8290-2f129b3bfc75,"",Brasil,RS,"",.,,PreservedSpecimen,"",,"",BRAZIL,BR,TRUE,TRUE,Teloschistes chrysophthalmus cinereus,,,notFound,,,,,,,,,,,,,,,,,
IDIGBIO_1419,Erioteca,-4.546028,-46.670533,e6b5ca57-6d61-40c1-bdbd-e306634a7c09,"",Brasil,Maranhão,"",Reserva Florestal de Buriticupu,,PreservedSpecimen,"",,F.H. Muniz,BRAZIL,BR,TRUE,TRUE,Erioteca,,,notFound,,,,,,,,,,,,,,,,,
IDIGBIO_1428,Inga,2.88,-63.18,1a4628e6-099f-4411-9648-d9dd34381d74,1971-02-07,Brazil,"","",Between Surucucu & Maloca Maiyoobtedi. overhanging stream. Indian trail from Surucucu to Uaicá.,,PreservedSpecimen,"Pennington, T.D.",,"Steward, W.C.; Ramos, J.F.; Pinheiro, W.S.; Monteiro, O.P.; Harter, F.P.; Prance, G.T.",BRAZIL,BR,TRUE,TRUE,Inga,,,multipleAccepted,,,,,,,,,,,,,,,,,
IDIGBIO_1449,Peltaea schranki,-22.875,-48.375,317c791a-ac04-42a7-a34a-96204f54c372,"",Brasil,São Paulo,"","",,PreservedSpecimen,"Doi, T.",,"Jaquetti Jr., J.",BRAZIL,BR,TRUE,TRUE,Peltaea schranki,,,notFound,,,,,,,,,,,,,,,,,
IDIGBIO_1658,Inga vera affinis,-21.1019444,-56.5688889,71caaa2d-6ab5-4875-a45d-1fc6d9561a96,"",Brasil,Mato Grosso do Sul,"","CórRego, A.nhumas. Mata ciliar degradada. Solo arenoso. Relevo plano.",,PreservedSpecimen,R.R. Silva,,G.A. Damasceno-Junior; M. Soares-Lima; P.V. Gonçalves,BRAZIL,BR,TRUE,TRUE,Inga vera affinis,,,heterotypic synonym,,,,,,,,,,,,,,,,,
IDIGBIO_1672,Eriope glandulosa glandulosa,-11.633333,-41.033333,b474b11f-8aae-4d29-a037-505f362f12aa,"",Brasil,Bahia,"",19.5Km a SE da cidade. Rio do Ferro Doido. BA-052 Rod. p/ Mundo Novo.,,PreservedSpecimen,R. M. Harley,,R. M. Harley,BRAZIL,BR,TRUE,TRUE,Eriope glandulosa glandulosa,,,notFound,,,,,,,,,,,,,,,,,
IDIGBIO_1696,Caulerpa cupressoides lycopodium f. lycopodium,-23.763889,-45.411111,7929fa6b-e467-4661-ba03-4f2855b56510,"",Brasil,Espírito Santo,"",Praia da Baleia,,PreservedSpecimen,D.Barata,,D.Barata,BRAZIL,BR,TRUE,TRUE,Caulerpa cupressoides lycopodium lycopodium,,,notFound,,,,,,,,,,,,,,,,,
IDIGBIO_1710,Hypolytrum sylvaticum Poepp. & Kunth ex Kunth,0.5055556,-61.7377777,3c388f58-a405-4869-9113-d7ace52bf8a5,25/03/2012,Brasil,Roraima,"","Rio Catrimani, 15km acima da boca do Rio Branco.",,PreservedSpecimen,M. Alves,,"G. Martinelli; M.A.Moraes, P.Benevides, R.C.Forzza, M.Nadruz, S.Gallucci, D.Costa",BRAZIL,BR,TRUE,TRUE,Hypolytrum sylvaticum,,,homotypic synonym,,,,,,,,,,,,,,,,,
IDIGBIO_1735,Indeterminado,-25.016389,-47.939722,82573b00-aaca-4f6c-bc42-56ff7a6cf19f,"",BRASIL,São Paulo,"","",,PreservedSpecimen,"",,"Yano, O.",BRAZIL,BR,TRUE,TRUE,Indeterminado,,,notFound,,,,,,,,,,,,,,,,,
IDIGBIO_1737,Erpodium glazioui,-29.164722,-51.867778,7053df77-4ca1-4081-9528-739c017822f7,"",BRASIL,Rio Grande do Sul,"",Praça Matriz,,PreservedSpecimen,"",,"Yano, O.; Pirani, J.R.",BRAZIL,BR,TRUE,TRUE,Erpodium glazioui,,,notFound,,,,,,,,,,,,,,,,,
IDIGBIO_1770,Heteropsis,-3.0508333,-54.9275,36aa8039-60ca-4b98-907d-58e66b26e8d3,"",Brasil,Pará,Belterra,Alojamento da COONFLONA. Km 83 da rodovia BR 163. Ramal dentro da floresta após ao antigo pátio de madeiras. Floresta Nacional do Tapajós,,MaterialSample,"",,"R.C. Forzza; R. Mello-Silva, F. Obermüller, H. Medeiros, E.C. Oliveira, A.A. Soares",BRAZIL,BR,TRUE,TRUE,Heteropsis,,,multipleAccepted,,,,,,,,,,,,,,,,,
IDIGBIO_1808,Chara,-21.012222,-49.689167,cbf9b333-920b-4a96-922b-75c8ee937984,"",Brasil,São Paulo,"","Paulicéia, Estrada municipal Eduardo Piton",,PreservedSpecimen,"",,"Borges, F.R.",BRAZIL,BR,TRUE,TRUE,Chara,,,multipleAccepted,,,,,,,,,,,,,,,,,
IDIGBIO_2040,Psychotria capitata Ruiz & Pav.,-3.3333333,-64.7333333,7db296fb-5117-4bb1-a647-88b6d01fc9e6,11/10/1982,Brasil,Amazonas,"","Rio Solimões, margedm direita, lago Tefé. Mata de igapó.",,PreservedSpecimen,M. Gomes,,"I.L. Amaral; C.A. Cid, J. Guedes & J. Lima",BRAZIL,BR,TRUE,TRUE,Psychotria capitata,,,homotypic synonym,,,,,,,,,,,,,,,,,
IDIGBIO_2182,Heimia myrtifolia,-29.3694444,-49.8497222,ce09b461-0fa7-49e3-8f34-37215689d017,"",Brasil,RS,"",Morrinho de Porto Fagundes,,PreservedSpecimen,L.A. Schmitt,,et.al.,BRAZIL,BR,TRUE,TRUE,Heimia myrtifolia,,,homotypic synonym,,,,,,,,,,,,,,,,,
IDIGBIO_2219,Digitaria,-8.056944,-38.718611,1bf456f9-be48-4a65-9047-1564d11c84be,"",Brasil,Pernambuco,"","Fazenda Tigre, Serra do Tigre.",,PreservedSpecimen,"",,"Maciel, J.R.; Melo, Y.; Vital, M.T.; Pinheo, K.; Lourenço, C.E.L. & Silva, J.S.",BRAZIL,BR,TRUE,TRUE,Digitaria,,,multipleAccepted,,,,,,,,,,,,,,,,,
IDIGBIO_2244,Inga vera affinis,-12.786667,-49.021944,deb99f0b-b10c-4c6f-8ccb-3ada2701e7fe,"",Brasil,Tocantins,"","Bacia do Tocantins, Sub-bacia do Rio Tereza. Ponte sobre o Rio Canabrava. Folha SD:-22-X-B. Ponto 25. Solo areno-argiloso. Relevo:plano. Vegetação: mata ciliar semidecídua.",,PreservedSpecimen,"Fonseca, M.L.",,"Mendonça, R.C.; et al.",BRAZIL,BR,TRUE,TRUE,Inga vera affinis,,,heterotypic synonym,,,,,,,,,,,,,,,,,
IDIGBIO_2277,Copaifera langsdorffii langsdorffii,-15.866667,-47.85,283fde59-c81a-47fa-84a9-15ab3b364b2c,"",Brasil,Distrito Federal,"",Jardim Botânico de Brasília Trilha de Entrada,,PreservedSpecimen,"Costa, J",,"Nóbrega, MGG",BRAZIL,BR,TRUE,TRUE,Copaifera langsdorffii langsdorffii,,,multipleAccepted,,,,,,,,,,,,,,,,,
IDIGBIO_2304,Poincianella bracteosa,-7.052222,-38.574444,40fa4174-8fbf-4c20-8e55-f1b5780a97b9,"",Brasil,Paraíba,"",Saindo do ponto 13.3,,PreservedSpecimen,"",,"Silva, R.A.",BRAZIL,BR,TRUE,TRUE,Poincianella bracteosa,,,homotypic synonym,,,,,,,,,,,,,,,,,
IDIGBIO_2320,Casearia,-9.3125,-35.9375,c4b25c7c-8b74-4efc-9637-70043440a6cc,"",Brasil,Alagoas,"","Estação Ecológica de Murici, Fazenda Bananeiras",,PreservedSpecimen,"",,"Mota, MCS; Chagas, ECO; Silva, JWA",BRAZIL,BR,TRUE,TRUE,Casearia,,,multipleAccepted,,,,,,,,,,,,,,,,,
IDIGBIO_2403,Ruellia,-13.536111,-48.056944,76198316-a312-4ab9-b6fc-0499d98493bc,"",Brasil,Goiás,"",Vila veneno - Rio são Félix Km 4.,,PreservedSpecimen,"",,"Pereira-Silva, G.",BRAZIL,BR,TRUE,TRUE,Ruellia,,,multipleAccepted,,,,,,,,,,,,,,,,,
IDIGBIO_2579,Randia,-22.2842,-48.1267,eaca3ef9-8b75-4605-ab08-2a73a18283c3,"",Brasil,São Paulo,"","",,PreservedSpecimen,S.L. Jung-Mendaçolli,,O. César & S.N. Pagano,BRAZIL,BR,TRUE,TRUE,Randia,,,multipleAccepted,,,,,,,,,,,,,,,,,
IDIGBIO_2619,Sp.,-10.5802,-37.0934,f502e4ec-26af-4a29-bd9e-d5f8eba8e9ed,"",Brasil,Sergipe,"","APA Morro do Urubu, Parque José Rollemberg Leite.",,PreservedSpecimen,"Souza, JO",,"Souza, JO",BRAZIL,BR,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
IDIGBIO_2656,Cedrela angustifolia Sessé & Moc. ex DC.,-3.601317,-52.4957,8ce8cca8-afd3-4c88-bea8-39fb80cb037f,"",Brazil,Pará,"","",,Specimen,Terence Dale Pennington; b.1938; T.D.Penn.,,Walter Adolpho Ducke; b.1876; d.1959; Ducke,BRAZIL,BR,TRUE,TRUE,Cedrela angustifolia,,,homotypic synonym,,,,,,,,,,,,,,,,,
IDIGBIO_2769,Indeterminado,-21.406111,-48.504722,a639934a-e152-49b1-982e-ae6d7fb78e47,"",BRASIL,São Paulo,"",Jurupema,,PreservedSpecimen,"",,"Vital, D.M.",BRAZIL,BR,TRUE,TRUE,Indeterminado,,,notFound,,,,,,,,,,,,,,,,,
IDIGBIO_2811,Mimosa acutistipula var. ferrea,-5.92,-50.43,495ade86-ea71-417a-89f1-210459216b22,"",Brazil,Pará,"","Brazilian Amazonia- State of Para. Serra dos Carajas, 25-30 km of Serra Norte mining camp.",,PreservedSpecimen,"",,"D. C. Daly, R. Callejas, M. G. Silva, E. L. Taylor & et al.",BRAZIL,BR,TRUE,TRUE,Mimosa acutistipula ferrea,,,multipleAccepted,,,,,,,,,,,,,,,,,
IDIGBIO_2879,Tachigali odoratissima,-0.809722,-67.536111,489e1600-853c-4500-ba49-24e5c2fae8b7,"",Brasil,Amazonas,"",Margem do rio Içana em direção a comunidade Camarão. Amostra DNA - RBdna.,,PreservedSpecimen,"",,"Morim, M.P.",BRAZIL,BR,TRUE,TRUE,Tachigali odoratissima,,,homotypic synonym,,,,,,,,,,,,,,,,,
IDIGBIO_2973,Passiflora silvestris,-13.328611,-41.851111,a383718a-08b0-43a7-801a-2c4275ce4ff7,"",Brasil,Bahia,"",Catolés Distrito de Catolés: Campo do Bicota.,,PreservedSpecimen,T.S.Nunes,,"Nunes, T.S.",BRAZIL,BR,TRUE,TRUE,Passiflora silvestris,,,homotypic synonym,,,,,,,,,,,,,,,,,
IDIGBIO_3068,Inga Mill.,-10.8339,-52.8731,8db307ac-af19-4afa-b0c4-cd012f1b9fab,"",Brazil,"","","",,PreservedSpecimen,"",,"",BRAZIL,BR,TRUE,TRUE,Inga,,,multipleAccepted,,,,,,,,,,,,,,,,,
IDIGBIO_3283,Tachigali rubiginosa (Mart. ex Tul.) Oliveira-Filho,-14.6522222,-48.4397222,9553d7ec-5117-49ba-9d64-8c51527a81b7,04/10/1997,Brasil,Goiás,"","Fazenda Engenho, ca. 11km de Niquelândia em direção a Dois Irmãos. Área da Lama Preta; próximo à ponte do Rio Traíras.",,PreservedSpecimen,H.C. de Lima,,M. L. Fonseca; R. C. Mendonça & G. Nunes,BRAZIL,BR,TRUE,TRUE,Tachigali rubiginosa,,,homotypic synonym,,,,,,,,,,,,,,,,,
IDIGBIO_3389,Hexagona hydnoides,-6.838889,-35.125833,7a4a79bc-f2dd-4fba-8f20-9fc2c1057557,"",Brasil,Paraíba,"","",,PreservedSpecimen,"",,"Silva, JVB; Sousa, MA",BRAZIL,BR,TRUE,TRUE,Hexagona hydnoides,,,notFound,,,,,,,,,,,,,,,,,
IDIGBIO_3451,Inga vera subsp. affinis (DC.) T. D. Penn.,-10.8339,-52.8731,02b65460-203b-4d74-a060-c0664c48bf5b,"",Brazil,"","","",,PreservedSpecimen,F. Bonadeu,,"",BRAZIL,BR,TRUE,TRUE,Inga vera affinis,,,heterotypic synonym,,,,,,,,,,,,,,,,,
IDIGBIO_3541,Undesignated,-25.5,-49.5,2da29795-4a72-4747-8673-f7b0235f3605,"",Brazil,Paraná,"","Municipio de Antonina, Pinheirinho. Mata de la vertiente Atlántica.",,PreservedSpecimen,R. Callejas,,Ricardo Callejas|Gert G. Hatschbach|Clovis Ramos,BRAZIL,BR,TRUE,TRUE,Undesignated,,,notFound,,,,,,,,,,,,,,,,,
IDIGBIO_3868,Sp.,-6.316667,-35.066667,0759a11b-a9ff-45a7-9777-52f5b6033b95,"",Brasil,Rio Grande do Norte,"","Beira Rio, na trilha.",,PreservedSpecimen,"",,"Silva, A.S.",BRAZIL,BR,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
IDIGBIO_3879,Crotalaria pallida obovata,-22.188333,-47.119444,fd20abfe-d552-4d98-a931-8f48f8715668,"",Brasil,São Paulo,"","Campos das Sete Lagoas. Fazenda Campininha, just north of rio Mogi Guaçu 3,5km NNW of Padua Sales, campo cerrado",,PreservedSpecimen,"Tozzi, AMGA",,"Eiten, G; Eiten, LT",BRAZIL,BR,TRUE,TRUE,Crotalaria pallida obovata,,,multipleAccepted,,,,,,,,,,,,,,,,,
IDIGBIO_3911,Pityrocarpa moniliformis,-6.883333,-41.8,d8f01a33-4b8f-4db2-9bfc-ddce899bb3b1,"",Brasil,Piauí,"","",,PreservedSpecimen,"Ribeiro, P.G.",,"Thomas, W.; Carvalho, A.; Amorim, A.; Sant'Ana, S. & Lisboa, S.",BRAZIL,BR,TRUE,TRUE,Pityrocarpa moniliformis,,,homotypic synonym,,,,,,,,,,,,,,,,,
IDIGBIO_4152,Inga,-11.359167,-40.564444,34f121c7-fa45-4021-b1d7-2d48ad6c794d,"",Brasil,Bahia,"","",,PreservedSpecimen,"",,"Ribeiro, T.",BRAZIL,BR,TRUE,TRUE,Inga,,,multipleAccepted,,,,,,,,,,,,,,,,,
IDIGBIO_4281,Gomidesia nitida (Vell.) Nied.,-10.8339,-52.8731,da3cb343-5a97-4606-915a-75b506f2ed8b,"",Brazil,"","","",,PreservedSpecimen,"",,"",BRAZIL,BR,TRUE,TRUE,Gomidesia nitida,,,heterotypic synonym,,,,,,,,,,,,,,,,,
IDIGBIO_4504,Eugenia depauperata Cambess.,-10.8339,-52.8731,25a12183-78cd-44c1-82ff-201a333115ba,"",Brazil,"","","",,PreservedSpecimen,"",,A. Saint-Hilaire,BRAZIL,BR,TRUE,TRUE,Eugenia depauperata,,,heterotypic synonym,,,,,,,,,,,,,,,,,
IDIGBIO_4714,Indeterminado,-25.016389,-47.939722,04994359-2f97-4192-a8f5-09b5ed46b884,"",BRASIL,São Paulo,"","",,PreservedSpecimen,"",,"Vital, D.M.",BRAZIL,BR,TRUE,TRUE,Indeterminado,,,notFound,,,,,,,,,,,,,,,,,
IDIGBIO_4833,Clidemia fallax Cham.,-10.8339,-52.8731,84197c3b-b3dc-4d04-afe0-6f14ca7b50f6,"",Brazil,"","","",,PreservedSpecimen,"",,"",BRAZIL,BR,TRUE,TRUE,Clidemia fallax,,,heterotypic synonym,,,,,,,,,,,,,,,,,
IDIGBIO_4983,Piper arboreum arboreum,-23.15,-51.15,2c4deffe-40d2-4f78-bdd8-476df3114d08,"",Brasil,Paraná,"",Fazenda Santo Antônio- Antiga Ferraz,,PreservedSpecimen,"Cotarelli, V.M.",,"Cotarelli, V.M.",BRAZIL,BR,TRUE,TRUE,Piper arboreum arboreum,,,multipleAccepted,,,,,,,,,,,,,,,,,
IDIGBIO_5053,Inga,-11.419923,-55.547313,04869bf3-7970-4565-a324-736ed7762117,"",Brasil,Mato Grosso,"",Supressão da vegetação do futuro reservatório da UHE Sinop.,,PreservedSpecimen,"",,"Ueoka, F.M.",BRAZIL,BR,TRUE,TRUE,Inga,,,multipleAccepted,,,,,,,,,,,,,,,,,
IDIGBIO_5099,Aristolochia galeata Mart. & Zucc.,-18.12,-43.55,4ebd4b1c-c391-4dd9-a750-bbec1070bef6,1973-04-13,Brazil,Minas Gerais,"","Serra do Espinhaço, By Rio Jequití, 2 km from Mendanha",,PreservedSpecimen,F. A. González,5000,W. R. Anderson,BRAZIL,BR,TRUE,TRUE,Aristolochia galeata,,,heterotypic synonym,,,,,,,,,,,,,,,,,
IDIGBIO_5110,Senna multijuga subsp. multijuga,-14.19139,-48.08694,15197d56-f01c-4619-8f4a-6ca54ef5173d,"",Brasil,GO,"",Entorno da ponte sobre o Rio Tocantinzinho (de Colinas do Sul para Niquelândia). Cerca de 5 km de Colinas do Sul.,,PreservedSpecimen,J. P. Santos,,Bruno Machado Teles Walter,BRAZIL,BR,TRUE,TRUE,Senna multijuga multijuga,,,multipleAccepted,,,,,,,,,,,,,,,,,
IDIGBIO_5121,Inga,-5.6622222,-50.3575,982d753b-d2eb-403f-a418-9564035c97c9,13/11/2017,Brasil,Pará,"","Reserva Biológica do Tapirapé, Unidade amostral UA-3 (Ponto amostral Leste). Reserva Biológica do Tapirapé",,PreservedSpecimen,"",,"Castro, W.; Oliveira, E.C.; Cunha-Neto, J.P.; Guedes, R.F.;  Hering-Ribeiro, A.; Mesquita, C.F.; Silva, F.T.; Silva, L.S.",BRAZIL,BR,TRUE,TRUE,Inga,,,multipleAccepted,,,,,,,,,,,,,,,,,
IDIGBIO_5131,Undesignated,-27.4108333,-51.7711111,e8ce833b-cf6d-4039-9ee6-d2e043614587,"",Brazil,Santa Catarina,"","Piratuba, Cascata do Monje",,PreservedSpecimen,"",,Antonio  C. Krapovickas|Carmen L. Cristóbal,BRAZIL,BR,TRUE,TRUE,Undesignated,,,notFound,,,,,,,,,,,,,,,,,
IDIGBIO_5172,Eclipta,-28.023889,-48.613611,59097d46-3f6a-4978-8c5b-32eba03193b0,"",Brasil,Santa Catarina,"",Praia do ouvidor.,,PreservedSpecimen,"",,Vanilde Citadini Zanette,BRAZIL,BR,TRUE,TRUE,Eclipta,,,multipleAccepted,,,,,,,,,,,,,,,,,
