database_id,scientificName,decimalLatitude,decimalLongitude,occurrenceID,verbatimEventDate,country,stateProvince,county,locality,coordinatePrecision,basisOfRecord,identifiedBy,coordinateUncertaintyInMeters,recordedBy,.missing_name,.missing_xy,.invalid_xy,.xy_provenance,country_suggested,countryCode,transposed_xy,.xy_out_country,.summary
SIBBR_6011,Lamiaceae,,,76b3a771-2512-41ab-ade7-104b743d2dcb,1971,Brazil,"",,Ca. 10 km W. of Barreiras.,,PreservedSpecimen,R. M. Harley,,,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
SIBBR_6012,Eragrostis maypurensis,,,eb059f53-4db1-4f8b-a6a7-3c7f0d7a6a0b,1951,"","",,q`,,PreservedSpecimen,"",,,TRUE,FALSE,TRUE,TRUE,,,TRUE,FALSE,FALSE
SIBBR_6014,Allophylus melanophloeus,,,27a7af20-4bac-431e-8d98-7c1aa83ddc9d,1945,Brasil,"",,Serviço Florestal de SP.,,PreservedSpecimen,M.S. Ferrucci,,,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
SIBBR_6015,Mollia tomentosa,,,a62ad946-afb7-4b24-bf31-2c59e2f2f132,1987,Brazil,"",,"Igarape Tibuiari, afluente do rio Uaupes perto do local chamado Monte Cristo e proximo da confluencia com, o rio Negro.",,PreservedSpecimen,"Dorr, L.J.",,,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
SIBBR_6018,Mandevilla illustris,,,148effb9-d3de-4dba-b7b8-85533b68b666,2006,"","",,"Coletado em direção a Medina, em área de cerrado. 15°50'34,7''S, 41°24'35,1''W 994m.s.m., KM 21, BR-116",,PreservedSpecimen,R. Tsuji,,,TRUE,FALSE,TRUE,TRUE,,,TRUE,FALSE,FALSE
SIBBR_6019,Hydrochorea gonggrijpii,,,36f8d3b3-2395-4a66-9c5d-6a5214abb92b,2001,Brasil,"",,"Porto Trombetas, Estrada sentido PT, para Terra Santa. Igarape do Araticum. Árvore de aproximadamente 8m de altura, em floracao, flores branca rosadas. Não observado a nodulação.",,PreservedSpecimen,"",,,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
SIBBR_6024,Burseraceae,,,6c5393da-5c7b-4af7-af74-c58fef76c0eb,1981,Brazil,"",,"Igarap√© Cagancho, approx. 1km east of dam of Tucurui",,PreservedSpecimen,"",,,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
SIBBR_6025,Simaba polyphylla,,,5990182f-3f60-4bf0-9fe7-010e9cb02c11,2007,"","",,Oriximiná,,PreservedSpecimen,"Rosa, N.A.",,,TRUE,FALSE,TRUE,TRUE,,,TRUE,FALSE,FALSE
SIBBR_6026,Celastrales,,,9c369075-ef18-4203-827d-8fbf304e491c,1980,"","",,Brasília,,PreservedSpecimen,"",,,TRUE,FALSE,TRUE,TRUE,,,TRUE,FALSE,FALSE
SIBBR_6027,Festuca,,,62e23be6-61f4-45a9-8a48-16639d6a7496,1945,"","",,Província Beira Alta - Serra da Estrela,,PreservedSpecimen,M. Myre,,,TRUE,FALSE,TRUE,TRUE,,,TRUE,FALSE,FALSE
SIBBR_6028,Myrtaceae,,,b6416206-358b-4a26-967f-5126467511e0,1899,"","",,"O'Connell, Oberon Road.",,PreservedSpecimen,"",,,TRUE,FALSE,TRUE,TRUE,,,TRUE,FALSE,FALSE
SIBBR_6029,Bryothamnion seaforthii,,,6fda571e-9283-4453-ae17-1828251b36ae,1991,Brasil,"",,Praia de Serrambi,,PreservedSpecimen,A.L.M. Cocentino,,,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
SIBBR_6031,Viola subdimidiata,,,77a5e08b-ffa5-427c-ab84-9e4322f3d3a5,2003,"","",,Coletado na Reserva de Macaé de Cima; em beira de estrada. S 22° 24'; W 42° 29' (1000m.s.m.),,PreservedSpecimen,R. Tsuji,,,TRUE,FALSE,TRUE,TRUE,,,TRUE,FALSE,FALSE
SIBBR_6035,Acacia farnesiana,,,b86db730-c55b-4c60-978b-5f561d544fbb,1970,"","",,Viveiro do D.P.J.,,PreservedSpecimen,"",,,TRUE,FALSE,TRUE,TRUE,,,TRUE,FALSE,FALSE
SIBBR_6036,Senna macranthera,,,90d58749-91c9-4b84-9996-971fbb0f57c7,1982,"","",,"Serra do CipÃ³, Na estrada para Lapinha. Mata de Galeria, 4 Km da cidade.",,PreservedSpecimen,"HervÃªncio, P.",,,TRUE,FALSE,TRUE,TRUE,,,TRUE,FALSE,FALSE
SIBBR_6042,Helicteres,,,55a2172c-18cd-4700-bd6a-0449a3db60aa,1986,Brazil,"",,Campus UFMG - Belo Horizonte - MG,,PreservedSpecimen,"",,,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
SIBBR_6043,Heliconia psittacorum,,,815d5c37-0430-4412-9018-65f49ef5fd00,1896,"","",,Pará,,PreservedSpecimen,"Andersson, L.",,,TRUE,FALSE,TRUE,TRUE,,,TRUE,FALSE,FALSE
SIBBR_6046,Euphorbiaceae,,,b41625a9-40a5-4766-91c0-d34b2a513aec,1972,Brasil,"",,"Bacia do rio Corumbá. Solo seco, cascalhoso, aberto.",,PreservedSpecimen,"Martins, M",,,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
SIBBR_6050,Allophylus amazonicus,,,80c7fa2a-c37a-4790-b82f-3ab1e72b5a6d,1927,Brasil,"",,Rio Branco de Óbidos.,,PreservedSpecimen,"",,,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
SIBBR_6051,Orchidaceae,,,a74f6e46-60ba-434d-b257-56a9776af3c4,1972,Brazil,"",,"Serra do Espinhaco. Eastern slopes of Pico de Itamb√©; sandstone outcrops with shrubby vegetation, adjacent grassy slopes, and valley of small stream mostly sandy soil, but with overlying black humus in many places.",,PreservedSpecimen,"G. Pabst,",,,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
SIBBR_6052,Borreria verticillata,,,62becc0d-eb26-4d29-a8db-64da5e8a5eb2,1957,"","",,Jardim Botânico,,PreservedSpecimen,"Miguel, LM",,,TRUE,FALSE,TRUE,TRUE,,,TRUE,FALSE,FALSE
SIBBR_6054,Orthostichopsis tenuis,-2076666,-4613333,4df80769-60fd-4a6d-8b14-006f2c9da68b,1991,Brazil,"",,"Serra da Mantiqueira, Camanducaia, Monte Verde.",,PreservedSpecimen,W.R. Buck,,,TRUE,TRUE,FALSE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
SIBBR_6058,Siparunaceae,,,a7afa7b3-dab6-4c64-9d93-9b0d7641593d,1988,"","",,"Sa√ºl. La Fum√©e Mountain  Trail, between ONF Carbet and steep and mean hill. Ca 500 m W of ONF Carbet",,PreservedSpecimen,Mori,,,TRUE,FALSE,TRUE,TRUE,,,TRUE,FALSE,FALSE
SIBBR_6060,Lolium multiflorum,,,fddae82f-4e3f-4e40-a98b-2551e5455dd1,1965,"","",,Cultivado no Parque do Estado de Produção Animal.,,PreservedSpecimen,"Burman, AG",,,TRUE,FALSE,TRUE,TRUE,,,TRUE,FALSE,FALSE
SIBBR_6061,Turnera oblongifolia,,,b2b95104-6c79-4e22-9c7d-9eb92b9ebeaf,1999,"","",,Serra do Cabral. Campo arenoso com cerrado e afloramentos rochosos adjacentes.,,PreservedSpecimen,"Arbo, M.M.",,,TRUE,FALSE,TRUE,TRUE,,,TRUE,FALSE,FALSE
SIBBR_6064,Ouratea cuspidata,,,a89bb1d9-3194-4ba2-9e12-4024dafe73fe,1973,"","",,"EstaÃ§Ã£o de Biologia Marinha Mello LeitÃ£o, Frequente perto do alojamento.",,PreservedSpecimen,"Romão, G.O.",,,TRUE,FALSE,TRUE,TRUE,,,TRUE,FALSE,FALSE
SIBBR_6066,Luziola peruviana,,,a2814eef-f99f-4fa4-91de-001cabaede78,1978,"","",,"UEPAE - 5 Cruzes, potreiros experimentais.",,PreservedSpecimen,J. L. Martínez y Pérez,,,TRUE,FALSE,TRUE,TRUE,,,TRUE,FALSE,FALSE
SIBBR_6067,Bignoniaceae,,,9634218a-2a8c-4920-9c9d-66a8ee421039,1978,Brazil,"",,"Escola Fazendaria, Brasilia.",,PreservedSpecimen,A. Gentry (MO),,,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
SIBBR_6068,Luehea candicans,,,d3f764e0-d6db-437b-9ca2-0ef0cb6d04f4,2003,Brazil,"",,Fazenda São João,,PreservedSpecimen,"",,,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
SIBBR_6069,Pecluma pectinatiformis,,,361c1387-8381-4ec8-8e08-5984f4ff6fe0,2003,"","",,Souza Ramos,,PreservedSpecimen,"",,,TRUE,FALSE,TRUE,TRUE,,,TRUE,FALSE,FALSE
SIBBR_6070,Plantae,,,d4767564-f36a-4733-817c-2744a2b7db35,2007,Brasil,"",,Área da Riocell.,,PreservedSpecimen,"Souza, V.C.",,,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
SIBBR_6074,Calliandra parvifolia,,,dac611dc-285f-4c2c-abee-2c6fa2c6cc9d,1988,Brazil,"",,Ca. 5-6 kms toward and into Pico das Almas el.,,PreservedSpecimen,Barneby,,,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
SIBBR_6075,Plantae,,,4c08d34d-52ac-4b3a-a25d-45a4d989106e,2016,"","",,Parque Nacional de Brasília,,PreservedSpecimen,"",,,TRUE,FALSE,TRUE,TRUE,,,TRUE,FALSE,FALSE
SIBBR_6077,Goeppertia prolifera,,,dcf9a2d0-12f7-408c-be6c-fe44bc184d22,1985,Brasil,"",,"Estação Biológica de Caratinga, Coletada no Jaó",,PreservedSpecimen,"",,,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
SIBBR_6081,Lauraceae,,,7777ca27-3431-4c23-978b-9d073fe9f448,1961,Brazil,"",,Cachoeira alta do Taruma,,PreservedSpecimen,A. Vicentini,,,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
SIBBR_6082,Borreria brachystemonoides,,,91454509-1b15-4db3-893b-85038135685b,1969,"","",,{í,,PreservedSpecimen,"Steyermark, JA",,,TRUE,FALSE,TRUE,TRUE,,,TRUE,FALSE,FALSE
SIBBR_6087,Agonandra brasiliensis,,,21d5a5da-49df-4d83-adc1-080a9c95753d,2000,Brasil,"",,Faz. Vale do Rosário,,PreservedSpecimen,"",,,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
SIBBR_6088,Mabea nitida var. albiflora,,,b78cf8c6-50f1-473c-9a9f-32fa2e08b15f,1971,"","",,Amazonas,,PreservedSpecimen,"Emmerich, M.",,,TRUE,FALSE,TRUE,TRUE,,,TRUE,FALSE,FALSE
SIBBR_6089,Campyloneurum acrocarpon,,,afe12f02-2d58-42a9-905c-cf39ba75054e,2013,"","",,æ_x0018__x0003_,,PreservedSpecimen,"Machado, L",,,TRUE,FALSE,TRUE,TRUE,,,TRUE,FALSE,FALSE
SIBBR_6090,Eschweilera ovata,,,e586e059-b31d-4530-bd2c-45768467c1fc,1963,Brazil,"",,Rio de Janeiro. Arraial da Ajuda. Porto Seguro. Nome Vulgar: Biriba.,,PreservedSpecimen,"",,,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
SIBBR_6091,Asteraceae,,,95b80b70-7eca-43ff-8e5e-d46251c741f4,1940,Brazil,"",,"Capoeirinha no canga desagregado, Serra do Rola Moça Município Divisa de Betim e Brumadinho",,PreservedSpecimen,"",,,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
SIBBR_6092,Rhynchospora setigera,,,be0b026f-71cb-4c45-98b8-98d1c28f9947,1994,Brasil,"",,Morro da Polícia,,PreservedSpecimen,"Silveira, G. .H.",,,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
SIBBR_6096,Helosis,,,178a4719-273c-45f8-9775-cdc2a09b750a,1983,Brazil,"",,"Rio Parauar√≠, margem direita, entre os lugares Agua Mineral e Calc√°rio.",,PreservedSpecimen,B. Hansen,,,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
SIBBR_6098,Fabaceae,,,bb8f444b-4f3b-48c0-8fad-ce3c5f2eeac3,1985,Brazil,"",,Entre Lagedo et le Rio Tocantins.,,PreservedSpecimen,J. Silva Costa,,,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
SIBBR_6099,Eremanthus incanus,-18.12472,-43372,b032dbab-6996-43a8-b7d6-1ddf7d6b1442,2008,"","",,Parque Estadual do Biribiri,,PreservedSpecimen,"Marques, D",,,TRUE,TRUE,FALSE,TRUE,,,TRUE,FALSE,FALSE
SIBBR_6101,Solanaceae,,,9f2223c7-b80d-41c9-9fc7-4b2cf13caf63,1960,Brazil,"",,"Garapuvu, Vista Alegre",,PreservedSpecimen,"",,,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
SIBBR_6103,Andropogon selloanus,,,82a0f521-fc78-42d5-af1b-455f75884697,1988,Brasil,"",,Pontal do Daiela,,PreservedSpecimen,"Sá, M. .R.",,,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
SIBBR_6104,Lauraceae,,,71a6c6a1-99cf-42e4-b434-6d28d1b062f0,1973,Brazil,"",,"Manaus-Itacoatiara Road, km 69-70",,PreservedSpecimen,"",,,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
SIBBR_6106,Mimosa,-13361111,-48149167,ba4f1080-38ca-4272-9303-2604945dd24c,2007,"","",,Áreas De Cerrado E Agropecuária,,PreservedSpecimen,"",,,TRUE,TRUE,FALSE,TRUE,,,TRUE,FALSE,FALSE
SIBBR_6108,Mollinedia clavigera,,,716884a0-12be-475f-9014-9b879ba174ff,1928,"","",,Rio dos Mortos.,,PreservedSpecimen,"Peixoto, AL",,,TRUE,FALSE,TRUE,TRUE,,,TRUE,FALSE,FALSE
SIBBR_6109,Araceae,,,0aa3d18c-f77c-49ff-a87f-9efede544dc1,1977,Brazil,"",,"6 km SW of Itacar  , south from the main Itacar  /Ubaitaba road, south of mouth of Rio de Contas",,PreservedSpecimen,"Mayo, S.",,,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
SIBBR_6112,Panicum trichoides,,,59d1e878-e342-4630-bdef-bcb4bb9066ba,1849,"","",,Santarém,,PreservedSpecimen,"Davidse, G.",,,TRUE,FALSE,TRUE,TRUE,,,TRUE,FALSE,FALSE
SIBBR_6117,Astrocaryum gynacanthum,,,ef1abedb-335b-4ed1-b88f-902d97ba3c0f,1996,Brazil,"",,"Reserva Florestal Adolfo Ducke, Trilha torre-acará",,PreservedSpecimen,"Henderson, A.J.",,,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
SIBBR_6118,Plantae,,,fd444769-749b-4895-8629-4758d8114c76,1988,"","",,ïï_x0003_,,PreservedSpecimen,"Fleig, M",,,TRUE,FALSE,TRUE,TRUE,,,TRUE,FALSE,FALSE
SIBBR_6119,Dryopteridaceae,,,709b8ff3-6621-4712-9bff-fbfa1d21293a,2015,Brasil,"",,Lote G de supressão. (21 L 0672768 8783122),,PreservedSpecimen,"",,,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
SIBBR_6121,Sematophyllum,,,bc902187-cd48-4ea3-a72e-f5acdfa95c4e,1967,Brazil,"",,"Rio Apiaú, Banks of Rio Apiaú, 30 km from mouth.",,PreservedSpecimen,"",,,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
SIBBR_6122,Euphorbiaceae,,,8959341a-bcab-4423-a18d-a428d4bc4fca,1973,Brazil,"",,"13 km by road W of Janu√°ria on road to Serra das Araras, ca. 2 km E of large limestone hill",,PreservedSpecimen,B. Dehgan,,,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
SIBBR_6124,Orchidaceae,,,649b0568-1b2a-4587-a0ca-ad45dd2752eb,2002,Brasil,"",,"Parque Municipal de Mucugê, confluência com Morro do Capa Bode.",,PreservedSpecimen,A.T.de Brito,,,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
SIBBR_6125,Panicum glabripes,,,a3e818ae-1764-425c-95c1-c2b45ac7af11,1911,Brazil,"",,Serra do Mar: Ypiranga,,"","",,,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
SIBBR_6127,Oleaceae,,,938b8b19-9091-4dda-a3df-6c086ceb0f67,,"","",,J_x005F,,PreservedSpecimen,"Jaszczerski, JC",,,TRUE,FALSE,TRUE,TRUE,,,TRUE,FALSE,FALSE
SIBBR_6128,Apocynaceae,,,22e0b7ba-8c75-43d4-8e52-f2ca52ad3421,1990,Brazil,"",,"Serra do Cipo, 10-20km NE de Cardeal Mota, camino a Conceicao do ato Dentro. Campo de altura y campo rupestre. Entre rocas.",,PreservedSpecimen,W.D. Stevens,,,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
SIBBR_6129,Hypericum ternum,,,d2561fe8-1b19-4ded-89c2-299e7986cc6a,2008,"","",,Ponte dos arcos,,PreservedSpecimen,"""""Vogel Ely, C.""""",,,TRUE,FALSE,TRUE,TRUE,,,TRUE,FALSE,FALSE
SIBBR_6130,Vernonanthura divaricata,,,c3208a5f-778b-4903-a1ae-b09d6e675fef,2012,"","",,Estrada entre os municípios de Alto Caparaó e Caparaó-Beira de estrada,,PreservedSpecimen,A.M. Teles/VIII-2015,,,TRUE,FALSE,TRUE,TRUE,,,TRUE,FALSE,FALSE
SIBBR_6132,Asteraceae,,,a3114c07-f98d-406b-8a48-aaa97c153939,2001,Brazil,"",,"Fazendas Trijun√ß√£o, estrada de ch√£o entre as sedes do Guar√° e da Trijun√ß√£o.",,PreservedSpecimen,"",,,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
SIBBR_6133,Myrtaceae,,,aa9826bd-777b-4dd7-ac48-34aad5f23068,1931,Brazil,"",,Nativa no Jardim Bot√¢nico.,,PreservedSpecimen,L. R. Landrum,,,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
SIBBR_6135,Blechnum austrobrasilianum,,,bb813058-c878-4f89-b429-3b7294d58ee4,1892,Brazil,"",,Brasiliae civit. Rio Grande do Sul: Hamburger Berg.,,PreservedSpecimen,"",,,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
SIBBR_6136,Acicarpha spathulata,,,5e32d244-8eb0-463a-a6a3-3a7b23f793b7,1978,"","",,8¿,,PreservedSpecimen,"Hatschbach, G.",,,TRUE,FALSE,TRUE,TRUE,,,TRUE,FALSE,FALSE
SIBBR_6139,Quiina amazonica,,,f14af4ee-8eed-4d02-b72a-2c7dff9f8224,1958,Brasil,"",,"Igarapé Cuçari, Planalto, levantamento florestal FAO.",,PreservedSpecimen,J.M.Pires,,,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
SIBBR_6140,Passiflora amethystina,,,a1282303-438f-4871-83c7-fb41bb9888cd,1997,Brasil,"",,"Rod. BR-116, Rio Barreiro.",,PreservedSpecimen,G. Hatschbach,,,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
SIBBR_6141,Casearia sylvestris,,,7d231cf0-53a4-4721-9142-1f8e316c8c3a,1986,"","",,Parque da Luz,,PreservedSpecimen,Anônimo,,,TRUE,FALSE,TRUE,TRUE,,,TRUE,FALSE,FALSE
SIBBR_6142,Gentianaceae,,,d0adec85-cc3a-4a96-871a-496411466a88,1931,"","",,"Field No A45. Matopi [mine], Guyuni River",,PreservedSpecimen,"",,,TRUE,FALSE,TRUE,TRUE,,,TRUE,FALSE,FALSE
SIBBR_6143,Heteropterys,-134.654,-410.256,5caa5e24-18e2-4d02-aaa0-60be23e10037,2015,"","",,Serra do voador.,,PreservedSpecimen,"Cesar, O.",,,TRUE,TRUE,FALSE,TRUE,,,TRUE,FALSE,FALSE
SIBBR_6144,Alibertia edulis,,,27a99ed4-7271-4329-b51f-3473ced2abab,1993,Brazil,"",,"Campus do INPA., Manaus, Campus do INPA. Solo argiloso.",,PreservedSpecimen,"",,,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
SIBBR_6145,Dorstenia arifolia,,,b8d62722-e2ac-498e-9ac7-1c0c612cd3a4,1999,"","",,Ilha Anchieta. Trilha para a Praia do Sul. Mata tropical atlântica.,,PreservedSpecimen,"Castro, RM",,,TRUE,FALSE,TRUE,TRUE,,,TRUE,FALSE,FALSE
SIBBR_6146,Virola elongata,,,b75efb1f-223d-422f-9329-d636f96a2d7a,1966,Brazil,"",,"Rio Ipixuna, Rio Madeira. Banks of Rio Ipixuna",,PreservedSpecimen,"Rodrigues, W.A.",,,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
SIBBR_6147,Cordia superba,,,d70c35b7-2ba5-4b3f-9851-7eaa2cc5579e,1995,Brasil,"",,Saquarema - Reserva Ecol. Estadual de Jacarépia.,,PreservedSpecimen,"",,,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
SIBBR_6149,Bixaceae,,,0c337e35-d05a-4013-8ce5-6b4cc73038c0,1968,Brazil,"",,Basin of Rio Madeira. Road.,,PreservedSpecimen,Poppendieck,,,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
SIBBR_6150,Aulonemia aristulata,-245.342,-47.478,fa612732-7fd8-4660-bc6f-b177b0a8462d,1999,"","",,"Pedrinhas, Floresta ombrÃ³fila densa das Terras Baixas.",,PreservedSpecimen,"Viana, P.L.",,,TRUE,TRUE,FALSE,TRUE,,,TRUE,FALSE,FALSE
SIBBR_6152,Begonia schenckii,-2766666,-4866666,0c3cd64b-6cb7-4556-8a37-1cf824c0392b,1952,Brazil,"",,Palhoça. Pilões,,PreservedSpecimen,"",,,TRUE,TRUE,FALSE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
SIBBR_6153,Licania heteromorpha,,,4544a0de-0ec5-4a21-a3f0-5d74d40bb0e5,1971,Brazil,"",,"Plants of Brazilian Amazonia, Basin of Rio Negro. Rio negro, Ikha Providencia to Ilha Arara.",,PreservedSpecimen,"",,,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
SIBBR_6155,Miconia budlejoides,,,76e327f6-7dbe-4ae9-9a82-23aa5956a6e2,2011,Brasil,"",,Trilha Rancho Frio. Parque Nacional da Serra dos Órgãos,,PreservedSpecimen,L. A. F. Santos Filho,,,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
SIBBR_6156,Leonurus japonicus,,,ca579f32-ce6d-48bd-a077-1eb9eb02f234,2015,"","",,"Jardim Botânico de Juiz de Fora, Ao entorno da casa principal",,PreservedSpecimen,G.M. Antar,,,TRUE,FALSE,TRUE,TRUE,,,TRUE,FALSE,FALSE
SIBBR_6157,Solanum cernuum,,,22f1c8ee-e186-4ce4-98fe-9ba5df00cff0,2007,Brasil,"",,Próximo a Parada Modelo.,,PreservedSpecimen,Lúcia d'A. Freire de Carvalho,,,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
SIBBR_6158,Abutilon tiubae,,,88f58f96-3670-45db-8832-7b55fb08dd55,1949,Brasil,"",,Jardim Botânico .,,PreservedSpecimen,"",,,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
SIBBR_6159,Convolvulaceae,,,ef1c35e9-4457-42c9-8632-70f65edadad1,,Brazil,"",,Cuyab√°.,,PreservedSpecimen,"",,,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
SIBBR_6160,Abildgaardia scirpoides,,,5ee345a0-37e2-4ce3-a944-18f94c4ea6ea,1995,"","",,Porto de Suape,,PreservedSpecimen,"Luceño, M.",,,TRUE,FALSE,TRUE,TRUE,,,TRUE,FALSE,FALSE
SIBBR_6161,Psychotria nitidula,,,38250ea4-ca63-4ea2-9da4-434421e741b3,1967,Brasil,"",,"Ilha Furtada, Bahia de Sepetiba.",,PreservedSpecimen,Mario Gomes,,,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
SIBBR_6163,Annonaceae,,,42374864-346a-4daf-820d-54e70dd77055,1963,Brazil,"",,Fazenda Lopo Bot√™lho,,PreservedSpecimen,"",,,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
SIBBR_6165,Echinodorus grandiflorus,,,c8fc2e83-11a6-4991-9dbd-65048dffe37d,1972,"","",,{f,,PreservedSpecimen,"Hatschbach, G.",,,TRUE,FALSE,TRUE,TRUE,,,TRUE,FALSE,FALSE
SIBBR_6168,Marcetia bahiensis,,,eb4021fd-b916-40ef-a670-3b1c78c6a7aa,1981,"","",,"Ao longo da BR-242, ca. 15Km NW Lençóis e Km 225.",,PreservedSpecimen,J. J. Wurdack,,,TRUE,FALSE,TRUE,TRUE,,,TRUE,FALSE,FALSE
SIBBR_6169,Melastomataceae,,,8e99feee-10ad-4605-81cc-d3354f44ce71,,Brazil,"",,Ad rupes graniticas cataracta Jauarat√©-Cachoeira [dictie] in fluv. Uaup√©s.,,PreservedSpecimen,"",,,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
SIBBR_6171,Ipomoea ramosissima,,,aece52a2-8db1-494c-bc68-d4c4e36698b9,1929,Brazil,"",,Santa Brbara de Capara. Waterfall above village; ascending trees in open jungle.,,"","",,,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
SIBBR_6173,Virola,,,1e54d045-a596-4fb1-9abd-dcb0953b4526,1977,Brazil,"",,"Estrada Manaus-Caracaraí, km 39. Terra firme, solo argilo-arenoso, mata primária.",,PreservedSpecimen,"Rodrigues, W.A.",,,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
SIBBR_6175,Nidularium procerum,,,521da5ab-976b-4c00-b3d1-7ee49191b359,1983,"","",,_x0014_,,PreservedSpecimen,"Smith, L.B.",,,TRUE,FALSE,TRUE,TRUE,,,TRUE,FALSE,FALSE
SIBBR_6176,Fridericia triplinervia,-7.25,-5991666,5ff0da00-8942-48da-b49c-739bcba3d63a,1985,Brazil,"",,"Mpio. de Novo Aripuana, BR 230. Rod. Transamazonica a 414 km de Humaita, proximo ao Rio Juma.",,PreservedSpecimen,"",,,TRUE,TRUE,FALSE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
SIBBR_6177,Cyclanthaceae,,,2c7ff491-9c27-488f-b6f0-e6f7daa9cf2d,1997,Brazil,"",,"Basin of Rio Purus, Rio Antimari, Floresta Estadual do Antimari, right bank, Coloca√ßao P√© da Terra.",,PreservedSpecimen,R. Eriksson,,,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
