database_id,occurrenceID,scientificName,decimalLatitude,decimalLongitude,eventDate,family,country,stateProvince,county,locality,coordinatePrecision,basisOfRecord,taxonRank,identifiedBy,coordinateUncertaintyInMeters,recordedBy,cntr_suggested,cntr_iso2c,decimalLongitude_modified,decimalLatitude_modified,iso2c,iso3c,.xy_issue
IDIGBIO_3889,8466c046-407c-41c8-9427-b6f98cedfd3c,Campomanesia guazumifolia,NA,NA,NA,Myrtaceae,Brasil,São Paulo,NA,"Campus UFSCar, Sorocaba",NA,PreservedSpecimen,NA,NA,NA,"Valdemarin, K.S.; Mazine, F.F.; Piotrowski, I.; Rodrigues, F.",BRAZIL,BR,NA,NA,NA,NA,TRUE
IDIGBIO_3890,4b7b7c77-88dc-42da-bcd0-a5ea522ed968,Trichogonia cinerea (Gardner) R.M.King & H.Rob.,NA,NA,14/05/1973,Asteraceae,Brasil,Goiás,NA,Ca. 15 km (straight line) N of Corumbá de Goiás;.,NA,PreservedSpecimen,sp.,N.Roque,NA,Willian R. Anderson,BRAZIL,BR,NA,NA,NA,NA,TRUE
IDIGBIO_3891,bd811fa9-8b56-4258-8b2b-fb09c9aeed00,Curatella americana L.,NA,NA,11/10/1912,Dilleniaceae,Brasil,Bahia,NA,Boqueirão.,NA,PreservedSpecimen,sp.,F. H. Muniz,NA,Zehnaner,BRAZIL,BR,NA,NA,NA,NA,TRUE
IDIGBIO_3893,edcbbefe-76ea-4ce4-97d6-7ceb2278f3cd,Luehea divaricata Mart. & Zucc.,NA,NA,1971-02-01,Tiliaceae,Brazil,NA,NA,"Brasil, Rodovia P.A. Venancio Aires 149 km.",NA,PreservedSpecimen,species,NA,NA,Porto ML; Oliveira PL,BRAZIL,BR,NA,NA,NA,NA,TRUE
IDIGBIO_3895,e67b6dbe-40ef-4480-bef0-77fcb01891d6,Guapira opposita,NA,NA,NA,Nyctaginaceae,Brasil,Espírito Santo,NA,NA,NA,PreservedSpecimen,NA,C. Farney,NA,A. C. S. Cavalcanti,BRAZIL,BR,NA,NA,NA,NA,TRUE
IDIGBIO_3896,1b0765fe-523f-4ed8-8750-5387bb4ca2cb,Paspalum plicatulum Michx.,NA,NA,NA,Poaceae,Brasil,NA,NA,NA,NA,PreservedSpecimen,NA,NA,NA,Sellow,BRAZIL,BR,NA,NA,NA,NA,TRUE
IDIGBIO_3897,c35dbc4b-6d63-4535-86b4-cb0ec10a43ac,Relbunium vaillantioides,NA,NA,NA,Rubiaceae,Brasil,Rio de Janeiro,NA,"Apa-cairucu, Morro do corisco, subindo o Rio Corisco.",NA,PreservedSpecimen,NA,NA,NA,"Marquete, R.",BRAZIL,BR,NA,NA,NA,NA,TRUE
IDIGBIO_3899,7800ff86-1f82-4ea2-b68f-86885bdaee47,Luehea divaricata,NA,NA,NA,Malvaceae,Brazil,Minas Gerais,NA,Carlos Prates,NA,PreservedSpecimen,NA,"Barreto, M.",NA,"Barreto, M.",BRAZIL,BR,NA,NA,NA,NA,TRUE
IDIGBIO_3900,bcbdd231-2fd1-4b08-a523-34901cc83bd6,NA,NA,NA,NA,Asteraceae,Brasil,Mato Grosso,NA,Resgate de FLORA da UHE Colíder. Lote E de supress,NA,PreservedSpecimen,NA,NA,NA,"Battisti, J.P.",BRAZIL,BR,NA,NA,NA,NA,TRUE
IDIGBIO_3901,f64cd1b3-bd51-4e6c-89e7-742d9e2f96a8,Ageratum conyzoides L.,NA,NA,NA,Asteraceae,Brasil,Bahia,NA,NA,NA,PreservedSpecimen,sp.,NA,NA,"Harley, R.M. et alii",BRAZIL,BR,NA,NA,NA,NA,TRUE
IDIGBIO_3903,57d9708d-1cca-411d-a18a-cc0cb9a4e29b,Machaerium macrophyllum Benth.,NA,NA,1931-11-00,LEGUMINOSAE-PAPILIONOIDEAE,Brazil,NA,NA,"Near Tabajara, upper Machado River region.",NA,PreservedSpecimen,NA,NA,NA,"Krukoff, B.A.",BRAZIL,BR,NA,NA,NA,NA,TRUE
IDIGBIO_3904,f4c73ec0-8532-4be0-8254-9fa3b2e908a9,Casearia sylvestris,NA,NA,NA,Salicaceae,Brasil,Rio de Janeiro,NA,Estrada Itaipava - Teresópolis. No alto da serra,NA,PreservedSpecimen,NA,"Guimarães, EF",NA,"Fontella, J",BRAZIL,BR,NA,NA,NA,NA,TRUE
IDIGBIO_3905,d36298a2-fb81-4cbc-8c96-6987f2e2655d,Coussarea hydrangeifolia (Benth.) Müll.Arg.,NA,NA,11/1917,Rubiaceae,Brasil,São Paulo,NA,Na margem do rio Prado.,NA,PreservedSpecimen,sp.,Krause,NA,A. Frazão,BRAZIL,BR,NA,NA,NA,NA,TRUE
IDIGBIO_3906,4300199d-41d2-4d74-80d2-11c4e37e1bed,Ficus clusiifolia,NA,NA,NA,Moraceae,Brasil,Bahia,NA,"Região Metropolitana Salvador, Estacionamento do Hospital das Clínicas",NA,PreservedSpecimen,NA,"Carvalho, GM",NA,"Carvalho, G; Roque, N",BRAZIL,BR,NA,NA,NA,NA,TRUE
IDIGBIO_3907,3c7738c8-424c-4911-9ff8-b4c89e9132f7,Philodendron speciosum Schott ex Endl.,NA,NA,13/02/1993,Araceae,Brasil,Rio de Janeiro,NA,"Pedra de Guaratiba, Sítio Burle Marx, canteiro 1.",NA,PreservedSpecimen,sp.,M. Nadruz & S. Mayo,NA,M. Nadruz; S. Mayo et al,BRAZIL,BR,NA,NA,NA,NA,TRUE
IDIGBIO_3909,6a198b30-4cc1-4a4d-8a43-f401eb1732aa,Annona muricata,NA,NA,NA,Annonaceae,Brasil,Pernambuco,NA,"Território Indígena Fulni-ô, Aldeia principal",NA,PreservedSpecimen,NA,"Cano, O.",NA,"Torres, W.; J. Silva; J. Campos; T. Silva; J. Silva; J. Campos; T. Silva",BRAZIL,BR,NA,NA,NA,NA,TRUE
IDIGBIO_3910,f8c00ded-78d4-4e1e-9b15-78f21a485852,Inga,NA,NA,NA,Leguminosae,Brasil,Paraná,NA,"Cacatu-Guaraqueçaba, BR-340, Km 51",NA,PreservedSpecimen,NA,C.Snak,NA,Ma.C.Souza,BRAZIL,BR,NA,NA,NA,NA,TRUE
IDIGBIO_3912,9f3697c2-77b5-4afd-8338-fd27e7a0cd0f,Octoblepharum albidum,NA,NA,NA,Calymperaceae,BRASIL,Mato Grosso,NA,Serra de São Vicente,NA,PreservedSpecimen,NA,"Yano, O.",NA,"Guarim Neto, G.; et al.",BRAZIL,BR,NA,NA,NA,NA,TRUE
IDIGBIO_3913,b4535dfa-063a-48ee-8abb-3056e36b5e99,Janusia,NA,NA,NA,Malpighiaceae,Brasil,Rio Grande do Sul,NA,Morro Morungava,NA,PreservedSpecimen,NA,NA,NA,"Bueno, O.",BRAZIL,BR,NA,NA,NA,NA,TRUE
IDIGBIO_3915,7376e81a-5cdb-426e-b8ab-796f54cd14e4,Melothria fluminensis,NA,NA,NA,Cucurbitaceae,Brasil,Alagoas,NA,"Reserva de Murici, Serra das Águas Belas. Borda da Mata.",NA,PreservedSpecimen,NA,NA,NA,R.P.Lyra-Lemos; I.A.Bayma,BRAZIL,BR,NA,NA,NA,NA,TRUE
IDIGBIO_3916,e425336d-85b2-48d4-b92a-ee720533dc68,Hyptis lippioides,NA,NA,NA,Lamiaceae,Brasil,Minas Gerais,NA,Sa. do Rola-Moça,NA,PreservedSpecimen,NA,NA,NA,"Vincent, R.C.",BRAZIL,BR,NA,NA,NA,NA,TRUE
IDIGBIO_3919,ac77d2ce-48aa-4bce-a4cb-e4eda49a175b,Handroanthus vellosoi (Toledo) Mattos,NA,NA,17/08/2004,Bignoniaceae,Brasil,Rio de Janeiro,NA,"Trilha dos Três Picos, anexa a trilha principal, a direita n adescida, ca. de 30m. antes dos cume. Parque Nacional do Itatiaia",NA,PreservedSpecimen,sp.,J. Semir,NA,P.H.Pereira; et al.,BRAZIL,BR,NA,NA,NA,NA,TRUE
IDIGBIO_3920,bc343313-da10-41e4-9284-15a294423a2d,Fagara rhoifolia,NA,NA,NA,Rutaceae,Federative Republic of Brazil,NA,NA,NA,NA,PreservedSpecimen,Species,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
IDIGBIO_3922,8437bd4a-a32a-4a72-a029-21b16f27da0e,Nectandra lanceolata,NA,NA,NA,Lauraceae,Brasil,Rio Grande do Sul,NA,Distrito de Pains,NA,PreservedSpecimen,NA,"Záchia, RA; Nunes, GB",NA,"Nunes, GB",BRAZIL,BR,NA,NA,NA,NA,TRUE
IDIGBIO_3923,c5f9a544-aea5-4d8d-b42d-20156fa04a72,Ctenitis submarginalis submarginalis,NA,NA,NA,Dryopteridaceae,Brasil,Minas Gerais,NA,"Rio do Peixe, Na mata úmida.",NA,PreservedSpecimen,NA,R.S. Viveiros,NA,L. Krieger,BRAZIL,BR,NA,NA,NA,NA,TRUE
IDIGBIO_3926,679aadc1-5794-4964-b20e-ffdca55c554f,Piptochaetium montevidense,NA,NA,NA,Poaceae,Brasil,Santa Catarina,NA,NA,NA,PreservedSpecimen,NA,"Smith, L.B.",NA,"Klein, R.M.",BRAZIL,BR,NA,NA,NA,NA,TRUE
IDIGBIO_3928,458a660e-fa03-4ecd-b656-0b996b76e167,Kielmeyera corymbosa Mart. & Zucc.,NA,NA,NA,Calophyllaceae,Brazil,Distrito Federal,NA,"Cerrado, dry hills ca 55 km E of Brasilia on road to Planaltina.",NA,PreservedSpecimen,NA,N. Saddi,NA,Howard S. Irwin|Thomas R. Soderstrom,BRAZIL,BR,NA,NA,NA,NA,TRUE
IDIGBIO_3930,10ab9d88-9e56-405c-8342-e61411a2663f,Gomidesia fenzliana O.Berg,NA,NA,NA,Myrtaceae,Brasil,Rio de Janeiro,NA,NA,NA,PreservedSpecimen,sp.,NA,NA,"Araujo,D.",BRAZIL,BR,NA,NA,NA,NA,TRUE
IDIGBIO_3932,fc045eb5-897e-4139-adef-6a81562b06d3,Borreria semiamplexicaulis,NA,NA,NA,Rubiaceae,Brasil,Pará,NA,"Floresta Nacional dos Carajás, N1 Floresta Nacional dos Carajás. Vegetação rupestre encharcada.",NA,PreservedSpecimen,NA,NA,NA,"Costa, LV; Souza, DT; Arruda, AJ; Dayrell, F; Costa, F; Almeida, T",BRAZIL,BR,NA,NA,NA,NA,TRUE
IDIGBIO_3933,d894f1a7-d18b-4e9d-a967-5d5a5ffaadcb,Solanum endopogon (Bitter) Bohs,NA,NA,NA,Solanaceae,Brazil,Mato Grosso,NA,"Picadão que da acesso do rio Juruena a pista do garimpo do mesmo nome; floresta densa, terra firme, solo argiloso.",NA,PreservedSpecimen,NA,M. Nee,NA,Nelson A. Rosa|M.R. dos Santos,BRAZIL,BR,NA,NA,NA,NA,TRUE
IDIGBIO_3935,a22bbf9d-8270-4998-b550-6e279cb296d5,Boraginaceae,NA,NA,01/12/2014,Boraginaceae,Brasil,Bahia,NA,NA,NA,PreservedSpecimen,fam.,NA,NA,P.L.R.de Moraes; Henk van der Werff & Lukas Daneu,BRAZIL,BR,NA,NA,NA,NA,TRUE
IDIGBIO_3936,8dd9c814-0793-499a-aa88-42de06cdfb41,NA,NA,NA,NA,NA,Brasil,Pernambuco,NA,Rio São Francisco.,NA,PreservedSpecimen,NA,"Tremarin, P.I.",NA,Equipe do LACEN,BRAZIL,BR,NA,NA,NA,NA,TRUE
IDIGBIO_3938,6e665145-0ff9-495f-97f3-0ef064c907f8,Sauvagesia sprengelii A.St.-Hil.,NA,NA,11/1913,Ochnaceae,Brasil,Pará,NA,"CAMPO PIRANEMA , RIO MOJÚ.",NA,PreservedSpecimen,sp.,NA,NA,A. GOELDI,BRAZIL,BR,NA,NA,NA,NA,TRUE
IDIGBIO_3939,d35cd109-6ead-4f08-bcb9-487af8a19f18,Aeschynomene sp.,NA,NA,NA,Fabaceae,Brasil,Bahia,NA,NA,NA,PreservedSpecimen,NA,NA,NA,L. P. Félix; M. F. O. Pires & W. Félix,BRAZIL,BR,NA,NA,NA,NA,TRUE
IDIGBIO_3940,cb32ff69-6b85-4d20-b584-34007488d2e1,Encholirium horridum,NA,NA,NA,BROMELIACEAE,Brasil,Espírito Santo,Espírito Santo,População Água Doce do Norte.,NA,MaterialSample,specie,NA,NA,"Forzza, R.C.",BRAZIL,BR,NA,NA,NA,NA,TRUE
IDIGBIO_3942,aa24b45d-c8b9-40f9-932c-5d1760d9fbdf,Ocimum selloi Benth.,NA,NA,NA,Lamiaceae,Brazil,Paraná,NA,Palmeira Fda. Boiada,NA,PreservedSpecimen,NA,G. Hatschbach 8/65,NA,Gert G. Hatschbach,BRAZIL,BR,NA,NA,NA,NA,TRUE
IDIGBIO_3943,cac1d588-3139-4301-ad4f-265c37e2e60a,Punctelia constantimontium,NA,NA,NA,Parmeliaceae,Brasil,RS,NA,"2º Distrito Mariano Pinto, Fazenda Bola de Ouro",NA,PreservedSpecimen,NA,"Fleig, M",NA,"Fleig, M",BRAZIL,BR,NA,NA,NA,NA,TRUE
IDIGBIO_3944,e5d5d174-8530-41ca-b5f9-75aa957f727b,Habenaria caldensis Kraenzl.,NA,NA,NA,Orchidaceae,Brazil,Goiás,NA,"CO-12, Chapada dos Veadeiros (Mun. Alto Paraiso).",NA,PreservedSpecimen,NA,G. Pabst,NA,Gert G. Hatschbach|William R. Anderson|Rupert C. Barneby|Bronwen Gates,BRAZIL,BR,NA,NA,NA,NA,TRUE
IDIGBIO_3945,c1e8e531-71ca-4c52-a2bd-5a14df668f5f,Xanthoparmelia hypopsila,NA,NA,NA,Parmeliaceae,Brasil,RS,NA,"Itapuã, ao lado do Morro da Grota",NA,PreservedSpecimen,NA,"Fleig, M",NA,"Fleig, M",BRAZIL,BR,NA,NA,NA,NA,TRUE
IDIGBIO_3946,b84ce6de-2537-443c-b96c-32a713baa273,Chamaecrista cathartica cathartica,NA,NA,NA,Leguminosae,Brasil,São Paulo,NA,Cerrado ao lado do Campo de Aviação,NA,PreservedSpecimen,NA,"Tamashiro, JY",NA,"Rossi, CMA; et al.",BRAZIL,BR,NA,NA,NA,NA,TRUE
IDIGBIO_3948,d74b79b6-469b-4a9c-8d01-e72ba581f4bf,Cheilolejeunea rigidula,NA,NA,NA,Lejeuneaceae,Brasil,Pernambuco,NA,"Mata de Gurjaú, Mata do Café. Substr: Amescla ca. 25-30m de alt., galhos. Em local mais sombreado, copa muito ramificada.",NA,PreservedSpecimen,NA,"Germano, S.R.",NA,"Germano, S.R.",BRAZIL,BR,NA,NA,NA,NA,TRUE
IDIGBIO_3949,dfe0b8af-b44e-4035-a5da-30bcd7d961a7,Cupania racemosa,NA,NA,NA,Sapindaceae,Brasil,Bahia,NA,Serra do Papuã; APA do Pratigi,NA,PreservedSpecimen,NA,NA,NA,"Victor Jr., V.",BRAZIL,BR,NA,NA,NA,NA,TRUE
IDIGBIO_3950,24c43b46-b430-4108-9dd9-0682adb866f9,Peperomia,NA,NA,27/08/1979,Piperaceae,Brasil,Amazonas,NA,"Rio Uatumã, margem esquerda em frente a boca do rio Pitinga.",NA,PreservedSpecimen,gen.,NA,NA,C. A. Cid; et al.,BRAZIL,BR,NA,NA,NA,NA,TRUE
IDIGBIO_3953,9971c543-ad9b-4d7f-98d0-4f2a0e8b7e97,Poaceae,NA,NA,10/09/2011,Poaceae,Brasil,Espírito Santo,NA,"Rio Bonito, Fazenda Azaléa, arredores.",NA,PreservedSpecimen,fam.,NA,NA,"Lírio, E. J.; Arnholz, E,; Aledi, V. L.;  Freitas, N. A., Lírio, J.",BRAZIL,BR,NA,NA,NA,NA,TRUE
IDIGBIO_3957,5b675197-c46a-416c-84ef-acb2283c1bd9,Eschweilera truncata A.C.Sm.,NA,NA,1996-02-27,Lecythidaceae,Brasil,Amazonas,Manaus,"Reserva Florestal Adolfo Ducke, Próx. a estrada Acará/torre.",NA,PreservedSpecimen,espécie,"Mori, S.A.",NA,Mike Hopkins,BRAZIL,BR,NA,NA,NA,NA,TRUE
IDIGBIO_3958,d64b56ad-e182-486d-8f7f-caac4c225713,Boehmeria cylindrica,NA,NA,NA,Urticaceae,Brazil,Santa Catarina,Palhoça,Pilões,NA,PreservedSpecimen,NA,NA,NA,L. Smith & R. M. Klein,BRAZIL,BR,NA,NA,NA,NA,TRUE
IDIGBIO_3959,b8dacc2f-9449-40ad-9043-f7f4582d116b,Peplonia organensis,NA,NA,NA,Apocynaceae,Brazil,São Paulo,NA,"Serra da Bocaina, Campo altitude.",NA,PreservedSpecimen,NA,"Rapini, A",NA,"Freitas, L; San Martin-Gajardo, I",BRAZIL,BR,NA,NA,NA,NA,TRUE
IDIGBIO_3960,c662988c-c4c5-4b8d-aff1-10aa3dd7301f,Copaifera elliptica Mart.,NA,NA,NA,Leguminosae-Caes.,Brazil,NA,NA,Brasil.,NA,PreservedSpecimen,species,NA,NA,Martius CFP von,BRAZIL,BR,NA,NA,NA,NA,TRUE
IDIGBIO_3961,415b8af8-e0f5-4384-a2e3-e33a274fb320,Ficus insipida,NA,NA,NA,Moraceae,Brasil,Minas Gerais,NA,"Flora do Vale do Rio Araguari, Corrego da Posses",NA,PreservedSpecimen,NA,NA,NA,"Mota, A.L.P.; et al.",BRAZIL,BR,NA,NA,NA,NA,TRUE
IDIGBIO_3963,e6fb6757-4767-4963-8929-fa5608c688b6,Foeniculum cf. vulgare Mill.,NA,NA,28/04/1995,Araliaceae,Brasil,Rio de Janeiro,NA,"Vila do Sossego, área residencial (planat coletada para colaboração ao Proemo-Projeto de Plantas Medicinais e Ornamentais, promovido pelo Parque Estadual do Desengano, com apoio da PRONATURA e da White Martins). Parque Estadual do Desengano",NA,PreservedSpecimen,sp.,L.C.Giordano,NA,L.C.Giordano; S. de V.A.Pessoa et al,BRAZIL,BR,NA,NA,NA,NA,TRUE
IDIGBIO_3964,dd52330c-cb15-4964-a766-ecde2d578441,Euphorbia hyssopifolia,NA,NA,NA,Euphorbiaceae,Brasil,Bahia,NA,Praia de Guaibim;,NA,PreservedSpecimen,NA,M.Martins,NA,"Bastos, I.",BRAZIL,BR,NA,NA,NA,NA,TRUE
IDIGBIO_3966,3a795401-2d98-4596-a3f2-11d940a140e9,Aechmea saxicola,NA,NA,NA,Bromeliaceae,Brasil,Espírito Santo,NA,Reserva da Vale,NA,PreservedSpecimen,NA,NA,NA,"Maciel, J.R.; Amorim, B.S. & Siqueira, G.",BRAZIL,BR,NA,NA,NA,NA,TRUE
IDIGBIO_3967,dcfd7222-5cdf-4829-b649-69fa8555189a,Thelypteris hispidula,NA,NA,NA,Thelypteridaceae,Brasil,Mato Grosso,NA,Chácara do Secão.,NA,PreservedSpecimen,NA,"Kieling-Rubio, M.A.",NA,"Neto, G.; Cogo, F.B.",BRAZIL,BR,NA,NA,NA,NA,TRUE
IDIGBIO_3968,537f1b89-7786-46ec-bc10-f9bc1d579854,Lagenocarpus rigidus subsp. rigidus,NA,NA,NA,Cyperaceae,Brazil,Minas Gerais,NA,"Serra do Espinhaço. Common in meadow. Grassy meadow and adjacent gallery forest, ca. 27 km SW of Diamantina, on road to Gouveia.",NA,PreservedSpecimen,NA,T. Koyama,NA,Howard S. Irwin|R. Reis dos Santos|R. Souza|S.F. da Fonsêca,BRAZIL,BR,NA,NA,NA,NA,TRUE
IDIGBIO_3969,40e3fe92-d6f9-440d-b4d1-a99bf89a41ea,Ruellia glanduloso-punctata,NA,NA,NA,Acanthaceae,Brasil,RS,NA,Vila Oliva,NA,PreservedSpecimen,NA,Emrich-Rambo,NA,"Rambo, B.",BRAZIL,BR,NA,NA,NA,NA,TRUE
IDIGBIO_3971,f65bc55a-df3a-4290-8c8b-7654bee0a6fe,Calliandra brevipes Benth.,NA,NA,1824-06-05,LEGUMINOSAE-MIMOSOIDEAE,Brazil,NA,NA,NA,NA,PreservedSpecimen,NA,Taubert,NA,Riedel,BRAZIL,BR,NA,NA,NA,NA,TRUE
IDIGBIO_3972,86a42706-31d2-4b78-b9d5-704f2e9df7a4,Lundia virginalis,NA,NA,NA,Bignoniaceae,Brasil,Bahia,NA,"Serra do Campo Largo, PNBO",NA,PreservedSpecimen,NA,A.R. Zuntini,NA,J.A. Siqueira Filho,BRAZIL,BR,NA,NA,NA,NA,TRUE
IDIGBIO_3973,c42cfc42-b57d-41e9-a21c-7c8de95c3ca9,Mikania,NA,NA,NA,Asteraceae,Brasil,São Paulo,NA,"Distrito de Rubão Jr., Mata Butignolli, a 1000 m do campus",NA,PreservedSpecimen,NA,NA,NA,"Izatto, I.C.",BRAZIL,BR,NA,NA,NA,NA,TRUE
IDIGBIO_3974,49e18ceb-0826-469e-ab4e-2097925beac3,Microgramma squamulosa,NA,NA,NA,Polypodiaceae,Brasil,Rio Grande do Sul,NA,fazenda Souza,NA,PreservedSpecimen,NA,NA,NA,V.Dal Pont; et al.,BRAZIL,BR,NA,NA,NA,NA,TRUE
IDIGBIO_3975,4b04194b-0052-4f0f-8ee6-97fff6ef815e,Geonoma schottiana Mart.,NA,NA,21/09/1987,Arecaceae,Brasil,Espírito Santo,NA,Estrada da Gávea km 20. Córrego do Travaglia.,NA,PreservedSpecimen,sp.,H.Q. Boudet Fernandes,NA,H.Q. Boudet Fernandes; D.A. Foli & G.L. Farias,BRAZIL,BR,NA,NA,NA,NA,TRUE
IDIGBIO_3978,984bafb8-4882-46a3-966a-0b4e17442052,Pleiochiton blepharodes,NA,NA,NA,Melastomataceae,Brasil,Paraná,NA,Serra da Graciosa.,NA,PreservedSpecimen,NA,"Goldenberg, R.",NA,"Camargo, E.",BRAZIL,BR,NA,NA,NA,NA,TRUE
IDIGBIO_3979,b2ecc689-3e8c-4298-b1c3-56ff4fe0a14c,Temnadenia odorifera (Vell.) J.F.Morales,NA,NA,NA,Apocynaceae,Brasil,Pernambuco,NA,Rest. Rio Tapado. .,NA,PreservedSpecimen,sp.,Carine G. P Quinet,NA,C. G. Leal; Octavio A. da Silva,BRAZIL,BR,NA,NA,NA,NA,TRUE
IDIGBIO_3980,9ec6558e-11cf-4740-8d9d-00b1ef1905a3,Sisyrinchium convolutum Nocca,NA,NA,1836/1841,Iridaceae,Brazil,NA,NA,Brasilia,NA,PreservedSpecimen,Species,NA,NA,G. Gardner,BRAZIL,BR,NA,NA,NA,NA,TRUE
IDIGBIO_3981,8bb65ed9-20a5-41a7-80ab-b38a9b947780,Dioclea violacea,NA,NA,NA,Fabaceae,Brazil,Santa Catarina,NA,"BR-101, km 168",NA,PreservedSpecimen,NA,"Camargo, RA",NA,"Camargo, RA",BRAZIL,BR,NA,NA,NA,NA,TRUE
IDIGBIO_3983,ec905bb1-e814-4054-8e64-c1b0bb98555d,Canavalia bonariensis,NA,NA,NA,Fabaceae,Brazil,Paraná,NA,Rio Pequeno,NA,PreservedSpecimen,NA,"Hatschbach, G.",NA,"Hatschbach, G.",BRAZIL,BR,NA,NA,NA,NA,TRUE
IDIGBIO_3986,c66a47a6-4d60-473b-9e89-358b1ac6f4e6,Miconia,NA,NA,NA,Melastomataceae,Brasil,Pernambuco,NA,Mata do Camurim.,NA,PreservedSpecimen,NA,NA,NA,"Silva, J.P.G.",BRAZIL,BR,NA,NA,NA,NA,TRUE
IDIGBIO_3989,4b6c44ff-8d2c-4259-be6d-65038a056c33,Senna multijuga,NA,NA,NA,Fabaceae,Brasil,Minas Gerais,NA,Fazenda Buriti,NA,PreservedSpecimen,NA,"Rosignoli-Oliveira, L.G.",NA,"Araújo, G.M.; et al.",BRAZIL,BR,NA,NA,NA,NA,TRUE
IDIGBIO_3992,d5c59af8-d51b-4dd4-aaf3-d153f575245d,Chromolaena laevigata,NA,NA,NA,Asteraceae,Brasil,Minas Gerais,NA,Av. Gabriel Passos,NA,PreservedSpecimen,NA,"Sobral, M",NA,"Sobral, M",BRAZIL,BR,NA,NA,NA,NA,TRUE
IDIGBIO_3993,5f6f4425-d2a5-49c6-b0be-522218d6cf13,Agarista oleifolia,NA,NA,NA,Ericaceae,Brasil,Minas Gerais,NA,Serra de Ibitipoca,NA,PreservedSpecimen,NA,L.S.Kinoshita,NA,L. Krieger,BRAZIL,BR,NA,NA,NA,NA,TRUE
IDIGBIO_3995,692f7d6e-9d3e-42bc-bb83-c6027cc8a0f1,Miconia amacurensis,NA,NA,NA,Melastomataceae,Brasil,Amapá,NA,Estrada Perimetral Norte. Km 75,NA,PreservedSpecimen,NA,"Goldenberg, R.",NA,"Cordeiro, M.R.",BRAZIL,BR,NA,NA,NA,NA,TRUE
IDIGBIO_3996,584d4a13-465d-4e29-adf5-5f6da41942ed,Adenocalymma marginatum (Cham.) DC.,NA,NA,16/12/1999,Bignoniaceae,Brasil,Rio de Janeiro,NA,NA,NA,PreservedSpecimen,sp.,M.M.Silva-Castro,NA,D. Fernandes; Babintom,BRAZIL,BR,NA,NA,NA,NA,TRUE
IDIGBIO_3997,ba57fb7e-81a3-4e2c-9c20-e29db0a1199f,Porophyllum ruderale,NA,NA,NA,Asteraceae,Brasil,São Paulo,NA,Ilha de Alcatrazes,NA,PreservedSpecimen,NA,"Blake, SF",NA,"Luederwaldt, H; Fonseca",BRAZIL,BR,NA,NA,NA,NA,TRUE
IDIGBIO_3998,8b3b71ec-7330-4f2e-986c-d50869f42b72,Epidendrum strobiliferum,NA,NA,NA,Orchidaceae,Brasil,São Paulo,NA,Picinguaba,NA,PreservedSpecimen,NA,J. E. L. S. Ribeiro,NA,"Garcia, F. C. P.",BRAZIL,BR,NA,NA,NA,NA,TRUE
IDIGBIO_3999,50447d88-a806-4163-8473-ac19301f7901,Caloglossa leprieurii,NA,NA,NA,Delesseriaceae,Brasil,Ceará,NA,Manguezal do Rio Cocó,NA,PreservedSpecimen,NA,"Souza, S.S.G.",NA,"Souza, S.S.G.",BRAZIL,BR,NA,NA,NA,NA,TRUE
IDIGBIO_4000,18f3aa9a-1408-4d7c-9d81-ef5921585894,Chaptalia integerrima,NA,NA,NA,Asteraceae,Brasil,Rio Grande do Sul,NA,Morro Teresópolis.,NA,PreservedSpecimen,NA,"Bueno, O.",NA,"Bueno, O.",BRAZIL,BR,NA,NA,NA,NA,TRUE
IDIGBIO_4002,ca0e002d-a267-486e-b7c0-e9ff00ef9529,Carex polysticha,NA,NA,NA,Cyperaceae,Brasil,RS,NA,Estação Ecológica de Aracuri,NA,PreservedSpecimen,NA,"Silveira, GH",NA,F.A. Silva F.,BRAZIL,BR,NA,NA,NA,NA,TRUE
IDIGBIO_4004,99e2075e-4b60-4d4f-aae4-38e9f7186254,Mutisia speciosa Aiton ex Hook.,NA,NA,1908-10-09,COMPOSITAE,Brazil,NA,NA,NA,NA,PreservedSpecimen,NA,NA,NA,"Dusén, P.",BRAZIL,BR,NA,NA,NA,NA,TRUE
IDIGBIO_4005,f2d05634-507c-4096-b118-288ef7b4cfe1,Moquiniastrum oligocephalum,NA,NA,NA,Asteraceae,Brasil,Ceará,NA,Serra de Araripe near Brejo Grande.,NA,PreservedSpecimen,NA,M.Alves,NA,"Gardner, G.",BRAZIL,BR,NA,NA,NA,NA,TRUE
IDIGBIO_4006,62a15f19-5c42-4e4f-8a79-25fb186ee53c,Bostrychia radicans,NA,NA,NA,Rhodomelaceae,Brasil,Paraíba,NA,Rio Sanhauá,NA,PreservedSpecimen,NA,"Kanagawa, AI",NA,"França, H",BRAZIL,BR,NA,NA,NA,NA,TRUE
IDIGBIO_4008,96bfaf2c-7d51-423e-910a-9d5e2cbcd394,Endlicheria paniculata,NA,NA,NA,Lauraceae,Brasil,São Paulo,NA,Parque Estadual da Serra do Mar,NA,PreservedSpecimen,NA,"Baitello, J.B.",NA,"Moura, C.",BRAZIL,BR,NA,NA,NA,NA,TRUE
